"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments"
"1",NA,"Universidade Federal de Sergipe, UFS","ASE","34136","Licania cymosa Fritsch","Chrysobalanaceae","Licania","cymosa","Fritsch","Silva, ACC","2015-06-09T00:00:00.000+0000",NA,"43",NA,"Almeida, ES",2014,3,14,"Brazil","Sergipe","Santo Amaro das Brotas","Solo arenoso.",-37.054167,-10.789167,"Árvore com aprox. 7,1 m de altura, casca externa cinza e interna branca, fina, áspera. Nº do conglomerado: 120, Coordenadas UTM do Ponto Central: E ( 0719772 m) e N (8805411 m), Número da Subunidade: 2, Nº da Subparcela: 1, Número da","BRA:UFS:ASE:0000034136",NA,"Licania cymosa Fritsch",NA,NA,NA
"2",NA,"Universidade Federal de Sergipe, UFS","ASE","28828","Licania cymosa Fritsch","Chrysobalanaceae","Licania","cymosa","Fritsch","Barbosa, MR","2013-01-29T00:00:00.000+0000",NA,"1161",NA,"Souza-Alves, JP",2011,5,29,"Brazil","Sergipe","Itaporanga d'Ajuda","Fazenda Trapsa, Entrada principal 3 km ao leste do Povoado Paruí e área de ocorrência do Callicebus coimbrai, primata ameaçado de extinção. Floresta estacional semidecidual.",-37.233333,-11.2,"Mata Atlântica.","BRA:UFS:ASE:0000028828",NA,"Licania cymosa Fritsch",NA,NA,NA
"3",NA,"Universidade Federal de Sergipe, UFS","ASE","14241","Licania cymosa Fritsch","Chrysobalanaceae","Licania","cymosa","Fritsch","Landim","2013-11-01T00:00:00.000+0000",NA,"4",NA,"Souza-Alves, JP",2009,2,1,"Brazil","Sergipe","Itaporanga d'Ajuda","Fazenda Trapsa",-37.310278,-10.998333,NA,"BRA:UFS:ASE:0000014241",NA,"Licania cymosa Fritsch",NA,NA,NA
"4","2017-09-01T13:44:30.000+0000","JBRJ","RB","RB00548615","Licania cymosa Fritsch","Chrysobalanaceae","Licania","cymosa","Fritsch","R.G.BARBOSA-SILVA","2017-08-31T00:00:00.000+0000",NA,"751",NA,"Borges, R. A. X.; A. Amorin, L. C. Magnavita",2007,2,4,"Brazil","Bahia","Cairu","Ilha de Boipeba. Arquipélago do município de Cairu; APA Tinharé-Boipeba.",-38.919722,-13.588611,"Árvore, 18m, folíolos discolores alvo-esverdeados abaxialm. frutos alvos, levemente esverdeados.","urn:catalog:JBRJ:RB:548615",NA,"Licania cymosa Fritsch",NA,NA,NA
"5","2017-10-18T23:44:51.000+0000","JBRJ","RB","RB00937349","Licania cymosa Fritsch","Chrysobalanaceae","Licania","cymosa","Fritsch","R.G.BARBOSA-SILVA","2017-05-21T00:00:00.000+0000",NA,"999",NA,"E.J. Lucas et. al.;",2006,12,4,"Brazil","Bahia","Olivença","Á direita de estrada principalm ca 2 km ao sul de Olivença.",-39,-14.966667,"Árvore ca 6m alt.; frutos imaturos verde","urn:catalog:JBRJ:RB:937349",NA,"Licania cymosa Fritsch",NA,NA,NA
"6",NA,"NY","NY","642414","Licania cymosa Fritsch","Chrysobalanaceae","Licania","cymosa","Fritsch","G. T. Prance",NA,NA,"2617",NA,"J. G. Jardim",2000,2,2,"Brazil","Bahia",NA,"Ca 7 km N do Povoado de SaquaÃ­ra. PenÃ­nsula de MaraÃº",-38.9506,-13.9861,NA,"bea1f193-cb7d-4b1f-a8c6-209ad6d3d96f",NA,"Licania cymosa Fritsch",NA,NA,NA
"11","2014-09-17T05:30:00.000+0000","MO","MO","3297339","Licania cymosa Fritsch","Chrysobalanaceae","Licania","cymosa","Fritsch","G.T. Prance","2002-01-01T00:00:00.000+0000",NA,"Jardim 2617",NA,"Jomar G. Jardim|W. Wayt Thomas|Sérgio C. de Sant'Ana|Marccus V. Alves|E.A. Rocha|Benjamin M. Torke",2000,2,2,"Brazil","Bahia",NA,"Mun. de Maraú, ca 7 km N do Povoado de Saquaíra Península de Maraú. Restinga, Arbustiva.",-38.95055,-13.98611,NA,"urn:catalog:MO:Tropicos:3297339","http://www.tropicos.org/Specimen/3297339","Licania cymosa Fritsch",NA,NA,NA
"12",NA,"Universidade Federal de Sergipe, UFS","ASE","8156","Licania cymosa Fritsch","Chrysobalanaceae","Licania","cymosa","Fritsch","Landim, M","2013-11-01T00:00:00.000+0000",NA,"70",NA,"Cruz, A; Santos, E",1998,7,17,"Brazil","Sergipe","Barra dos Coqueiros","Entrada da restinga",-37.038611,-10.908889,"árvore. 7. m. Presença de frutos em diversos estágios de maturação (de cor ferrugem).; árvore. 7. m. Presença de frutos em diversos estágios de maturação (de cor ferrugem).; Restinga","BRA:UFS:ASE:0000008156",NA,"Licania cymosa Fritsch",NA,NA,NA
"13",NA,"MBM","MBM","163193","Licania cymosa Fritsch","Chrysobalanaceae","Licania","cymosa","Fritsch","Amorim, AM",NA,NA,"1121",NA,"Amorim, AM; et al.",1993,3,8,"Brazil","Bahia","Una","Reserva Biológica do Mico-leão",0,0,NA,"BRA:MBM:MBM:0000163193",NA,"Licania cymosa Fritsch",NA,NA,NA
"14",NA,"F","Botany","V0356813F","Licania cymosa Fritsch","Chrysobalanaceae","Licania","cymosa","Fritsch","RRC ID Flag","1985-01-01T00:00:00.000+0000",NA,"1839",1839,"L. A. Mattos Silva",1985,2,27,"Brazil","Bahia",NA,NA,-42,-11,NA,"1c65735b-537a-4ea5-b590-b7fa11aef494",NA,"Licania cymosa Fritsch",NA,NA,NA
