"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments"
"1",NA,"Universidade Federal de Sergipe, UFS","ASE","34136","Licania cymosa Fritsch","Chrysobalanaceae","Licania","cymosa","Fritsch","Silva, ACC","2015-06-09T00:00:00.000+0000",NA,"43",NA,"Almeida, ES",2014,3,14,"Brazil","Sergipe","Santo Amaro das Brotas","Solo arenoso.",-37.054167,-10.789167,"Árvore com aprox. 7,1 m de altura, casca externa cinza e interna branca, fina, áspera. Nº do conglomerado: 120, Coordenadas UTM do Ponto Central: E ( 0719772 m) e N (8805411 m), Número da Subunidade: 2, Nº da Subparcela: 1, Número da","BRA:UFS:ASE:0000034136",NA,"Licania cymosa Fritsch",NA,NA,NA
"2",NA,"Universidade Federal de Sergipe, UFS","ASE","28828","Licania cymosa Fritsch","Chrysobalanaceae","Licania","cymosa","Fritsch","Barbosa, MR","2013-01-29T00:00:00.000+0000",NA,"1161",NA,"Souza-Alves, JP",2011,5,29,"Brazil","Sergipe","Itaporanga d'Ajuda","Fazenda Trapsa, Entrada principal 3 km ao leste do Povoado Paruí e área de ocorrência do Callicebus coimbrai, primata ameaçado de extinção. Floresta estacional semidecidual.",-37.233333,-11.2,"Mata Atlântica.","BRA:UFS:ASE:0000028828",NA,"Licania cymosa Fritsch",NA,NA,NA
"3",NA,"Universidade Federal de Sergipe, UFS","ASE","14241","Licania cymosa Fritsch","Chrysobalanaceae","Licania","cymosa","Fritsch","Landim","2013-11-01T00:00:00.000+0000",NA,"4",NA,"Souza-Alves, JP",2009,2,1,"Brazil","Sergipe","Itaporanga d'Ajuda","Fazenda Trapsa",-37.310278,-10.998333,NA,"BRA:UFS:ASE:0000014241",NA,"Licania cymosa Fritsch",NA,NA,NA
"4","2017-09-01T13:44:30.000+0000","JBRJ","RB","RB00548615","Licania cymosa Fritsch","Chrysobalanaceae","Licania","cymosa","Fritsch","R.G.BARBOSA-SILVA","2017-08-31T00:00:00.000+0000",NA,"751",NA,"Borges, R. A. X.; A. Amorin, L. C. Magnavita",2007,2,4,"Brazil","Bahia","Cairu","Ilha de Boipeba. Arquipélago do município de Cairu; APA Tinharé-Boipeba.",-38.919722,-13.588611,"Árvore, 18m, folíolos discolores alvo-esverdeados abaxialm. frutos alvos, levemente esverdeados.","urn:catalog:JBRJ:RB:548615",NA,"Licania cymosa Fritsch",NA,NA,NA
"5","2017-10-18T23:44:51.000+0000","JBRJ","RB","RB00937349","Licania cymosa Fritsch","Chrysobalanaceae","Licania","cymosa","Fritsch","R.G.BARBOSA-SILVA","2017-05-21T00:00:00.000+0000",NA,"999",NA,"E.J. Lucas et. al.;",2006,12,4,"Brazil","Bahia","Olivença","Á direita de estrada principalm ca 2 km ao sul de Olivença.",-39,-14.966667,"Árvore ca 6m alt.; frutos imaturos verde","urn:catalog:JBRJ:RB:937349",NA,"Licania cymosa Fritsch",NA,NA,NA
"6",NA,"NY","NY","642414","Licania cymosa Fritsch","Chrysobalanaceae","Licania","cymosa","Fritsch","G. T. Prance",NA,NA,"2617",NA,"J. G. Jardim",2000,2,2,"Brazil","Bahia",NA,"Ca 7 km N do Povoado de SaquaÃ­ra. PenÃ­nsula de MaraÃº",-38.9506,-13.9861,NA,"bea1f193-cb7d-4b1f-a8c6-209ad6d3d96f",NA,"Licania cymosa Fritsch",NA,NA,NA
"7","2017-05-22T10:20:09.000+0000","JBRJ","RB","RB00697286","Licania cymosa Fritsch","Chrysobalanaceae","Licania","cymosa","Fritsch","R.G.BARBOSA-SILVA","2017-05-21T00:00:00.000+0000",NA,"2617",NA,"J. G. Jardim; Et al",2000,2,2,"Brazil","Bahia","Maraú","Ca. 7 km N do Povoado de Saquaíra, Península de Maraú. .",-38.950556,-13.986111,"Arvoreta ca. 5 m de altura. Folhas discolores, verde-brilhantes na face superior e a face inferior opaca. Frutos imaturos verdes. Frutos separados.","urn:catalog:JBRJ:RB:697286",NA,"Licania cymosa Fritsch",NA,NA,NA
"8",NA,"NY","NY","642415","Licania cymosa Fritsch","Chrysobalanaceae","Licania","cymosa","Fritsch","G. T. Prance",NA,NA,"2617",NA,"J. G. Jardim",2000,2,2,"Brazil","Bahia",NA,"Ca 7 km N do Povoado de SaquaÃ­ra. PenÃ­nsula de MaraÃº",-38.9506,-13.9861,NA,"30a47e30-d7bc-4420-9547-ef8db1553c4f",NA,"Licania cymosa Fritsch",NA,NA,NA
"9",NA,"USP","SPF","205961","Licania cymosa Fritsch","Chrysobalanaceae","Licania","cymosa","Fritsch","Barbosa-Silva, RG","2017-07-01T00:00:00.000+0000",NA,"2617",NA,"Jardim, JG",2000,2,2,"Brazil","Bahia","Maraú","ca. 7 Km N do Povoado de Saquaíra, Península de Maraú.",-38.950556,-13.986111,NA,"BRA:USP:SPF:0000205961",NA,"Licania cymosa Fritsch",NA,NA,NA
"10",NA,"MBML","MBML-HERBARIO","42253","Licania cymosa Fritsch","Chrysobalanaceae","Licania","cymosa","Fritsch","R.G. Barbosa-Silva/10-05-2018",NA,NA,"2617",NA,"J. G. Jardim; W.W. Thomas, S.C. Sant'Ana, M.V. Alves, E.A. Rocha & B.M. Torke",2000,2,2,"Brazil","Bahia","Maraú","ca 7km N do Povoado de Saquaíra, Península de Maraú. Restinga Arbustiva",-38.950556,-13.986111,"Arvoreta ca 5m alt., folhas discolores, verde-brilhantes na face superior e a face inferior opaca. Frutos imaturos verdes. Frutos separados","BRA:MBML:MBML-HERBARIO:0000042253",NA,"Licania cymosa Fritsch",NA,NA,NA
