"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments"
"1",NA,"Universidade Regional de Blumenau, FURB","FURB","45524","Solanum pabstii L.B.Sm. & Downs","Solanaceae","Solanum","pabstii","L.B.Sm. & Downs","Oliveira, AA de","2015-01-03T00:00:00.000+0000",NA,"967",NA,"Oliveira, A.A. de",2015,1,3,"Brazil","Santa Catarina","Urubici","Morro da Igreja - Parque Nacional São Joaquim.",-49.498333,-28.082778,"Regeneração IFFSC 166 /L/23","BRA:FURB:FURB:0000045524",NA,"Solanum pabstii L.B.Sm. & Downs",NA,NA,NA
"2",NA,"Universidade Federal do Paraná, UFPR","EFC","14498","Solanum pabstii L.B.Sm. & Downs","Solanaceae","Solanum","pabstii","L.B.Sm. & Downs","Ribeiro, C.L.","2015-05-03T00:00:00.000+0000",NA,"202",NA,"Ribeiro, C.L.",2015,1,14,"Brazil","Paraná","Santa Cecília","Arredores da cidade, BR - 101",-50.43247,-26.887117,"Arvoreta próxima a estrada","BRA:UFPR:EFC:0000014498",NA,"Solanum pabstii L.B.Sm. & Downs",NA,NA,NA
"3",NA,"Universidade Regional de Blumenau, FURB","FURB","46627","Solanum pabstii L.B.Sm. & Downs","Solanaceae","Solanum","pabstii","L.B.Sm. & Downs","Pastório, FF","2015-03-25T00:00:00.000+0000",NA,"1318",NA,"Oliveira, A.A. de",2015,3,4,"Brazil","Santa Catarina","Água Doce","Fazenda Serrito.",-51.480278,-26.6375,"Regeneração IFFSC 837 /S/8","BRA:FURB:FURB:0000046627",NA,"Solanum pabstii L.B.Sm. & Downs",NA,NA,NA
"4",NA,"Universidade Federal do Paraná, UFPR","EFC","13709","Solanum pabstii L.B.Sm. & Downs","Solanaceae","Solanum","pabstii","L.B.Sm. & Downs","Ribeiro, C.L.","2015-04-07T00:00:00.000+0000",NA,"148",NA,"Ribeiro, C.L.",2015,3,7,"Brazil","Paraná","Palmas",NA,NA,NA,"Indivíduo isolado, com 2m de altura","BRA:UFPR:EFC:0000013709",NA,"Solanum pabstii L.B.Sm. & Downs",NA,NA,NA
"5",NA,"Universidade Federal de Santa Catarina (UFSC)","FLOR","53708","Solanum pabstii L.B.Sm. & Downs","Solanaceae","Solanum","pabstii","L.B.Sm. & Downs","Campestrini, S.","2013-12-05T00:00:00.000+0000",NA,"824",NA,"Campestrini, S.",2013,11,26,"Brazil","Santa Catarina","Água Doce","Fazenda Roseira. Rafael-Pierdona@hotmail.com.",-51.575278,-26.715556,NA,"BRA:UFSC:FLOR:0000053708",NA,"Solanum pabstii L.B.Sm. & Downs",NA,NA,NA
"6",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","155736","Solanum pabstii L.B.Sm. & Downs","Solanaceae","Solanum","pabstii","L.B.Sm. & Downs",NA,"2013-01-01T00:00:00.000+0000",NA,"1723",NA,"Giacomin, LL; Mota, NFO; Rezende, VL",2012,2,13,"Brazil","Santa Catarina","Urubici","Estrada de subida para o Morro da Igreja, Entrada de acesso secundário para chácaras, próximo a contensão de encosta.",-49.488222,-20.056389,NA,"BRA:UFMG:BHCB:0000155736",NA,"Solanum pabstii L.B.Sm. & Downs",NA,NA,NA
"7","2018-03-21T10:28:19.000+0000","JBRJ","RB","RB00759208","Solanum pabstii L.B.Sm. & Downs","Solanaceae","Solanum","pabstii","L.B.Sm. & Downs","Sandra Knapp","2018-01-01T00:00:00.000+0000",NA,"1723",NA,"L.L. Giacomin; N.F.O. Mota; V.L. Rezende",2012,2,13,"Brazil","Santa Catarina","Urubici","Estrada de subida para o Morro da Igreja. Entrada de acesso secundário para chácaras, próximo a contensão de encosta. .",-49.488333,-20.056389,"Arvoreta, 3m, frutos verdes. Prensado em álcool.","urn:catalog:JBRJ:RB:759208",NA,"Solanum pabstii L.B.Sm. & Downs",NA,NA,NA
"8",NA,"NY","NY","02064902","Solanum pabstii L.B.Sm. & Downs","Solanaceae","Solanum","pabstii","L.B.Sm. & Downs","S. D. Knapp","2016-01-01T00:00:00.000+0000",NA,"1723",NA,"L. L. Giacomin",2012,2,13,"Brazil","Santa Catarina",NA,"Estrada de subida para o Morro da Igreja, Entrada de acesso secundario para chÃ¡caras.",-49.4883,-20.0564,NA,"13c17c9c-c56b-4fee-9028-85fae412d08b",NA,"Solanum pabstii L.B.Sm. & Downs",NA,NA,NA
"9",NA,"Universidade Federal de Sergipe, UFS","ASE","40418","Solanum pabstii L.B.Sm. & Downs","Solanaceae","Solanum","pabstii","L.B.Sm. & Downs","Oliveira, AA","2011-01-25T00:00:00.000+0000",NA,"3841",NA,"Verdi, M; Souza, NL; Klemz, G; Klettenberg, DH",2011,2,26,"Brazil","Santa Catarina","Rio Fortuna","Canyon espraiado., Campo dos Padres.",-49.1914,-27.5926,"Floresta ombrófila mista, estágio médio a avançado.","BRA:UFS:ASE:0000040418",NA,"Solanum pabstii L.B.Sm. & Downs",NA,NA,NA
"10",NA,"Universidade Regional de Blumenau, FURB","FURB","35490","Solanum pabstii L.B.Sm. & Downs","Solanaceae","Solanum","pabstii","L.B.Sm. & Downs","Korte, A","2011-05-24T00:00:00.000+0000",NA,"6900",NA,"Korte, A.",2011,5,24,"Brazil","Santa Catarina","Lebon Régis","Distante 16 km à leste de Fraiburgo.",-50.76,-27,"Fito IFFSC 618 //50","BRA:FURB:FURB:0000035490",NA,"Solanum pabstii L.B.Sm. & Downs",NA,NA,NA
"11",NA,"Universidade Regional de Blumenau, FURB","FURB","27281","Solanum pabstii L.B.Sm. & Downs","Solanaceae","Solanum","pabstii","L.B.Sm. & Downs","Oliveira, AA de","2011-01-25T00:00:00.000+0000",NA,"3841",NA,"Verdi, M.",2010,3,9,"Brazil","Santa Catarina","Rio Fortuna","Canyon Espraiado / Campo dos Padres.",-49.320556,-27.990555,"Fito IFFSC 193 /N/5","BRA:FURB:FURB:0000027281",NA,"Solanum pabstii L.B.Sm. & Downs",NA,NA,NA
"12",NA,"UCS","HUCS","48257","Solanum pabstii L.B.Sm. & Downs","Solanaceae","Solanum","pabstii","L.B.Sm. & Downs","Oliveira, A. .A.","2011-01-25T00:00:00.000+0000",NA,"3841",NA,"Verdi, M.; Souza, N. .L.; Klemz, G.; Klettenberg, D. .H.",2010,3,9,"Brazil","Santa Catarina","Rio Fortuna","Canyon Espraiado. Campo dos Padres",-49.320556,-27.990556,"FURB 27281; Floresta Ombrófila Mista, estágio médio e avançado, interior do fragmento. Árborea","BRA:UCS:HUCS:0000048257",NA,"Solanum pabstii L.B.Sm. & Downs",NA,NA,NA
"13","2018-08-29T14:45:19.000+0000","JBRJ","RB","RB01396920","Solanum pabstii L.B.Sm. & Downs","Solanaceae","Solanum","pabstii","L.B.Sm. & Downs","A. A. de Oliveira","2011-01-25T00:00:00.000+0000",NA,"3841",NA,"M. Verdi; N. L. de Souza; G. Klemz; D. H. Klettenberg",2010,3,9,"Brazil","Santa Catarina","Rio Fortuna","Canyon Espraiado / Campo dos Padres",-49.320556,-27.990555,"IFFSC - 1/193/Fito/N/5","urn:catalog:JBRJ:RB:1396920",NA,"Solanum pabstii L.B.Sm. & Downs",NA,NA,NA
"14",NA,"Universidade Regional de Blumenau, FURB","FURB","32066","Solanum pabstii L.B.Sm. & Downs","Solanaceae","Solanum","pabstii","L.B.Sm. & Downs","Sobral, M","2010-10-29T00:00:00.000+0000",NA,"2306",NA,"Dreveck, S.",2010,7,8,"Brazil","Santa Catarina","Antônio Carlos","Rua Nossa Senhora de Fátima.",-48.78,-27.54,"Florística IFFSC 351 (Arbusto)","BRA:FURB:FURB:0000032066",NA,"Solanum pabstii L.B.Sm. & Downs",NA,NA,NA
"15",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","133641","Solanum pabstii L.B.Sm. & Downs","Solanaceae","Solanum","pabstii","L.B.Sm. & Downs",NA,"2013-01-01T00:00:00.000+0000",NA,"578",NA,"Stival-Santos, A; Silveira, S",2009,3,25,"Brazil","Santa Catarina","Água Doce","Herciliópolis",-51.4825,-26.818056,NA,"BRA:UFMG:BHCB:0000133641",NA,"Solanum pabstii L.B.Sm. & Downs",NA,NA,NA
"16",NA,"MBM","MBM","410305","Solanum pabstii L.B.Sm. & Downs","Solanaceae","Solanum","pabstii","L.B.Sm. & Downs","Sobral, M","2009-07-17T00:00:00.000+0000",NA,"1891",NA,"Verdi, M; Hasckel, RP; Klemz, G",2009,4,6,"Brazil","Santa Catarina","Urubici","São Pedro",-49.498611,-28.007778,"Arbórea; fruto verde; flor branca; Campos naturais e turfosos; borda da mata","BRA:MBM:MBM:0000410305",NA,"Solanum pabstii L.B.Sm. & Downs",NA,NA,NA
"17",NA,"Universidade Regional de Blumenau, FURB","FURB","13440","Solanum pabstii L.B.Sm. & Downs","Solanaceae","Solanum","pabstii","L.B.Sm. & Downs","Sobral, M","2009-07-17T00:00:00.000+0000",NA,"640",NA,"Stival-Santos, A.",2009,4,23,"Brazil","Santa Catarina","Macieira","Paiol da Pedra-Macieira.",-51.303333,-26.818889,"Florística IFFSC 725(Arbórea)","BRA:FURB:FURB:0000013440",NA,"Solanum pabstii L.B.Sm. & Downs",NA,NA,NA
"18",NA,"IAP","PACA-AGP","116387","Solanum pabstii L.B.Sm. & Downs","Solanaceae","Solanum","pabstii","L.B.Sm. & Downs","Sobral","2009-07-17T00:00:00.000+0000",NA,"1891",NA,"Verdi, M.",2009,4,6,"Brazil","Sc","Urubici","São Pedro",-49.498611,-28.007778,"IFFSC - 1/9997/coleta extra/ arbórea; fruto verde Habitat: campos naturais e turfosos, borda da mata Fenofase: flor branca Hábito: arbórea","BRA:IAP:PACA-AGP:0000116387",NA,"Solanum pabstii L.B.Sm. & Downs",NA,NA,NA
