"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"UEFS","HUEFS","239297","Diplotropis ferruginea Benth.","Fabaceae","Diplotropis","ferruginea","Benth.",NA,NA,NA,"4114",NA,"Cardoso, D.",2016,5,24,"Brazil","Minas Gerais","Catas Altas","RPPN Santuário Serra do Caraça, área de floresta depois da portaria de entrada do Caraça e antes do mirante.",-43.51,-20.059722,NA,"BRA:UEFS:HUEFS:0000239297",NA,"Diplotropis ferruginea Benth."
"3",NA,"Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","HDJF","4721","Diplotropis ferruginea Benth.","Fabaceae","Diplotropis","ferruginea","Benth.","Otoni, TJO","2016-11-01T00:00:00.000+0000",NA,"94",NA,"Soares, CCC; Gomes, RR; Rabelo, LC; Pereira, TKR",2016,5,14,"Brazil","Minas Gerais","Conceição do Mato Dentro","Área perticular da empresa Anglo American, Extensão Sul da Cava Step 2.",-43.423611,-18.909722,"Tronco reto ou com pouca tortuosidade, base cilindrica, súber de tonalidade acinzentada com manchas claras. CAP de 53,2 cm.; Floresta Estacional Semidecidual","BRA:UFVJM:HDJF:0000004721",NA,"Diplotropis ferruginea Benth."
"4",NA,"Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","HDJF","4620","Diplotropis ferruginea Benth.","Fabaceae","Diplotropis","ferruginea","Benth.","Cardoso, DBOS","2016-10-01T00:00:00.000+0000",NA,"6673",NA,"Faria, JEQ; Otoni, TJO",2016,10,11,"Brazil","Minas Gerais","Serro","Fazenda na margem da rodovia entre Serro e Santo Antônio do Itambé, próximo à Serro",-43.344167,-18.571389,"Árvore ca. 15 m de altura, botões florais castanhos, flores rosas e frutos imaturos verdes; Floresta estacional semidecidual com afloramento quartzítico","BRA:UFVJM:HDJF:0000004620",NA,"Diplotropis ferruginea Benth."
"10","2017-10-15T14:11:34.000+0000","JBRJ","RB","RB01049326","Diplotropis ferruginea Benth.","Fabaceae","Diplotropis","ferruginea","Benth.","D. Cardoso & H.C. de Lima",NA,NA,"18862",NA,"G. Martinelli; C. Baez",2015,10,12,"Brazil","Minas Gerais","São Gonçalo do Rio Preto","Vale das Estrelas.",-43.379167,-18.130556,"Arvoreta, 4,60 metros de altura, heliófila; folhas de cor verde, discolores; inflorescência com ramos ferrugíneos, flores com cálice castanho-ferrugíneo, corola rósea; botões florais ferrugíneos.","urn:catalog:JBRJ:RB:1049326",NA,"Diplotropis ferruginea Benth."
"11",NA,"Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","HDJF","3244","Diplotropis ferruginea Benth.","Fabaceae","Diplotropis","ferruginea","Benth.","Otoni, TJO; Pinheiro, AC","2015-06-22T00:00:00.000+0000",NA,"s.n.",NA,"Matuda, JJ",2014,9,10,"Brazil","Minas Gerais","Rio Vermelho","Próxima à Comunidade de Pedra Menina",-44.091667,-18.149444,"Mata Atlântica/Cerrado","BRA:UFVJM:HDJF:0000003244",NA,"Diplotropis ferruginea Benth."
"14",NA,"Universidade Federal da Bahia (UFBA)","ALCB","118811","Diplotropis ferruginea Benth.","Fabaceae","Diplotropis","ferruginea","Benth.","Lima, HC","2014-10-01T00:00:00.000+0000",NA,"7868",NA,"Lima, HC; Gribel, R; Marcus, FO",2014,10,21,"Brazil","Minas Gerais",NA,"Divisa Alegre. BR-116 km 22.",-41.415833,-15.853889,"pequena com 5 metros de altura. Tronco com casca lisa e pardacenta. Inflorescências erectas, flores perfumadas, cálice vinoso-ferrugíneo e corola róseo-lilá. Frequente. Material para banco de DNA. Fotos MFOS.; Transição caatinga arbór","BRA:UFBA:ALCB:0000118811",NA,"Diplotropis ferruginea Benth."
"16",NA,"Universidade Federal da Bahia (UFBA)","ALCB","118812","Diplotropis ferruginea Benth.","Fabaceae","Diplotropis","ferruginea","Benth.","Lima, HC","2014-10-01T00:00:00.000+0000",NA,"7870",NA,"Lima, HC; Gribel, R; Marcus, FO",2014,10,21,"Brazil","Minas Gerais",NA,"Divisa Alegre. BR-116 km 22.",-41.415833,-15.853889,"pequena com 5 metros de altura. Flores passadas Ferríneas, frutos jovens esverdeados. Frequente. Material para DNA.; Transição caatinga arbórea/cerrado.","BRA:UFBA:ALCB:0000118812",NA,"Diplotropis ferruginea Benth."
"20","2018-01-12T15:51:27.000+0000","JBRJ","RB","RB01378576","Diplotropis ferruginea Benth.","Fabaceae","Diplotropis","ferruginea","Benth.","E.C.O. Chagas",NA,NA,"11844",NA,"M.C.S. Mota; E.C.O. Chagas",2012,11,23,"Brazil","Alagoas","Flexeiras","Estação Ecológica de Murici, Fazenda Sâo João",NA,NA,NA,"urn:catalog:JBRJ:RB:1378576",NA,"Diplotropis ferruginea Benth."
"23",NA,"Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","HDJF","616","Diplotropis ferruginea Benth.","Fabaceae","Diplotropis","ferruginea","Benth.","Santos, RM","2011-09-29T00:00:00.000+0000",NA,"s.n.",NA,"Oliveira, PA; Amaral, WG",2010,5,27,"Brazil","Minas Gerais","Diamantina","Parque Estadual do Biribiri (PEB), próximo à cascalheira e do campus JK e à MGT 367.",-43.5875,-18.198611,"DUPLICATA; Cerrado. Campo Rupestre.","BRA:UFVJM:HDJF:0000000616",NA,"Diplotropis ferruginea Benth."
"25",NA,"UFRB","HURB","20440","Diplotropis ferruginea Benth.","Fabaceae","Diplotropis","ferruginea","Benth.",NA,NA,NA,NA,NA,"Souza, J.S.",2008,1,12,"Brazil","Bahia","São Felipe","Serra da Copioba;",NA,NA,NA,"BRA:UFRB:HURB:0000020440",NA,"Diplotropis ferruginea Benth."
"26","2017-10-15T15:15:51.000+0000","JBRJ","RB","RB00300943","Diplotropis ferruginea Benth.","Fabaceae","Diplotropis","ferruginea","Benth.","D.B.O.S. Cardoso & H.C. de Lima",NA,NA,"2002",NA,"G.E.L. Macedo; Nenê",2005,5,1,"Brazil","Bahia","Jequié","Fazenda Brejo Novo, a 10,5 Km da Avenida Otávio Mangabeira pela Exupério Miranda no bairro do Mandacarú.",-40.109444,-13.944722,"Árvore com fl. compostas. Fl. crasasa. Exemplar padrão.","urn:catalog:JBRJ:RB:300943",NA,"Diplotropis ferruginea Benth."
"27","2017-10-19T01:17:49.000+0000","JBRJ","RB","RB00300919","Diplotropis ferruginea Benth.","Fabaceae","Diplotropis","ferruginea","Benth.","D.Cardoso & H.C. de Lima",NA,NA,"1111",NA,"GELMacedo; A.F. Souza, L.B. Freitas",2004,8,4,"Brazil","Bahia","Jequié","Fazenda Brejo Novo, a 10,5Km da Av. Otávio Mangabeira pela Exupério Miranda no bairro do Mandacarú.",-40.111667,-13.950833,"Árvore de 7m, com folhas alternas, simples discolor. Casca e madeira da mesma cor, amarelo-bege.","urn:catalog:JBRJ:RB:300919",NA,"Diplotropis ferruginea Benth."
"28",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","99022","Diplotropis ferruginea Benth.","Fabaceae","Diplotropis","ferruginea","Benth.",NA,NA,NA,"4228",NA,"Tameirão Neto, E",2004,10,4,"Brazil","Minas Gerais","Itacambira","Fazenda Tamanduá - Plantar MG 15.",0,0,"Floresta semidecidual, arbóreo","BRA:UFMG:BHCB:0000099022",NA,"Diplotropis ferruginea Benth."
"29","2017-10-17T12:17:43.000+0000","JBRJ","RB","RB00300985","Diplotropis ferruginea Benth.","Fabaceae","Diplotropis","ferruginea","Benth.","D.Cardoso & H.C. de Lima",NA,NA,"1789",NA,"GELMacedo; J. L. Paixão",2004,12,11,"Brazil","Bahia","Jequié","Fazenda Brejo Novo, a 10,5 km da Av. Otávio Mangabeira pela Exupério Miranda no Bairro do Mandacarú.",-40.109167,-13.944722,"Árvore de 9m. Madeira crespa, com cheiro agradável. Ind. 1598. Parcela 32.","urn:catalog:JBRJ:RB:300985",NA,"Diplotropis ferruginea Benth."
"31","2017-10-06T04:42:30.000+0000","JBRJ","RB","RB00300966","Diplotropis ferruginea Benth.","Fabaceae","Diplotropis","ferruginea","Benth.","D.B.O.S. Cardoso & H.C. de Lima",NA,NA,"1621",NA,"G.E.L. Macedo; J.L. Paixão",2004,12,9,"Brazil","Bahia","Jequié","Fazenda Brejo Novo, a 10,5 km da Avenida Otávio Mangabeira pela Exupério Miranda, no Bairro do Mandacarú.",-40.109167,-13.944722,"Árvore de 7 metros, com folhas compostas, discolor, verde musgo, imparipenada. Casca áspera, madeira branca amarelada com cheiro forte. Ind. 2287. Parcela 47","urn:catalog:JBRJ:RB:300966",NA,"Diplotropis ferruginea Benth."
"32",NA,"UFPB","JPB","31801","Diplotropis ferruginea Benth.","Fabaceae","Diplotropis","ferruginea","Benth.",NA,NA,NA,"1",NA,"Cerqueira, GS",2003,12,23,"Brazil","Rio Grande do Norte","Caraúbas","Sítio Inharé",0,0,"Árvore, Ca., de 10-12 m de Alt. Anteinflamatório, úlcera, gastrite e reumatismo. Folhas e frutos coletados. ; DE","BRA:UFPB:JPB:0000031801",NA,"Diplotropis ferruginea Benth."
"33",NA,"UEFS","HUEFS","135112","Diplotropis ferruginea Benth.","Fabaceae","Diplotropis","ferruginea","Benth.",NA,NA,NA,"huesb1429",NA,"Soares-Filho, A.O.",2001,10,23,"Brazil","Bahia","Barra do Choça","Fazenda Cinjunto Esperança.",-40.55,-14.65,"Floresta decidual alterada. Latossolo.","BRA:UEFS:HUEFS:0000135112",NA,"Diplotropis ferruginea Benth."
"34",NA,"UEFS","HUEFS","144254","Diplotropis ferruginea Benth.","Fabaceae","Diplotropis","ferruginea","Benth.",NA,NA,NA,"UESB1429",NA,"Soares-Filho, A.O.",2001,10,23,"Brazil","Bahia","Barra do Choça","Faz. Conjunto Esperança.",NA,NA,"Floresta decidual alterada, sobre latossolo.","BRA:UEFS:HUEFS:0000144254",NA,"Diplotropis ferruginea Benth."
"35",NA,"UEFS","HUEFS","115380","Diplotropis ferruginea Benth.","Fabaceae","Diplotropis","ferruginea","Benth.","D.Cardoso","2007-07-01T00:00:00.000+0000",NA,"3161",NA,"Jardim, J.G.",2000,11,3,"Brazil","Bahia","Ribeirão do Largo","Rod. Itambém/Encruzilhada, entrada para fazendas de cafá 22,3. Região do Tomba.",-40.751111,-15.328333,NA,"BRA:UEFS:HUEFS:0000115380",NA,"Diplotropis ferruginea Benth."
"38",NA,"UFPB","JPB","63006","Diplotropis ferruginea Benth.","Fabaceae","Diplotropis","ferruginea","Benth.","Agra, MF","2001-01-01T00:00:00.000+0000",NA,"5558",NA,"Agra, MF; Almeida, D",1999,11,8,"Brazil","Rio Grande do Norte","Carnaúbas dos Dantas","Sitio Jaharé",0,0,NA,"BRA:UFPB:JPB:0000063006",NA,"Diplotropis ferruginea Benth."
"39",NA,"UESC","UESC","7755","Diplotropis ferruginea Benth.","Fabaceae","Diplotropis","ferruginea","Benth.","L.P. de Queiroz","2001-11-01T00:00:00.000+0000",NA,"162",NA,"Jesus, N.G.",1997,10,18,"Brazil","Bahia","Entre Rios",NA,-40.215556,-12.915278,"Árvore, 23,50 m, CAP 0,93 m; casca grossa marrom, fissuras longitudinais.","BRA:UESC:UESC:0000007755",NA,"Diplotropis ferruginea Benth."
"40",NA,"UESC","UESC","7766","Diplotropis ferruginea Benth.","Fabaceae","Diplotropis","ferruginea","Benth.",NA,NA,NA,"177",NA,"Jesus, N.G.",1997,11,8,"Brazil","Bahia","Entre Rios",NA,-40.215556,-12.915278,"Subperenifolia.; Árvore 23,50 m X 0,90 m. Casca rígida, marrom-escuro.","BRA:UESC:UESC:0000007766",NA,"Diplotropis ferruginea Benth."
"41",NA,"UESC","UESC","7816","Diplotropis ferruginea Benth.","Fabaceae","Diplotropis","ferruginea","Benth.",NA,NA,NA,"211",NA,"Jesus, N.G.",1997,11,22,"Brazil","Bahia","Entre Rios",NA,-40.215556,-12.915278,"Floresta subperenífolia.; Árvore 23,50 x 0,90 m.","BRA:UESC:UESC:0000007816",NA,"Diplotropis ferruginea Benth."
"42","2007-03-15T11:14:39.000+0000","K","Herbarium","K000188040","Diplotropis ferruginea Benth.","Fabaceae","Diplotropis","ferruginea","Benth.","Lewis, G.P.",NA,NA,"62",NA,"Garcia, F.C.P.; Klitgaard, B.B.",1994,1,2,"Brazil",NA,NA,"On road BR-415, Itambé-Vitória da Conquista, pasture",NA,NA,NA,"http://specimens.kew.org/herbarium/K000188040",NA,"Diplotropis ferruginea Benth."
"44",NA,"NY","NY","600409","Diplotropis ferruginea Benth.","Fabaceae","Diplotropis","ferruginea","Benth.","G. P. Lewis","1994-01-24T00:00:00.000+0000",NA,"62",NA,"B. B. Klitgaard",1994,1,2,"Brazil","Bahia",NA,"On rd. BR 415, ItambÃ© - VitÃ³ria da Conquista",0,0,"Add. mat. in K/RB/AAU: dry fruits, fruits and leaves in FAA, leaves in silicagel, and photos","27a62103-641e-4efa-86d2-3488bf28d033",NA,"Diplotropis ferruginea Benth."
"46",NA,"USP","SPF","118254","Diplotropis ferruginea Benth.","Fabaceae","Diplotropis","ferruginea","Benth.","Anônimo",NA,NA,"s.n.",NA,"Costa, LV",1992,10,27,"Brazil","Minas Gerais","Sabinópolis",NA,0,0,NA,"BRA:USP:SPF:0000118254",NA,"Diplotropis ferruginea Benth."
"48","2014-07-22T09:06:49.000+0000","JBRJ","RB","RB00175433","Diplotropis ferruginea Benth.","Fabaceae","Diplotropis","ferruginea","Benth.","J.R.STEHMANN",NA,NA,"1307",NA,"PEDRALLI; STEHMANN & PERDIGÃO",1988,10,11,"Brazil","Minas Gerais","Minas Gerais","SÃO GONÇALO DO RIO ABAIXO.",NA,NA,"ÁRVORE, 10 M. FLORES ROSADAS. CASCA RUGOSA","urn:catalog:JBRJ:RB:175433",NA,"Diplotropis ferruginea Benth."
"49","2017-10-19T13:46:32.000+0000","JBRJ","RB","RB00175460","Diplotropis ferruginea Benth.","Fabaceae","Diplotropis","ferruginea","Benth.","C.ATESTA","1991-01-01T00:00:00.000+0000",NA,"10171",NA,"R.MELLO-SILVA;  T.B.CAVALCANTI, I.CORDEIRO ET ALLI",1986,9,6,"Brazil","Minas Gerais","Grão Mogol","FAZ. BOA VISTA, PRÓX. À TORREE DE TV.",NA,NA,"ÁRVORE DE DOSSEL, CA. 12-15 M ALT. CÁLICE VINHO-OCRÁCDEO. PÉTALAS LILASES DEPOIS ALBO-ROSADAS. FILETES ALVOS, ANTERAS LILÁS-ESCURO. ESTILETE ALVO. CASCA C/ SÚBER ESPESSO, PLÚMBEO, FENDIDO LONG.","urn:catalog:JBRJ:RB:175460",NA,"Diplotropis ferruginea Benth."
"50",NA,"USP","SPF","44636","Diplotropis ferruginea Benth.","Fabaceae","Diplotropis","ferruginea","Benth.","Mantovani, W","1986-01-01T00:00:00.000+0000",NA,"CFCR10171",NA,"Mello-Silva, R",1986,9,6,"Brazil","Minas Gerais","Grão Mogol",NA,0,0,NA,"BRA:USP:SPF:0000044636",NA,"Diplotropis ferruginea Benth."
"53","2013-02-27T00:00:00.000+0000","K","Herbarium","K000892801","Diplotropis ferruginea Benth.","Fabaceae","Diplotropis","ferruginea","Benth.","Montovani, W.",NA,NA,"CFCR 10171",NA,"Cavalcanti, T.B.; Cordeiro, I.; Menezes, N.L.; Silva, R.M.; Gonçalves, J.C.C.",1986,9,6,"Brazil",NA,"Grão Mogol","Faz. Boa Vista. Próximo a torre de TV.",NA,NA,"Flora de Campos Rupestres","http://specimens.kew.org/herbarium/K000892801",NA,"Diplotropis ferruginea Benth."
"54",NA,"US","Botany","3097388","Diplotropis ferruginea Benth.","Fabaceae","Diplotropis","ferruginea","Benth.",NA,NA,NA,"48171",NA,"G. Hatschbach",1984,9,13,"Brazil","Minas Gerais",NA,"Ligacao Rod., BR-116 a Divisopolis (Mun. Pedra Azul) Minas Gerais",NA,NA,NA,"http://n2t.net/ark:/65665/39aac6452-a308-4c6e-afe2-b8add069974d",NA,"Diplotropis ferruginea Benth."
"56","2013-02-27T00:00:00.000+0000","K","Herbarium","K000892799","Diplotropis ferruginea Benth.","Fabaceae","Diplotropis","ferruginea","Benth.","Lima, H.C. de",NA,NA,"48171",NA,"Hatschbach, G.",1984,9,13,"Brazil",NA,"Pedra Azul","Ligação Rod. BR-116 a Divisopolis .",NA,NA,NA,"http://specimens.kew.org/herbarium/K000892799",NA,"Diplotropis ferruginea Benth."
