"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments"
"1",NA,"UEFS","HUEFS","235003","Peltogyne chrysopis Barneby","Fabaceae","Peltogyne","chrysopis","Barneby",NA,NA,NA,"322",NA,"Souza, I.M.",2016,7,16,"Brazil","Bahia","Nilo Peçanha","Comunidade Jetimane.",-39.05,-13.683333,NA,"BRA:UEFS:HUEFS:0000235003",NA,"Peltogyne chrysopis Barneby",NA,NA,NA
"2",NA,"UEFS","HUEFS","234891","Peltogyne chrysopis Barneby","Fabaceae","Peltogyne","chrysopis","Barneby",NA,NA,NA,"208",NA,"Souza, I.M.",2015,10,10,"Brazil","Bahia","Nilo Peçanha","Comunidade Quilombola Jetimane.",NA,NA,"Mata Atlântica.","BRA:UEFS:HUEFS:0000234891",NA,"Peltogyne chrysopis Barneby",NA,NA,NA
"3","2017-10-14T03:36:45.000+0000","JBRJ","RB","RB00897729","Peltogyne chrysopis Barneby","Fabaceae","Peltogyne","chrysopis","Barneby",NA,NA,NA,"15840",NA,"L.P. de Queiroz; G.P. Lewis; R.T. Pennington",2014,3,8,"Brazil","Bahia","Nilo Peçanha","Comunidade Quilombola Jatimane, na beira do rio.",-39.045,-13.689167,"Árvore ca. 12m alt., copada. Folíolos cartáceos, face adaxial verde, brilhante. Frutos colhidos no chão","urn:catalog:JBRJ:RB:897729",NA,"Peltogyne chrysopis Barneby",NA,NA,NA
"4","2016-09-13T14:42:51.000+0000","JBRJ","RB","RB00879162","Peltogyne chrysopis Barneby","Fabaceae","Peltogyne","chrysopis","Barneby","Lima, H.C.; Queiroz, L.P.; Lewis, G.P.",NA,NA,"1690",NA,"Neves, D.M.; Lima, H.C.; Queiroz, L.P.; Pennington, R.T.; Lewis, G.P.; Vivas, C.V.; Paixao, J.L.",2014,3,11,"Brazil","Bahia","Una","Rebio Una.",-39.063333,-15.178889,"Arvore 18m, 45 cm DAP","urn:catalog:JBRJ:RB:879162",NA,"Peltogyne chrysopis Barneby",NA,NA,NA
"5",NA,"UEFS","HUEFS","205541","Peltogyne chrysopis Barneby","Fabaceae","Peltogyne","chrysopis","Barneby",NA,NA,NA,"15840",NA,"Queiroz, L.P.de",2014,3,8,"Brazil","Bahia","Nilo Peçanha","Comunidade Quilombola Jatimane, na beira do rio.",-39.045,-13.689167,"Restinga Arbórea, solo arenoso.","BRA:UEFS:HUEFS:0000205541",NA,"Peltogyne chrysopis Barneby",NA,NA,NA
"6",NA,"Cenargen","CEN","98704","Peltogyne chrysopis Barneby","Fabaceae","Peltogyne","chrysopis","Barneby","H. C. Lima",NA,NA,"1690",NA,"Danilo M. Neves",2014,3,11,"Brazil","Ba","UNA","Rebio Una.",-39.063333,-15.178888,"45 cm DAP. Doação Jardim Botânico do Rio de Janeiro - RB 606220.","BRA:Cenargen:CEN:0000098704",NA,"Peltogyne chrysopis Barneby",NA,NA,NA
"7",NA,"UEFS","HUEFS","196358","Peltogyne chrysopis Barneby","Fabaceae","Peltogyne","chrysopis","Barneby","I.Souza & L.P.Queiroz","2015-09-01T00:00:00.000+0000",NA,"15406",NA,"Queiroz, L.P.de",2012,4,14,"Brazil","Bahia","Nilo Peçanha","Comunidade quilombola Jatimane, ao longo do rio Jatimane.",-39.045278,-13.689444,"Restinga arbórea, dossel ca. 10 m altura, solo arenoso.","BRA:UEFS:HUEFS:0000196358",NA,"Peltogyne chrysopis Barneby",NA,NA,NA
"8",NA,"UEFS","HUEFS","188761","Peltogyne chrysopis Barneby","Fabaceae","Peltogyne","chrysopis","Barneby",NA,NA,NA,"2251",NA,"Matos, E.N.de",2011,11,29,"Brazil","Bahia","Jandaira","Abadia-Fazenda Areia Branca",-37.484444,-11.541944,"Restinga. Floresta.","BRA:UEFS:HUEFS:0000188761",NA,"Peltogyne chrysopis Barneby",NA,NA,NA
"9",NA,"UEFS","HUEFS","142072","Peltogyne chrysopis Barneby","Fabaceae","Peltogyne","chrysopis","Barneby",NA,NA,NA,"13856",NA,"Queiroz, L.P.de",2008,10,1,"Brazil","Bahia","Itacaré","Estrada da balsa até Maraú, na foz do rio Contas.",-39.099167,-14.265278,"Restinga arbórea.","BRA:UEFS:HUEFS:0000142072",NA,"Peltogyne chrysopis Barneby",NA,NA,NA
"10",NA,"NY","NY","02694915","Peltogyne chrysopis Barneby","Fabaceae","Peltogyne","chrysopis","Barneby",NA,NA,NA,"13856",NA,"L. P. de Queiroz",2008,10,1,"Brazil","Bahia",NA,"Estrada da balsa atÃ© MaraÃº, na foz do rio Contas.",-39.0992,-14.2653,NA,"232e5ff7-8211-4229-9af1-e1336c279859",NA,"Peltogyne chrysopis Barneby",NA,NA,NA
"11",NA,"UEFS","HUEFS","72123","Peltogyne chrysopis Barneby","Fabaceae","Peltogyne","chrysopis","Barneby","J.G.Nascimento","2005-12-01T00:00:00.000+0000",NA,"890",NA,"Ferreira, M.C.",1996,2,2,"Brazil","Bahia","Conde","Fazenda do Bu, Mata do Fundão I.",-37.7125,-12.016667,"Floresta Ombrófila Aberta.","BRA:UEFS:HUEFS:0000072123",NA,"Peltogyne chrysopis Barneby",NA,NA,NA
"12",NA,"MBM","MBM","284929","Peltogyne chrysopis Barneby","Fabaceae","Peltogyne","chrysopis","Barneby","Lima, HC","2009-06-17T00:00:00.000+0000",NA,"890",NA,"Ferreira, MC; et al.",1996,2,2,"Brazil","Bahia","Conde","Fazenda do Bu, Mata do Fundão I",0,0,"Árvore de aproximadamente 10,0m; folhas coriáceas levemnete discolores, glabras, frutos jovens verdes.","BRA:MBM:MBM:0000284929",NA,"Peltogyne chrysopis Barneby",NA,NA,NA
