"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"UEFS","HUEFS","158311","Andira marauensis N.F.Mattos",NA,"Fabaceae","Andira","marauensis","N.F.Mattos",NA,NA,NA,"575","Popovkin, A.V.",2009,5,7,"Brazil","Bahia","Entre Rios","Road from Imbé to Porto Sauípe.",-37.883333,-12.216667,"mata atlântica.","BRA:UEFS:HUEFS:0000158311",NA,"Andira marauensis N.F.Mattos"
"2",NA,"UESC","UESC","23324","Andira marauensis N.F.Mattos",NA,"Fabaceae","Andira","marauensis","N.F.Mattos",NA,NA,NA,"67","Barreto, R.M.F.",2006,5,4,"Brazil","Bahia","Una",NA,-39.036389,-15.180278,"Árvore, altura 23,78m, DAP 27cm.; C1.","BRA:UESC:UESC:0000023324",NA,"Andira marauensis N.F.Mattos"
"3",NA,"UEFS","HUEFS","59927","Andira marauensis N.F.Mattos",NA,"Fabaceae","Andira","marauensis","N.F.Mattos","B.S.Andrade","2002-06-01T00:00:00.000+0000",NA,"4254","Mattos-Silva, L.A.",2000,10,6,"Brazil","Bahia","Caravelas","Saída de Caravelas para Alcobaça, pela Rodovia (BA 001). Solo arenoso",NA,NA,"Mata Atlântica","BRA:UEFS:HUEFS:0000059927",NA,"Andira marauensis N.F.Mattos"
"4",NA,"UEFS","HUEFS","39544","Andira marauensis N.F.Mattos",NA,"Fabaceae","Andira","marauensis","N.F.Mattos",NA,NA,NA,"6475","Carvalho, A.M.de",1998,1,28,"Brazil","Bahia",NA,NA,NA,NA,NA,"BRA:UEFS:HUEFS:0000039544",NA,"Andira marauensis N.F.Mattos"
"5",NA,"NY","NY","452397","Andira marauensis N.F.Mattos",NA,"Fabaceae","Andira","marauensis","N.F.Mattos","R. C. Barneby",NA,NA,"1908","A. M. V. de Carvalho",1998,1,28,"Brazil","Bahia",NA,"Reserva BiolÃ³gica do Mico-leao (IBAMA). Entrada no Km. 46 da Rodavia BA-001 IlhÃ©us/Una. Entorno da REBIO. Margem do Rio Maruim. Projeto de Edo-turismo do IESB.",-39.08,-15.15,NA,"ec40be70-2a62-4deb-9ae7-352a1a6268e8",NA,"Andira marauensis N.F.Mattos"
"6",NA,"US","Botany","3594526","Andira marauensis N.F.Mattos",NA,"Fabaceae","Andira","marauensis","N.F.Mattos",NA,NA,NA,"6475","A. M. Carvalho, S. C. Sant'Ana, J. G. Járdim & M. Landi",1998,1,28,"Brazil","Bahia",NA,"Reboio de Una. Municipio de Una, Reserva Biologica do Mico-leao (IBAMA). Entrada no km 46 da Rod. BA-001 Ilheus/Una. Regiao da Mata Higrofila Sul Baiana. Enterno da Rebio. Margem di Rio Maruim. Projeto de Eco-turismo do IESB",-39.08,-15.15,NA,"http://n2t.net/ark:/65665/3647a8546-c0b4-4426-9060-1ec3eb1e3d9b",NA,"Andira marauensis N.F.Mattos"
"7",NA,"Universidade Federal da Bahia (UFBA)","ALCB","042526","Andira marauensis N.F.Mattos",NA,"Fabaceae","Andira","marauensis","N.F.Mattos","Amorim, AMA","1998-01-01T00:00:00.000+0000",NA,"6475","Carvalho, AM de; Sant'Ana, SC de; Jardim, J; Landi, M",1998,1,28,"Brazil","Bahia","Una","Litoral Sul, Reserva Biológica do Mico-leão (IBAMA). Entrada no km 46 da Rod. BA-001 Ilhéus/Una. Margem do rio Maruim",-39.083333,-15.15,"Com ca. de 6,0m de altura. Folhas com folíolos discolores com face superior lúcida e inferior mais clara. Frutos imaturos verdes.","BRA:UFBA:ALCB:0000042526",NA,"Andira marauensis N.F.Mattos"
"8","2016-01-01T19:57:00.000+0000","MO","MO","2858986","Andira marauensis N.F.Mattos",NA,"Fabaceae","Andira","marauensis","N.F.Mattos","R.T. Pennington","1996-01-01T00:00:00.000+0000",NA,"Amorim 1908","André M. Amorim|Sérgio C. de Sant'Ana|Jomar G. Jardim|L. Sylvestre|E. de L. Jacques|M.F. Freitas",1996,1,24,"Brazil","Bahia",NA,"Município de Una, Reserva Bilogica do Mico-leão (IBAMA). Entrada no km. 46 da Rod. BA-001 Ilhéues/Una. REglão da Mata Higrófila Sul Baiana. Coletas efetuadas na estrada que leva à sede da reserva.",NA,NA,NA,"urn:catalog:MO:Tropicos:2858986","http://www.tropicos.org/Specimen/2858986","Andira marauensis N.F.Mattos"
"9",NA,"NY","NY","452398","Andira marauensis N.F.Mattos",NA,"Fabaceae","Andira","marauensis","N.F.Mattos","R. T. Pennington",NA,NA,"1908","A. M. Amorim",1996,1,24,"Brazil","Bahia",NA,"Reserva BiolÃ³gica do Mico-leao (IBAMA). Entrada no Km. 46 da Rodavia BA-001 IlhÃ©us/Una",-39.08,-15.15,NA,"112e1d57-2c8a-479d-8ceb-d4b05d9c26a6",NA,"Andira marauensis N.F.Mattos"
"10",NA,"UEFS","HUEFS","115451","Andira marauensis N.F.Mattos",NA,"Fabaceae","Andira","marauensis","N.F.Mattos","W.São-Mateus","2012-07-01T00:00:00.000+0000",NA,"1908","Amorim, A.M.",1996,1,24,"Brazil","Bahia","Una","Reserva Biológica do Mico-leão (IBAMA). Entrada no Km 46 da Rod. BA-001. Ilhéus / Una.",-39.55,-17.016667,"Região de Mata Higrófila Sul Baiana.","BRA:UEFS:HUEFS:0000115451",NA,"Andira marauensis N.F.Mattos"
"11","2007-03-15T11:12:58.000+0000","K","Herbarium","K000187845","Andira marauensis N.F.Mattos",NA,"Fabaceae","Andira","marauensis","N.F.Mattos","Pennington, R.T.",NA,NA,"1908","Sant'Ana, S.C.; Jardim, J.G.; Sylvestre, L.S.; Marques, E.L.; Freitas, M.F.; Amorim, A.M",1996,1,24,"Brazil",NA,"Una","Reserva Biológica do Mico-leao, entrada no km 46 da BA-001, Ilhéus-Una",-39.08,-15.15,NA,"http://specimens.kew.org/herbarium/K000187845",NA,"Andira marauensis N.F.Mattos"
"12",NA,"US","Botany","3517370","Andira marauensis N.F.Mattos",NA,"Fabaceae","Andira","marauensis","N.F.Mattos",NA,NA,NA,"1908","A. M. Amorim, S. C. Sant'Ana, J. G. Járdim, L. Sylvestre & et al.",1996,1,24,"Brazil","Bahia",NA,"Da Reibo De Una. Municipio de Una, Reserva Biologica do Mico-leao (IBAMA). Entrada no km 46 da Rod. BA-001 Ilheus/Una. Regiao da Mata Higrofila Sul Balana. Coletas efetuadas na estrada que leva a sede da reserva",-39.08,-15.15,NA,"http://n2t.net/ark:/65665/367659468-161c-480c-bfbd-7067342d6148",NA,"Andira marauensis N.F.Mattos"
"13","2007-03-15T11:12:57.000+0000","K","Herbarium","K000187846","Andira marauensis N.F.Mattos",NA,"Fabaceae","Andira","marauensis","N.F.Mattos","Pennington, R.T.",NA,NA,"1908","Sant'Ana, S.C.; Jardim, J.G.; Sylvestre, L.S.; Marques, E.L.; Freitas, M.F.; Amorim, A.M",1996,1,24,"Brazil",NA,"Una","Reserva Biológica do Mico-leao, entrada no km 46 da BA-001, Ilhéus-Una",-39.08,-15.15,NA,"http://specimens.kew.org/herbarium/K000187846",NA,"Andira marauensis N.F.Mattos"
