"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments"
"1",NA,"UEFS","HUEFS","205540","Parkia bahiae H.C.Hopkins","Fabaceae","Parkia","bahiae","H.C.Hopkins",NA,NA,NA,"15839",NA,"Queiroz, L.P.de",2014,3,8,"Brazil","Bahia","Nilo Peçanha","Comunidade Quilombola Jatimane, na beira do rio.",-39.045,-13.689167,"Restinga Arbórea, solo arenoso.","BRA:UEFS:HUEFS:0000205540",NA,"Parkia bahiae H.C.Hopkins",NA,NA,NA
"3",NA,"UEFS","HUEFS","196359","Parkia bahiae H.C.Hopkins","Fabaceae","Parkia","bahiae","H.C.Hopkins",NA,NA,NA,"15407",NA,"Queiroz, L.P.de",2012,4,14,"Brazil","Bahia","Nilo Peçanha","Comunidade quilombola Jatimane, ao longo do rio Jatimane.",-39.045278,-13.689444,"Restinga arbórea, dossel ca. 10 m altura, solo arenoso.","BRA:UEFS:HUEFS:0000196359",NA,"Parkia bahiae H.C.Hopkins",NA,NA,NA
"4",NA,"UEFS","HUEFS","196391","Parkia bahiae H.C.Hopkins","Fabaceae","Parkia","bahiae","H.C.Hopkins",NA,NA,NA,"15439",NA,"Queiroz, L.P.de",2012,4,14,"Brazil","Bahia","Nilo Peçanha","Estrada da Comunidade Quilombola de Jatimane para a BA-001.",-39.0625,-13.686111,"Floresta sobre restinga, solo arenosos.","BRA:UEFS:HUEFS:0000196391",NA,"Parkia bahiae H.C.Hopkins",NA,NA,NA
"5",NA,"MBM","MBM","388081","Parkia bahiae H.C.Hopkins","Fabaceae","Parkia","bahiae","H.C.Hopkins",NA,NA,NA,"15698",NA,"Queiroz, LP; Hughes, C; Luckow, MA; Miller, J; Koehnen, E; Sou, ER",2012,6,15,"Brazil","Bahia","Nilo Peçanha","Jatimane, Estrada para a praia do Pratigi.",-39.202778,-13.708611,"Árvore de 8-10m, copa elipsoide. Folíolos coriáceos. Flores com perianto e estames creme.; Floresta Ombrófila Densa sobre solo arenoso (restinga arbórea).","BRA:MBM:MBM:0000388081",NA,"Parkia bahiae H.C.Hopkins",NA,NA,NA
"6",NA,"UEFS","HUEFS","193741","Parkia bahiae H.C.Hopkins","Fabaceae","Parkia","bahiae","H.C.Hopkins",NA,NA,NA,"15699",NA,"Queiroz, L.P.de",2012,6,15,"Brazil","Bahia","Nilo Peçanha","Jatimane, estrada para a praia do Pratigi.",-39.021389,-13.708611,"Mata Atlântica. Floresta ombrófila sobre solo arenoso (restinga arbórea).","BRA:UEFS:HUEFS:0000193741",NA,"Parkia bahiae H.C.Hopkins",NA,NA,NA
"8",NA,"Cenargen","CEN","84593","Parkia bahiae H.C.Hopkins","Fabaceae","Parkia","bahiae","H.C.Hopkins","L. P. Queiroz",NA,NA,"15698",NA,"Luciano Paganucci de Queiroz",2012,6,15,"Brazil","Ba","NILO PECANHA","Jatimane, estrada para a praia do Pratigi.",-39.021388,-13.708611,"Copa elipsóide, folíolos coriáceos. Perianto e estames creme. Universidade Estadual de Feira de Santana (HUEFS). Feira de Santana - Bahia - Brasil. HUEFS nº 193740.","BRA:Cenargen:CEN:0000084593",NA,"Parkia bahiae H.C.Hopkins",NA,NA,NA
"9","2017-10-18T14:22:18.000+0000","JBRJ","RB","RB00798467","Parkia bahiae H.C.Hopkins","Fabaceae","Parkia","bahiae","H.C.Hopkins",NA,NA,NA,"15698",NA,"L. P. de Queiroz; Et al",2011,6,15,"Brazil","Bahia","Nilo Peçanha","Jatimane, estrada para a praia do Pratigi.",-39.021389,-13.708611,"Árvore ca. 8-10 m de altura, copa ellipsoide. Folíolos coriáceos. Flores com perianto e estames creme.","urn:catalog:JBRJ:RB:798467",NA,"Parkia bahiae H.C.Hopkins",NA,NA,NA
"10",NA,"UEFS","HUEFS","180510","Parkia bahiae H.C.Hopkins","Fabaceae","Parkia","bahiae","H.C.Hopkins",NA,NA,NA,"679",NA,"Matos, E.N.de",2011,10,10,"Brazil","Bahia","Maraú","Taipus de Fora.",-38.962222,-14,"Arbustiva","BRA:UEFS:HUEFS:0000180510",NA,"Parkia bahiae H.C.Hopkins",NA,NA,NA
"11","2017-10-19T00:33:36.000+0000","JBRJ","RB","RB00774724","Parkia bahiae H.C.Hopkins","Fabaceae","Parkia","bahiae","H.C.Hopkins","H. C. Lima",NA,NA,"14",NA,"R. C. A, Pereira",2011,12,3,"Brazil","Bahia","Itacaré","Campo Cheiroso. Rod. Ilhéus Itacaré. km 46.",-39.033333,-14.383333,"Árvore ca. 12m alt.; Flores amarelas e pardas; frutos verdes.","urn:catalog:JBRJ:RB:774724",NA,"Parkia bahiae H.C.Hopkins",NA,NA,NA
"13",NA,"Instituto Plantarum de Estudos da Flora Ltda (HPL)","HPL","11680","Parkia bahiae H.C.Hopkins","Fabaceae","Parkia","bahiae","H.C.Hopkins","H. Lorenzi","2007-06-29T00:00:00.000+0000",NA,"6319",NA,"H. Lorenzi",2007,6,29,"Brazil","Ba","Ilhéus","Coletado na estrada para Serra Grande, a 5 km de Ilhéus, em área de restinga,",NA,NA,NA,"BRA:JBP:HPL:0000011680",NA,"Parkia bahiae H.C.Hopkins",NA,NA,NA
