"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","239284","Swartzia manausensis Torke",NA,"Fabaceae","Swartzia","manausensis","Torke","Ramos, J.F.","2011-05-01T00:00:00.000+0000",NA,"795",NA,"Mike Hopkins",2010,11,26,"Brazil","Amazonas",NA,"Reserva Biológica do Uatumã. Ilhas da margem esquerda da UHE de Balbina.",NA,NA,NA,"urn:catalog:inpa:herbarium:221787",NA,"Swartzia manausensis Torke"
"2","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","255985","Swartzia manausensis Torke",NA,"Fabaceae","Swartzia","manausensis","Torke","Mesquita, M.R.","2013-10-15T00:00:00.000+0000",NA,"1636",NA,"Mike Hopkins",2009,8,20,"Brazil","Amazonas",NA,"Vila de Balbina., Lado direito do lago de Balbina.",NA,NA,NA,"urn:catalog:inpa:herbarium:241877",NA,"Swartzia manausensis Torke"
"3",NA,"NY","NY","1747593","Swartzia manausensis Torke",NA,"Fabaceae","Swartzia","manausensis","Torke",NA,NA,NA,"228",NA,"C. Dick",1995,9,5,"Brazil","Amazonas",NA,"Distrito Agropecuário da SUFRAMA, Rodovia BR 174, km 64, depois Leste na ZF3, Fazenda Porto Alegre.",-59.860682,-2.442484,NA,"0185423d-52f0-4de6-b594-777bab9f25b9",NA,"Swartzia manausensis Torke"
"4",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA070258","Swartzia manausensis Torke",NA,"Fabaceae","Swartzia","manausensis","Torke","Pinto, R.B.","2011-01-01T00:00:00.000+0000",NA,"1236",NA,"Oliveira, A.A.",1993,3,NA,"Brazil","Amazonas","Manaus",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA070258",NA,"Swartzia manausensis Torke"
"5","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","198685","Swartzia manausensis Torke","cf.","Fabaceae","Swartzia","manausensis","Torke","Torke, B.M.","2011-03-01T00:00:00.000+0000",NA,"389",NA,"Mike Hopkins",1991,7,14,"Brazil","Amazonas",NA,"Porto Urucú, Estrada do Luc 3 - Porto Urucú.",NA,NA,NA,"urn:catalog:inpa:herbarium:195855",NA,"Swartzia manausensis Torke"
"6",NA,"NY","NY","01479251","Swartzia manausensis Torke",NA,"Fabaceae","Swartzia","manausensis","Torke","B. M. Torke","2005-01-01T00:00:00.000+0000",NA,"855",NA,"M. A. de Freitas",1991,8,12,"Brazil","Amazonas",NA,"Distrito AgropecuÃ¡rio, Reserve 1501 (Km 41).",-59.74583,-2.41625,NA,"7f0b8d46-65eb-4a0a-ba11-de44ad1d9455",NA,"Swartzia manausensis Torke"
"8","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","180249","Swartzia manausensis Torke",NA,"Fabaceae","Swartzia","manausensis","Torke","Torke, B.M.","2011-03-01T00:00:00.000+0000",NA,"3402.4122.2",NA,"Mike Hopkins",1989,6,13,"Brazil","Amazonas",NA,"Distrito Agropecuário, ZF3, Distrito Agropecuário da SUFRAMA, 90 Km ao Norte de Manaus, Rodovia 174, Km  64, depois  21 Km  Leste na ZF-3, Fazenda Porto Alegre.",-59.9,-2.416667,NA,"urn:catalog:inpa:herbarium:245809",NA,"Swartzia manausensis Torke"
"10",NA,"US","Botany","3339026","Swartzia manausensis Torke",NA,"Fabaceae","Swartzia","manausensis","Torke",NA,NA,"ISOTYPE","340241222",NA,"S. S. Silva",1989,6,13,"Brazil","Amazonas",NA,"N of Manaus, Rodovia BR 174, Fazenda Porto Alegre",-59.9,-2.4167,NA,"http://n2t.net/ark:/65665/3dcdb8af7-4d2e-4748-bb08-dddaf71b47fd",NA,"Swartzia manausensis Torke"
"11",NA,"Instituto de Botânica, IBT","SP","262589","Swartzia manausensis Torke",NA,"Fabaceae","Swartzia","manausensis","Torke","Mansano, VF","2014-07-30T00:00:00.000+0000",NA,"s.n.",NA,"Silva, SS; et al.",1989,6,13,"Brazil","Amazonas","Manaus","Ca 90km N de Manaus, Distrito Agropecuário da SUFRAMA, Rodovia BR 174, km 64, depois 21km leste na ZF3, Fazenda Porto Alegre. Reserva nº 3402, arv. nº 4122. Mata de terra firme sobre latosolo amarelo",-59.9,-2.416667,NA,"BRA:IBt:SP:0000262589",NA,"Swartzia manausensis Torke"
"13",NA,"US","Botany","3339721","Swartzia manausensis Torke",NA,"Fabaceae","Swartzia","manausensis","Torke",NA,NA,NA,"3402/ 4122",NA,"S. S. da Silva",1989,8,26,"Brazil","Amazonas",NA,"N of Manaus, Rodovia BR 174, Pazenda Porto Alegre",-59.9,-2.42,NA,"http://n2t.net/ark:/65665/333ad3b57-7660-449d-8213-2f64c85adc29",NA,"Swartzia manausensis Torke"
"14","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","180250","Swartzia manausensis Torke",NA,"Fabaceae","Swartzia","manausensis","Torke","Mesquita, M.R.","2013-10-16T00:00:00.000+0000",NA,"3402.4785.2",NA,"Mike Hopkins",1989,8,25,"Brazil","Amazonas",NA,"Distrito Agropecuário, ZF3, Distrito Agropecuário da SUFRAMA, 90 Km ao Norte de Manaus, Rodovia 174, Km  64, depois  21 Km  Leste na ZF-3, Fazenda Porto Alegre.",-59.9,-2.416667,NA,"urn:catalog:inpa:herbarium:183902",NA,"Swartzia manausensis Torke"
"19",NA,"NY","NY","01479245","Swartzia manausensis Torke",NA,"Fabaceae","Swartzia","manausensis","Torke","B. M. Torke","2005-01-01T00:00:00.000+0000",NA,"2998",NA,"V. Carvalho",1988,8,16,"Brazil","Amazonas",NA,"Balbina, Estrada de aceso à UHE.",-59.473414,-1.915556,NA,"d455dbd5-68e9-4e1a-a2e2-30f976f7acd9",NA,"Swartzia manausensis Torke"
"20",NA,"US","Botany","3336051","Swartzia manausensis Torke",NA,"Fabaceae","Swartzia","manausensis","Torke","Torke, B. M., (MO)",NA,NA,"7580",NA,"C. A. Cid Ferreira",1987,7,15,"Brazil","Amazonas",NA,"Canteiro, Usina Hidreletrica de Balbina",NA,NA,NA,"http://n2t.net/ark:/65665/3920650d6-a865-41b6-9c0f-59dc6c9f23ac",NA,"Swartzia manausensis Torke"
"21","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","153864","Swartzia manausensis Torke","cf.","Fabaceae","Swartzia","manausensis","Torke","Torke, B.M.","2011-02-01T00:00:00.000+0000",NA,"9076",NA,"Mike Hopkins",1987,8,21,"Brazil","Roraima",NA,"Entre km 350 e 355 da Estrada Manaus-Caracaraí (BR-174) próximo ao Equador.",NA,NA,NA,"urn:catalog:inpa:herbarium:53191",NA,"Swartzia manausensis Torke"
"22","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","140967","Swartzia manausensis Torke",NA,"Fabaceae","Swartzia","manausensis","Torke",NA,NA,NA,"7580",NA,"Mike Hopkins",1986,7,15,"Brazil","Amazonas",NA,"Estrada do Canteiro de obras da Usina Hidrelétrica de Balbina, vicinal que dá acesso a cachoeira.",NA,NA,NA,"urn:catalog:inpa:herbarium:51760",NA,"Swartzia manausensis Torke"
"24","2009-07-24T16:01:00.000+0000","MO","MO","3223931","Swartzia manausensis Torke",NA,"Fabaceae","Swartzia","manausensis","Torke","B.M. Torke","2005-01-01T00:00:00.000+0000",NA,"Cid Ferreira 7580",NA,"C.A. Cid Ferreira",1986,7,15,"Brazil","Amazonas",NA,"Mpio de Presidente Figueredo, Estrada do Canteiro de obras da Usina Hidrelétrica de Balbina, vicinal que da acesso a cachoeira. Campinaran, solo arenoso-úmido.",NA,NA,NA,"urn:catalog:MO:Tropicos:3223931","http://www.tropicos.org/Specimen/3223931","Swartzia manausensis Torke"
"26",NA,"NY","NY","01479252","Swartzia manausensis Torke",NA,"Fabaceae","Swartzia","manausensis","Torke","B. M. Torke","2005-01-01T00:00:00.000+0000",NA,"s.n.",NA,"D. D. Ackerly",1985,6,13,"Brazil","Amazonas",NA,"Manaus.  Distrito Agropecuário da SUFRAMA, Rodovia BR-174, km 64, depois 34 km Leste na ZF-3, Fazenda Esteio. Reserva nº 1302. Árvore nº 254.",-59.81096,-2.435061,NA,"b8c892cf-5f75-48c4-83c3-3765e89680dc",NA,"Swartzia manausensis Torke"
"27","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","172009","Swartzia manausensis Torke",NA,"Fabaceae","Swartzia","manausensis","Torke","Mansano, V.F.","2010-09-06T00:00:00.000+0000",NA,"1302254",NA,"Mike Hopkins",1985,6,13,"Brazil","Amazonas",NA,"Distrito Agropecuário, ZF3, Distrito Agropecuário da Suframa, Rodovia BR-174, km 64, depois 34 km Leste na ZF-3, Fazenda Esteio. Reserva nº 1302. Árvore nº 254.",-59,-2.433333,NA,"urn:catalog:inpa:herbarium:1771",NA,"Swartzia manausensis Torke"
"28","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","122075","Swartzia manausensis Torke","cf.","Fabaceae","Swartzia","manausensis","Torke","Torke, B.M.","2011-03-01T00:00:00.000+0000",NA,"669",NA,"Mike Hopkins",1984,3,15,"Brazil","Roraima",NA,"Estrada Manaus-Caracaraí, km 345 a 360.",NA,NA,NA,"urn:catalog:inpa:herbarium:83333",NA,"Swartzia manausensis Torke"
"29","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","171961","Swartzia manausensis Torke",NA,"Fabaceae","Swartzia","manausensis","Torke","Pinto, R.B.","2010-09-09T00:00:00.000+0000",NA,"33041672",NA,"Mike Hopkins",1984,5,22,"Brazil","Amazonas",NA,"Distrito Agropecuário, ZF3, Distrito Agropecuário da Suframa, Rodovia BR-174, km 64, depois 7 km Leste na ZF-3, Fazenda Porto Alegre. Reserva nº 3304. Árvore nº 1672",-59,-2.366667,NA,"urn:catalog:inpa:herbarium:97778",NA,"Swartzia manausensis Torke"
"30",NA,"NY","NY","01479250","Swartzia manausensis Torke",NA,"Fabaceae","Swartzia","manausensis","Torke","B. M. Torke","2005-01-01T00:00:00.000+0000",NA,"s.n.",NA,"L. Mars",1984,5,22,"Brazil","Amazonas",NA,"Distrito Agropecuário da SUFRAMA Rodovia Br-174, km 64 depois 7 km Leste na ZF3, Fazenda Porto Alegre. Reserva no.3304 do projeto Dinamica Biologica de Fragmentos Florestais. Arv. No. 1672.",-59.986585,-2.390061,NA,"7725a7f5-ba91-49ce-8e27-5d83b30b6397",NA,"Swartzia manausensis Torke"
"31","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","81591","Swartzia manausensis Torke","cf.","Fabaceae","Swartzia","manausensis","Torke","Torke, B.M.","2011-03-01T00:00:00.000+0000",NA,"10108",NA,"Mike Hopkins",1979,2,12,"Brazil","Amazonas",NA,"BR174, Km 350, lado direito., Estrada Manaus-Caracaraí, km 350, lado direito.",NA,NA,NA,"urn:catalog:inpa:herbarium:164741",NA,"Swartzia manausensis Torke"
"32","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","87049","Swartzia manausensis Torke",NA,"Fabaceae","Swartzia","manausensis","Torke","Torke, B.M.","2011-02-01T00:00:00.000+0000",NA,"937",NA,"Mike Hopkins",1979,8,30,"Brazil","Amazonas",NA,"BR174, km 97., BR-174, estrada Manaus-Caracaraí, km 97, ramal da estrada da Hidrelétrica de Balbina, km 7, a 600 m da margem esquerda lado direito.",NA,NA,NA,"urn:catalog:inpa:herbarium:45453",NA,"Swartzia manausensis Torke"
"34",NA,"ICN","COL","254887","Swartzia manausensis Torke",NA,"Fabaceae","Swartzia","manausensis","Torke","B. M. Torke","2010-10-01T00:00:00.000+0000",NA,"937",NA,"C. A. Cid | W. R. Buck | B. W. Nelson | F. Almeida | C. D. A. Mota | J. Lima",1979,8,30,"Brazil",NA,NA,"Vicinity of Rio Uatuma. BR-174. estrada Manaus-Caracaraí km 97, ramal da estrada da Hidreletrica de Balbina km 7, a 600 m da margem da estrada lado direito.",NA,NA,NA,"5e9151be-25e7-11e3-add6-000c29c9b582",NA,"Swartzia manausensis Torke"
"36","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","50627","Swartzia manausensis Torke",NA,"Fabaceae","Swartzia","manausensis","Torke","Torke, B.M.","2011-02-01T00:00:00.000+0000",NA,"INPA50627",NA,"Mike Hopkins",1975,8,28,"Brazil","Amazonas",NA,"Estrada Torquato Tapajós, km 118.",NA,NA,NA,"urn:catalog:inpa:herbarium:233733",NA,"Swartzia manausensis Torke"
"38","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","48205","Swartzia manausensis Torke",NA,"Fabaceae","Swartzia","manausensis","Torke","Torke, B.M.","2011-02-01T00:00:00.000+0000",NA,"INPA48205",NA,"Mike Hopkins",1974,4,20,"Brazil","Amazonas",NA,"Estrada Manaus-Caracaraí, km 123.",NA,NA,NA,"urn:catalog:inpa:herbarium:87420",NA,"Swartzia manausensis Torke"
"39","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","46196","Swartzia manausensis Torke","aff.","Fabaceae","Swartzia","manausensis","Torke","Torke, B.M.","2011-03-01T00:00:00.000+0000",NA,"22235",NA,"Mike Hopkins",1974,5,22,"Brazil","Pará",NA,"Rio Trombetas, 1 km north of road from Cachoeira Porteira.",NA,NA,NA,"urn:catalog:inpa:herbarium:143222",NA,"Swartzia manausensis Torke"
