"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","acceptedNameUsage","occurrenceID","comments","bibliographicCitation"
"1","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","211994","Casearia manausensis Sleumer","","Salicaceae","Casearia","manausensis","","Sleumer","Ramos, J.F.","2001-01-01","","163","","Oliveira, FPM","2001","8","17","brazil","Amazonas","","Campus da Universidade Federal do Amazonas (UFAM), mini-campus, trilha do baixio.","","","","Casearia manausensis Sleumer","","","GBIF"
"2","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","202734","Casearia manausensis Sleumer","","Salicaceae","Casearia","manausensis","","Sleumer","Marquete, R.","2009-04-01","","89","","Co̻lho, LF","1999","3","1","brazil","Amazonas","","Terreno da EMBRAPA.","","","","Casearia manausensis Sleumer","","","GBIF"
"3","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","186887","Casearia manausensis Sleumer","","Salicaceae","Casearia","manausensis","","Sleumer","Zmarzty, S.","","","816","","Sothers, CA","1996","3","7","brazil","Amazonas","","Reserva Florestal Adolfo Ducke","-59.97","-2.883333","","Casearia manausensis Sleumer","","original coordinates","GBIF"
"4","","","UEC","102062","Casearia manausensis Sleumer","","Salicaceae","Casearia","manausensis","","Sleumer","Zmarzty, S.","1996-09-01","","876","","Sothers, C.A.","1996","6","5","brazil","Amazonas","Manaus","Reserva Florestal Ducke. Próximo ao alojamento.","-59.966667","-2.883333","Árvore. Solo arenoso, sub-bosque, DAP=7cm, altura=5m, base bifurcada reta. ritidoma castanho-bege, rígido, liso com micro-fissuras ao longo de todo tronco. Botão floral esverdeado; ápice passando a avermelhado.","Casearia manausensis Sleumer","","original coordinates","GBIF"
"5","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","186885","Casearia manausensis Sleumer","","Salicaceae","Casearia","manausensis","","Sleumer","Zmarzty, S.","1996-09-01","","355","","Assun̤̣o, PACL","1996","7","23","brazil","Amazonas","","Reserva Florestal Adolfo Ducke","-59.97","-2.883333","","Casearia manausensis Sleumer","","original coordinates","GBIF"
"6","","","RB","RB00169786","Casearia manausensis Sleumer","","Salicaceae","Casearia","manausensis","","Sleumer","C.A. SOTHERS","","","296","","C.A. SOTHERS; A. VICENTINI  ET AL","1994","12","9","brazil","Amazonas","Manaus","ITACOATIARA , KM 26 . RESERVA FLORESTAL DUCKE .","-59.966667","-2.883333","ARVORETA  . RITIDOMA  BEGE-ACINZENTADO , RIGIDO  , LISO COM PEQU. ESTRIAS SUPERFICIAIS E LENTICELAS DISPERSAS  CIRCULARES E ESCASSAS . CASCA MORTA , BEGE  . FLORES COM BOTÕES CREME-ESVER. E AVERM.  E FLORES CREME-AMAR.","Casearia manausensis Sleumer","","original coordinates","GBIF"
"7","","","Botany","U.1584084","Casearia manausensis Sleumer","","Salicaceae","Casearia","manausensis","","Sleumer","Zmarzty ST","1996-02-01","","","","Sothers CA","1994","12","9","brazil","Amazonas","","","","","","Casearia manausensis Sleumer","","","GBIF"
"8","","","MO","3127375","Casearia manausensis Sleumer","","Salicaceae","Casearia","manausensis","","Sleumer","S. Zmarzty","1996-01-01","","Sothers 296","","Cynthia A. Sothers|Alberto Vicentini|E. da C. Pereira|C. Fernandes da Silva","1994","12","9","brazil","Amazonas","","Igarapé do Tinga.","-59.96666","-2.88333","","Casearia manausensis Sleumer","","original coordinates","GBIF"
"9","","","RB","RB00082106","Casearia manausensis Sleumer","","Salicaceae","Casearia","manausensis","","Sleumer","Ronaldo Marquete","","","69","","Chris Dick","1992","3","26","brazil","Amazonas","Manaus","Distrito Agropecuário da SUFRAMA. Ca. 80km de Manaus, rodovia BR 174 km74, depois 6 km oeste da BR Faz Dimona.  .","-60.251153","-2.607107","Vic. Reserva Nº 2206. Altura: 2m, DAP: 2 cm.","Casearia manausensis Sleumer","","centroide mpo","GBIF"
"10","","","MO","3126356","Casearia manausensis Sleumer","","Salicaceae","Casearia","manausensis","","Sleumer","Ronald Liesner","1999-01-01","","Dick 69","","C. Dick","1992","3","26","brazil","Amazonas","","Mun. de Manaus, ca. 80 km. N de Manaus, Distrito Agropecuário da SUFRAMA, Rodovia BR 174, km 72, depois 6 km oeste da BR, km 72, depois 6 km oeste da BR, Fazenda Dimona. Projeto Dinâmica Biológica de Fragmentos.","-60.08333","-2.31666","","Casearia manausensis Sleumer","","original coordinates","GBIF"
