"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,NA,"Botany","L.4307577","Ephedranthus dimerus J.C.Lopes, Chatrou & Mello-Silva","Annonaceae","Ephedranthus","dimerus","J.C.Lopes, Chatrou & Mello-Silva","Maas PJM","2012-12-12T00:00:00.000+0000",NA,NA,"Lopes JC; Siqueira GS; Assis LCS",2011,2,10,"Brazil","Espírito Santo",NA,"Reserva Natural Vale, estrada Cinco-Folhas, próximo à Lagoa do Jacaré, atrás do laboratório de sementes.",-40.071,-19.150278,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.4307577",NA,"Ephedranthus dimerus J.C.Lopes, Chatrou & Mello-Silva"
"2",NA,"Reserva Natural Vale (CVRD)","CVRD","13367","Ephedranthus dimerus J.C.Lopes, Chatrou & Mello-Silva","Annonaceae","Ephedranthus","dimerus","J.C.Lopes, Chatrou & Mello-Silva","Jenifer C. Lopes","2014-10-08T00:00:00.000+0000",NA,"145","Lopes, J.C.",2011,2,8,"Brazil","Es","LINHARES",NA,NA,NA,"<ll>dwc_commonname:</ll> Pindaíba preta","BRA:CVRD:CVRD:0000013367",NA,"Ephedranthus dimerus J.C.Lopes, Chatrou & Mello-Silva"
"3","2014-11-12T13:02:32.000+0000","JBRJ","RB","RB00897616","Ephedranthus dimerus J.C.Lopes, Chatrou & Mello-Silva","Annonaceae","Ephedranthus","dimerus","J.C.Lopes, Chatrou & Mello-Silva","J.C. Lopes",NA,NA,"145","J.C. Lopes; L.C.S. Assis; G.S. Siqueira",2011,2,8,"Brazil","Espírito Santo","Linhares","Reserva Natural Vale. Estrada Flamengo.",NA,NA,"Terrestre; porte arbóreo, 3m; fruto imaturo verde claro, maduro alaranjado; exsudação incolor","urn:catalog:JBRJ:RB:897616",NA,"Ephedranthus dimerus J.C.Lopes, Chatrou & Mello-Silva"
"4",NA,NA,"Botany","WAG.1578028","Ephedranthus dimerus J.C.Lopes, Chatrou & Mello-Silva","Annonaceae","Ephedranthus","dimerus","J.C.Lopes, Chatrou & Mello-Silva","Maas PJM","2012-12-12T00:00:00.000+0000",NA,NA,"Lopes JC; Siqueira GS; Assis LCS",2011,2,10,"Brazil","Espírito Santo",NA,"Reserva Natural Vale, estrada Cinco-Folhas, próximo à Lagoa do Jacaré, atrás do laboratório de sementes.",-40.071,-19.150278,NA,"http://data.biodiversitydata.nl/naturalis/specimen/WAG.1578028",NA,"Ephedranthus dimerus J.C.Lopes, Chatrou & Mello-Silva"
"5",NA,NA,"Botany","L.4307578","Ephedranthus dimerus J.C.Lopes, Chatrou & Mello-Silva","Annonaceae","Ephedranthus","dimerus","J.C.Lopes, Chatrou & Mello-Silva","Maas PJM","2012-12-12T00:00:00.000+0000",NA,NA,"Lopes JC; Siqueira GS; Assis LCS",2011,2,11,"Brazil","Espírito Santo",NA,"Reserva Natural Vale, estrada Manteguira 1,4 km, próximo ao pomar.",-40.064444,-19.139194,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.4307578",NA,"Ephedranthus dimerus J.C.Lopes, Chatrou & Mello-Silva"
"6",NA,"USP","SPF","213375","Ephedranthus dimerus J.C.Lopes, Chatrou & Mello-Silva","Annonaceae","Ephedranthus","dimerus","J.C.Lopes, Chatrou & Mello-Silva","Lopes, JC","2013-01-01T00:00:00.000+0000",NA,"154","Lopes, JC",2011,2,11,"Brazil","Espírito Santo","Linhares","Reserva Natural Vale, Estrada Mantegueira 1,4 km, próximo ao pomar.",-40.064444,-19.139194,"Árvore ca. 25 m alt. Folhas discolores, verdes mais escuras na face adaxial. Frutos vermelhos a alaranjados.; Mata de Tabuleiro","BRA:USP:SPF:0000213375",NA,"Ephedranthus dimerus J.C.Lopes, Chatrou & Mello-Silva"
"7",NA,NA,"Botany","WAG.1578026","Ephedranthus dimerus J.C.Lopes, Chatrou & Mello-Silva","Annonaceae","Ephedranthus","dimerus","J.C.Lopes, Chatrou & Mello-Silva","Maas PJM","2012-12-12T00:00:00.000+0000",NA,NA,"Lopes JC; Siqueira GS; Assis LCS",2011,2,8,"Brazil","Espírito Santo",NA,"Reserva Natural Vale, estrada Flamengo, ca. de 900 m da BR 101, na borda da mata.",-40.066694,-19.151528,NA,"http://data.biodiversitydata.nl/naturalis/specimen/WAG.1578026",NA,"Ephedranthus dimerus J.C.Lopes, Chatrou & Mello-Silva"
"8",NA,"USP","SPF","213376","Ephedranthus dimerus J.C.Lopes, Chatrou & Mello-Silva","Annonaceae","Ephedranthus","dimerus","J.C.Lopes, Chatrou & Mello-Silva","Lopes, JC","2013-01-01T00:00:00.000+0000",NA,"145","Lopes, JC",2011,2,8,"Brazil","Espírito Santo","Linhares","Reserva Natural Vale, Estrada Flamengo ca. de 900 m da BR 101, na borda da mata.",-40.066694,-19.151528,"Árvore ca. 2 m alt. Ramos pendentes. Folhas concolores e verdes. Frutos imaturos verde-claros a amarelados, maduros alaranjados, com 2 a 24 carpídios.; Mata de Tabuleiro","BRA:USP:SPF:0000213376",NA,"Ephedranthus dimerus J.C.Lopes, Chatrou & Mello-Silva"
"9","2017-10-19T13:18:37.000+0000","JBRJ","RB","RB00982488","Ephedranthus dimerus J.C.Lopes, Chatrou & Mello-Silva","Annonaceae","Ephedranthus","dimerus","J.C.Lopes, Chatrou & Mello-Silva","J.C. Lopes","2014-01-01T00:00:00.000+0000",NA,"154","J.C. Lopes; G.S. Siqueira , L.C.S. Assis",2011,2,11,"Brazil","Espírito Santo","Linhares","Reserva Natural Vale . Estrada Mantegueira 1,4 km, próximo ao pomar .",-40.064444,-19.139167,"Árvore ca. 25 m alt. Folhas discolores , verdes mais escuras na face adaxial . Frutos vermelhos a alaranjados.","urn:catalog:JBRJ:RB:982488",NA,"Ephedranthus dimerus J.C.Lopes, Chatrou & Mello-Silva"
"10",NA,"MBML","MBML-HERBARIO","49068","Ephedranthus dimerus J.C.Lopes, Chatrou & Mello-Silva","Annonaceae","Ephedranthus","dimerus","J.C.Lopes, Chatrou & Mello-Silva",NA,NA,NA,"154","J.C. Lopes; G.S. Siqueira & L.C.S. Assis",2011,2,11,"Brazil","Espírito Santo","Linhares","Reserva Natural Vale. Estrada Mantegueira 1,4km, próximo ao pomar. Mata de Tabuleiro",-40.064444,-19.139194,"Árvore ca 25m alt., folhas discolores, verdes mais escuras na face adaxial. Frutos vermelhos a alaranjados","BRA:MBML:MBML-HERBARIO:0000049068",NA,"Ephedranthus dimerus J.C.Lopes, Chatrou & Mello-Silva"
