"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"Pontifícia Universidade Católica do Rio de Janeiro (PUC-RIO)","FCAB","7604","Guatteria latifolia (Mart.) R.E.Fr.","Annonaceae","Guatteria","latifolia",NA,"(Mart.) R.E.Fr.",NA,NA,NA,"8416",NA,"Haroldo C. de Lima; J.M.A. Braga; L.J.T. Cardoso; C. de Carvalho; W. da Silva",2016,11,2,"Brazil","Rio de Janeiro","Nova Iguaçu","Reserva Biológica do Tinguá. Tinguá, Estrada do Comércio, a 3,4 km após o encontramento para a Sede da Rebio, Três Voltas.",-43.462222,-22.576389,"Árvore com 9 m alt. Tronco com casca lisa e pardo-escuro, DAP ca 15 cm. Frutos esverdeados com nuances vinosos. Frequente.; Mata de encosta.","BRA:PUC-RIO:FCAB:0000007604",NA,"Guatteria latifolia (Mart.) R.E.Fr."
"2",NA,"NY","NY","03066053","Guatteria latifolia (Mart.) R.E.Fr.","Annonaceae","Guatteria","latifolia",NA,"(Mart.) R.E.Fr.",NA,NA,NA,"7840",NA,"H. C. de Lima",2014,10,1,"Brazil","Rio de Janeiro",NA,"Rebio do TinguÃ¡. Estrada do ComÃ©rcio, Km 10.5, 758 msm.",-43.465278,-22.553889,NA,"61ebc433-576d-411b-960e-b20eb5a0ef7f",NA,"Guatteria latifolia (Mart.) R.E.Fr."
"3",NA,"UEFS","HUEFS","221543","Guatteria latifolia (Mart.) R.E.Fr.","Annonaceae","Guatteria","latifolia",NA,"(Mart.) R.E.Fr.",NA,NA,NA,"7840",NA,"Lima, H.C.de",2014,10,1,"Brazil","Rio de Janeiro","Nova Iguaçu","Rebio do Tingua, estrada do Comércio, Km 10,5.",-43.465278,-22.553889,NA,"BRA:UEFS:HUEFS:0000221543",NA,"Guatteria latifolia (Mart.) R.E.Fr."
"4",NA,"USP","SPF","212643","Guatteria latifolia (Mart.) R.E.Fr.","Annonaceae","Guatteria","latifolia",NA,"(Mart.) R.E.Fr.","Lobão, A","2012-01-13T00:00:00.000+0000",NA,"1843",NA,"Lobão, A",2012,1,13,"Brazil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia",0,0,NA,"BRA:USP:SPF:0000212643",NA,"Guatteria latifolia (Mart.) R.E.Fr."
"5",NA,"NY","NY","1018493","Guatteria latifolia (Mart.) R.E.Fr.","Annonaceae","Guatteria","latifolia",NA,"(Mart.) R.E.Fr.","A. Q. LobÃ£o","2004-01-01T00:00:00.000+0000",NA,"678",NA,"A. Q. LobÃ£o",2002,11,1,"Brazil","Rio de Janeiro",NA,"Parque Nacional do Itatiaia. Lago Azul.",-44.612252,-22.447817,NA,"4cd5d7b6-cd5c-4c4e-b704-ba4a3747d42f",NA,"Guatteria latifolia (Mart.) R.E.Fr."
"6",NA,"UFV","VIC","29734","Guatteria latifolia (Mart.) R.E.Fr.","Annonaceae","Guatteria","latifolia",NA,"(Mart.) R.E.Fr.","Lobão, A.Q.","2006-10-01T00:00:00.000+0000",NA,"10",NA,"Carvalho, E.O.",2002,11,27,"Brazil","Rio de Janeiro","Visconde de Mauá","Próximo ao Parque do Itatiaia, Próxima ao rio.",0,0,"Árvore.","BRA:UFV:VIC:0000029734",NA,"Guatteria latifolia (Mart.) R.E.Fr."
"7","2014-07-22T08:15:30.000+0000","JBRJ","RB","RB00140408","Guatteria latifolia (Mart.) R.E.Fr.","Annonaceae","Guatteria","latifolia",NA,"(Mart.) R.E.Fr.","A. Q. Lobão","2004-01-01T00:00:00.000+0000",NA,"678",NA,"A. Q. Lobão; L. R. Lima",2002,11,1,"Brazil","Rio de Janeiro","Itatiaia","Pq. Nac. do Itatiaia. Lago Azul. Beira do rio. . Itatiaia",NA,NA,"Árvore ca 5m alt, folhas discolores. Botões florais negros. Flores jovens alvo-amareladas com sépalas verdes. Frutos imaturos verdes, maduros vináceo-escuros. Floração e frutificação abundante. Frequente.","urn:catalog:JBRJ:RB:140408",NA,"Guatteria latifolia (Mart.) R.E.Fr."
"8",NA,NA,"Botany","L.3724424","Guatteria latifolia (Mart.) R.E.Fr.","Annonaceae","Guatteria","latifolia",NA,"(Mart.) R.E.Fr.",NA,NA,NA,NA,NA,"Lobao A",1999,9,7,"Brazil",NA,NA,"Brasil, Estado do Rio de Janeiro, Municipio de Visconde de Maua, Vale das Flores, na beira do Rio das Flores. Mata riparia.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.3724424",NA,"Guatteria latifolia (Mart.) R.E.Fr."
"9",NA,"MBML","MBML-HERBARIO","40934","Guatteria latifolia (Mart.) R.E.Fr.","Annonaceae","Guatteria","latifolia",NA,"(Mart.) R.E.Fr.",NA,NA,NA,"876",NA,"S. J. Silva Neto; et al",1996,9,30,"Brazil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia. Trilha do abrigo, IV para o rio Taquaral (rio Simon)",-44.766667,-22.466667,"Árvore ciófila, ca 12m de alt., folhas breve discolores cartáceas, frutíolos jovens verde-claros","BRA:MBML:MBML-HERBARIO:0000040934",NA,"Guatteria latifolia (Mart.) R.E.Fr."
"10","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","239779","Guatteria latifolia (Mart.) R.E.Fr.","Annonaceae","Guatteria","latifolia",NA,"(Mart.) R.E.Fr.","Lobão, A.Q.","2006-09-12T00:00:00.000+0000",NA,"2805",NA,"Mike Hopkins",1995,9,12,"Brazil","Rio de Janeiro",NA,"Parque Nacional da Itatiaia. Margem do rio Taquaral.",NA,NA,NA,"urn:catalog:inpa:herbarium:221726",NA,"Guatteria latifolia (Mart.) R.E.Fr."
"11",NA,"UNICAMP","UEC","157276","Guatteria latifolia (Mart.) R.E.Fr.","Annonaceae","Guatteria","latifolia",NA,"(Mart.) R.E.Fr.","Lobão, A.","2006-09-12T00:00:00.000+0000",NA,"2805",NA,"Braga, J.M.A.; et al.",1995,9,12,"Brazil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, Margem do Rio Taquaral.",0,0,"Árvore ca. 4m de altura. Folhas membranáceas. Flores com perianto preto. Frutícolos imaturos verdes.","BRA:UNICAMP:UEC:0000157276",NA,"Guatteria latifolia (Mart.) R.E.Fr."
"12",NA,"NY","NY","1280650","Guatteria latifolia (Mart.) R.E.Fr.","Annonaceae","Guatteria","latifolia",NA,"(Mart.) R.E.Fr.","A. Q. LobÃ£o","2006-01-01T00:00:00.000+0000",NA,"2805",NA,"J. M. A. Braga",1995,9,12,"Brazil","Rio de Janeiro",NA,"Parque Nacional do Itatiaia. Margem do Rio Taquaral.",-44.5635613356282,-22.499951423115,NA,"28752009-dbd9-466b-aaf8-ad24a4a1eb5f",NA,"Guatteria latifolia (Mart.) R.E.Fr."
"13",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","169677","Guatteria latifolia (Mart.) R.E.Fr.","Annonaceae","Guatteria","latifolia",NA,"(Mart.) R.E.Fr.",NA,"2006-09-12T00:00:00.000+0000",NA,"2805",NA,"Braga, JMA",1995,9,12,"Brazil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, Margem do Rio Taquaral.",0,0,NA,"BRA:UFMG:BHCB:0000169677",NA,"Guatteria latifolia (Mart.) R.E.Fr."
"14",NA,"MBM","MBM","367176","Guatteria latifolia (Mart.) R.E.Fr.","Annonaceae","Guatteria","latifolia",NA,"(Mart.) R.E.Fr.","Lobão, A","2006-09-12T00:00:00.000+0000",NA,"2805",NA,"Braga, JMA",1995,9,12,"Brazil","Rio de Janeiro","Itatiaia","Parque Nacional de Itatiaia, Margem do Rio Taquaral.",0,0,"Árvore ca. 4m de altura. Folhas membranáceas. Flores com perianto preto. Frutíolos imaturos verdes.","BRA:MBM:MBM:0000367176",NA,"Guatteria latifolia (Mart.) R.E.Fr."
"15","2014-07-22T16:03:29.000+0000","JBRJ","RB","RB00474989","Guatteria latifolia (Mart.) R.E.Fr.","Annonaceae","Guatteria","latifolia",NA,"(Mart.) R.E.Fr.","A.Lobão",NA,NA,"2805",NA,"J.M.A. Braga; et al",1995,9,12,"Brazil","Rio de Janeiro","Itatiaia","Parque Nacional de Itatiaia. Margem do rio Taquaral.",NA,NA,"Árvore ca. 4m de altura. Folhas membranáceas. Flores com perianto preto. Frutíolos imaturos verdes.","urn:catalog:JBRJ:RB:474989",NA,"Guatteria latifolia (Mart.) R.E.Fr."
"16",NA,"W","Herbarium W","2004-0007586","Guatteria latifolia (Mart.) R.E.Fr.","Annonaceae","Guatteria","latifolia",NA,"(Mart.) R.E.Fr.","R. Mello-Silva (SPF) 2005-07-12",NA,NA,NA,NA,"Silva Neto,S.J. et al.",1994,9,21,"Brazil",NA,NA,"Brasil, Rio de Janeiro, Município de Itatiaia, Parque Nacional de Itatiaia, (22°15' ; 22°28S e 44°34' ; 44°45W), Estrada para o abrigo Macieira, Alt.: 1350 m.s.m.",NA,NA,NA,NA,NA,"Guatteria latifolia (Mart.) R.E.Fr."
"17",NA,"NY","NY","1018429","Guatteria latifolia (Mart.) R.E.Fr.","Annonaceae","Guatteria","latifolia",NA,"(Mart.) R.E.Fr.","A. Q. LobÃ£o","2004-01-01T00:00:00.000+0000",NA,"1",NA,"R. M. Harley",1987,1,22,"Brazil","Rio de Janeiro",NA,"Parque Nacional do Itatiaia.",-44.637876,-22.374281,NA,"62871d2d-04b1-45fe-87e9-25cfc18d2805",NA,"Guatteria latifolia (Mart.) R.E.Fr."
"18",NA,NA,"Botany","U  0039088","Guatteria latifolia (Mart.) R.E.Fr.","Annonaceae","Guatteria","latifolia",NA,"(Mart.) R.E.Fr.","Maas PJM; Westra LYT",NA,NA,NA,NA,"Barbosa MR",1982,2,15,"Brazil","Rio de Janeiro",NA,"Brasil, RJ, Resende, Parque Nacional do Itatiaia, Maremba, caminho do Refúgio Itatiaia.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U%20%200039088",NA,"Guatteria latifolia (Mart.) R.E.Fr."
"19",NA,NA,"Botany","U  0039089","Guatteria latifolia (Mart.) R.E.Fr.","Annonaceae","Guatteria","latifolia",NA,"(Mart.) R.E.Fr.","Maas PJM; Westra LYT",NA,NA,NA,NA,"Fernandes HQB",1982,2,15,"Brazil","Rio de Janeiro",NA,"Brasil, RJ, Resende, Parque Nacional do Itatiaia, Maremba, caminho do Refúgio Itatiaia.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U%20%200039089",NA,"Guatteria latifolia (Mart.) R.E.Fr."
"20",NA,NA,"Botany","U.1064298","Guatteria latifolia (Mart.) R.E.Fr.","Annonaceae","Guatteria","latifolia",NA,"(Mart.) R.E.Fr.","Maas PJM; Westra LYT",NA,NA,NA,NA,"Barbosa MR",1982,2,12,"Brazil","Rio de Janeiro",NA,"Brasil, RJ, Resende, Parque Nacional de Itatiaia, próx. ac Hotel Ipês.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1064298",NA,"Guatteria latifolia (Mart.) R.E.Fr."
"21",NA,NA,"Botany","U  0011456","Guatteria latifolia (Mart.) R.E.Fr.","Annonaceae","Guatteria","latifolia",NA,"(Mart.) R.E.Fr.",NA,NA,NA,NA,NA,"Maas PJM; Martinelli G",1977,10,12,"Brazil","Rio de Janeiro",NA,"Brazil, Rio da Janeiro, forest near Veu da Noiva, Parque Nacional do Itatiaia.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U%20%200011456",NA,"Guatteria latifolia (Mart.) R.E.Fr."
"22",NA,NA,"Botany","L.1093626","Guatteria latifolia (Mart.) R.E.Fr.","Annonaceae","Guatteria","latifolia",NA,"(Mart.) R.E.Fr.",NA,NA,NA,NA,NA,"Maas PJM; Martinelli G",1977,10,12,"Brazil","Rio de Janeiro",NA,"Brazil, Rio da Janeiro, forest near Veu da Noiva, Parque Nacional do Itatiaia.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1093626",NA,"Guatteria latifolia (Mart.) R.E.Fr."
"23",NA,NA,"Botany","WAG0115303","Guatteria latifolia (Mart.) R.E.Fr.","Annonaceae","Guatteria","latifolia",NA,"(Mart.) R.E.Fr.",NA,NA,NA,NA,NA,"Maas PJM; Martinelli G",1977,10,12,"Brazil","Rio de Janeiro",NA,"Brazil, Rio da Janeiro, forest near Veu da Noiva, Parque Nacional do Itatiaia.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/WAG0115303",NA,"Guatteria latifolia (Mart.) R.E.Fr."
"24",NA,NA,"Botany","U  0011457","Guatteria latifolia (Mart.) R.E.Fr.","Annonaceae","Guatteria","latifolia",NA,"(Mart.) R.E.Fr.",NA,NA,NA,NA,NA,"Maas PJM; Martinelli G",1977,10,12,"Brazil","Rio de Janeiro",NA,"Brazil, Rio da Janeiro, forest near Veu da Noiva, Parque Nacional do Itatiaia.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U%20%200011457",NA,"Guatteria latifolia (Mart.) R.E.Fr."
"25",NA,NA,"Botany","L.1093625","Guatteria latifolia (Mart.) R.E.Fr.","Annonaceae","Guatteria","latifolia",NA,"(Mart.) R.E.Fr.",NA,NA,NA,NA,NA,"Maas PJM; Martinelli G",1977,10,12,"Brazil","Rio de Janeiro",NA,"Brazil, Rio da Janeiro, forest near Veu da Noiva, Parque Nacional do Itatiaia.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1093625",NA,"Guatteria latifolia (Mart.) R.E.Fr."
"26",NA,NA,"Botany","L.1093628","Guatteria latifolia (Mart.) R.E.Fr.","Annonaceae","Guatteria","latifolia",NA,"(Mart.) R.E.Fr.",NA,NA,NA,NA,NA,"Maas PJM; Martinelli G",1977,10,12,"Brazil","Rio de Janeiro",NA,"Brazil, Rio da Janeiro, forest near Veu da Noiva, Parque Nacional do Itatiaia.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1093628",NA,"Guatteria latifolia (Mart.) R.E.Fr."
"27",NA,NA,"Botany","L.1093624","Guatteria latifolia (Mart.) R.E.Fr.","Annonaceae","Guatteria","latifolia",NA,"(Mart.) R.E.Fr.",NA,NA,NA,NA,NA,"Maas PJM; Martinelli G",1977,10,12,"Brazil","Rio de Janeiro",NA,"Brazil, Rio da Janeiro, forest near Veu da Noiva, Parque Nacional do Itatiaia.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1093624",NA,"Guatteria latifolia (Mart.) R.E.Fr."
