"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","222576","Pereira, E da C."
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","214080","Rocha, SFR"
"3","Instituto Nacional de Pesquisas da Amazônia (INPA)","233043","Castilho, CV"
"4","Instituto Nacional de Pesquisas da Amazônia (INPA)","192507","Assun̤̣o, PACL"
"5","Instituto Nacional de Pesquisas da Amazônia (INPA)","184763","Maas, PJM"
"6","Instituto Nacional de Pesquisas da Amazônia (INPA)","184765","Maas, PJM"
"7","Instituto Nacional de Pesquisas da Amazônia (INPA)","165391","Ferreira, CAC"
"8","Instituto Nacional de Pesquisas da Amazônia (INPA)","138391","Ferreira, CAC"
"9","Instituto Nacional de Pesquisas da Amazônia (INPA)","73332","Nascimento, JR"
"10","Instituto Nacional de Pesquisas da Amazônia (INPA)","68109","Mota, CDA da"
"11","Instituto Nacional de Pesquisas da Amazônia (INPA)","48046","Loureiro, AA"
"12","Instituto Nacional de Pesquisas da Amazônia (INPA)","44866","Campbell, DG"
"13","Instituto Nacional de Pesquisas da Amazônia (INPA)","38089","Loureiro, AA"
"14","Instituto Nacional de Pesquisas da Amazônia (INPA)","35878","Monteiro, OP"
"15","Instituto Nacional de Pesquisas da Amazônia (INPA)","54533","Monteiro, OP"
"16","Instituto Nacional de Pesquisas da Amazônia (INPA)","21353","Souza, JA de"
"17","Instituto Nacional de Pesquisas da Amazônia (INPA)","20272","Prance, GT"
"18","Instituto Nacional de Pesquisas da Amazônia (INPA)","15226","Loureiro, AA"
"19","Instituto Nacional de Pesquisas da Amazônia (INPA)","8557","Rodrigues, WA"
