"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"Jardim Botânico de Brasília (JBB)","HEPH","31603","Unonopsis bahiensis Maas & Orava","Annonaceae","Unonopsis","bahiensis","Maas & Orava",NA,"2016-01-01T00:00:00.000+0000",NA,"s.n.","VALEC",2015,7,10,"Brazil","Bahia","Ilhéus",NA,0,0,"SIRGAS 2000 UTM 24S - 8378362,69 N e 482716,884 E; Floresta Ombrófila Densa de terra firme","BRA:JBB:HEPH:0000031603",NA,"Unonopsis bahiensis Maas & Orava"
"2",NA,"Universidade Federal da Bahia (UFBA)","ALCB","121418","Unonopsis bahiensis Maas & Orava","Annonaceae","Unonopsis","bahiensis","Maas & Orava","Gomes, FS","2013-12-01T00:00:00.000+0000",NA,"1636","Gomes, FS",2013,4,15,"Brazil","Bahia","Una",NA,-39.045278,-15.349444,"Frutos imaturos. 98.3, parcela 01.","BRA:UFBA:ALCB:0000121418",NA,"Unonopsis bahiensis Maas & Orava"
"3",NA,"Universidade Federal da Bahia (UFBA)","ALCB","121412","Unonopsis bahiensis Maas & Orava","Annonaceae","Unonopsis","bahiensis","Maas & Orava","Gomes, FS","2013-12-01T00:00:00.000+0000",NA,"1630","Gomes, FS",2013,4,15,"Brazil","Bahia","Una",NA,-39.045278,-15.349444,"Folhas cartáceas. Flores axilares em botões. 89.3, parcela 02.","BRA:UFBA:ALCB:0000121412",NA,"Unonopsis bahiensis Maas & Orava"
"4",NA,"UEFS","HUEFS","198759","Unonopsis bahiensis Maas & Orava","Annonaceae","Unonopsis","bahiensis","Maas & Orava",NA,NA,NA,"1529","Popovkin, A.V.",2013,8,28,"Brazil","Bahia","Entre Rios","Algodão.",-37.966667,-12.166667,"Atlantic Forest.","BRA:UEFS:HUEFS:0000198759",NA,"Unonopsis bahiensis Maas & Orava"
"5",NA,"UEFS","HUEFS","198784","Unonopsis bahiensis Maas & Orava","Annonaceae","Unonopsis","bahiensis","Maas & Orava",NA,NA,NA,"1553","Popovkin, A.V.",2013,10,2,"Brazil","Bahia","Entre Rios","Algodão.",-37.966667,-12.166667,"Atlantic Forest.","BRA:UEFS:HUEFS:0000198784",NA,"Unonopsis bahiensis Maas & Orava"
"6",NA,"UEFS","HUEFS","198797","Unonopsis bahiensis Maas & Orava","Annonaceae","Unonopsis","bahiensis","Maas & Orava",NA,NA,NA,"1566","Popovkin, A.V.",2013,10,23,"Brazil","Bahia","Entre Rios","Algodão.",-37.966667,-12.166667,"Atlantic Forest.","BRA:UEFS:HUEFS:0000198797",NA,"Unonopsis bahiensis Maas & Orava"
"7","2018-08-07T17:42:34.000+0000","JBRJ","RB","RB01395725","Unonopsis bahiensis Maas & Orava","Annonaceae","Unonopsis","bahiensis","Maas & Orava",NA,NA,NA,"49","Grupo de Coletores do Núcleo Araticum",2013,12,6,"Brazil","Bahia","Porto Seguro","Trilha de entrada do Parque. Núcleo Araticum, Matriz 49. Parque Nacional Histórico do Monte Pascoal",-39.316667,-16.855278,"árvore, terrícola","urn:catalog:JBRJ:RB:1395725",NA,"Unonopsis bahiensis Maas & Orava"
"8","2018-08-07T17:42:50.000+0000","JBRJ","RB","RB01395731","Unonopsis bahiensis Maas & Orava","Annonaceae","Unonopsis","bahiensis","Maas & Orava",NA,NA,NA,"71","Grupo de Coletores do Núcleo Araticum",2013,12,7,"Brazil","Bahia","Porto Seguro","Núcleo Araticum, Matriz 71. Parque Nacional Histórico do Monte Pascoal",-39.308889,-16.85,"árvore, terrícola, de solo arenoso, de encosta, interior do fragmento, de acesso regular","urn:catalog:JBRJ:RB:1395731",NA,"Unonopsis bahiensis Maas & Orava"
"9","2014-07-08T00:54:59.000+0000","JBRJ","RB","RB00750345","Unonopsis bahiensis Maas & Orava","Annonaceae","Unonopsis","bahiensis","Maas & Orava","A. Lobão",NA,NA,"113","Melito, M; Souza, L",2012,2,9,"Brazil","Bahia","Una","REBIO de Una, trilha da Roda d´Água.",-39.054722,-15.159722,"Arbustiva, ca. 4 m. Nervura central da face abaxial marrom a amarelada ou verde para as folhas apicais. Pedunculo do carpideo de amarelo a vermelho, carpideo de mesma coloração.","urn:catalog:JBRJ:RB:750345",NA,"Unonopsis bahiensis Maas & Orava"
"10",NA,"UEFS","HUEFS","186169","Unonopsis bahiensis Maas & Orava","Annonaceae","Unonopsis","bahiensis","Maas & Orava",NA,NA,NA,"1084","Popovkin, A.V.",2012,3,28,"Brazil","Bahia","Entre Rios","Imbé.",-38,-12.066667,"Atlantic forest.","BRA:UEFS:HUEFS:0000186169",NA,"Unonopsis bahiensis Maas & Orava"
