"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","typeStatus","comments"
"11",NA,"Instituto de Botânica, IBT","SP","331110","Malmea manausensis Maas & J.M.S.Miralha",NA,"Annonaceae","Malmea","manausensis","Maas & J.M.S.Miralha","Maas, PJM; Miralha, JMS","1995-10-01T00:00:00.000+0000","1826",NA,"Ribeiro, JELS; Pereira, EC; Silva, CF",1995,5,10,"Brazil","Amazonas","Manaus","Reserva Florestal Ducke, Manaus-Itacoatiara, Km 26",-59.966667,-2.883333,NA,"BRA:IBt:SP:0000331110",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,NA,NA
"12","2016-03-03T00:00:00.000+0000","K","Herbarium","K001186329","Malmea manausensis Maas & J.M.S.Miralha",NA,"Annonaceae","Malmea","manausensis","Maas & J.M.S.Miralha",NA,NA,"1826",NA,"Ribeiro, J.E.L.S.",1995,5,10,"Brazil",NA,"Manaus","Reserva Florestal Ducke, Manaus-Itacoatiara, km 26. .",NA,NA,NA,"http://specimens.kew.org/herbarium/K001186329",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,NA,NA
"13","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","179099","Malmea manausensis Maas & J.M.S.Miralha",NA,"Annonaceae","Malmea","manausensis","Maas & J.M.S.Miralha",NA,NA,"204",NA,NA,1995,6,10,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:10431",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,NA,NA
"14","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","200000","Malmea manausensis Maas & J.M.S.Miralha",NA,"Annonaceae","Malmea","manausensis","Maas & J.M.S.Miralha","""Maas, P.J.M.; Miralha, J.M.S.""","1995-10-01T00:00:00.000+0000","292",NA,"Miralha, JMS",1995,10,10,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:102926",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,NA,NA
"15","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","183092","Malmea manausensis Maas & J.M.S.Miralha",NA,"Annonaceae","Malmea","manausensis","Maas & J.M.S.Miralha","Chatrou, L.W.","1998-01-01T00:00:00.000+0000","292",NA,"Miralha, JMS",1995,10,10,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:inpa:herbarium:102667",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,NA,NA
"16","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","179058","Malmea manausensis Maas & J.M.S.Miralha",NA,"Annonaceae","Malmea","manausensis","Maas & J.M.S.Miralha","Miralha, J.M.S.",NA,"1520",NA,"Ribeiro, JELS",1994,12,14,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:153567",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,NA,NA
"17","2016-03-03T00:00:00.000+0000","K","Herbarium","K001186330","Malmea manausensis Maas & J.M.S.Miralha",NA,"Annonaceae","Malmea","manausensis","Maas & J.M.S.Miralha",NA,NA,"1180",NA,"Ribeiro, J.E.L.S.",1993,11,24,"Brazil",NA,"Manaus","Reserva Florestal Ducke, Manaus-Itacoatiara, km 26. Próximo ao alojamento .",NA,NA,NA,"http://specimens.kew.org/herbarium/K001186330",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,NA,NA
"18","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","179050","Malmea manausensis Maas & J.M.S.Miralha",NA,"Annonaceae","Malmea","manausensis","Maas & J.M.S.Miralha","Miralha, J.M.S.",NA,"1180",NA,"Ribeiro, JELS",1993,11,24,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Próximo ao alojamento.",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:153219",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,NA,NA
"19",NA,NA,"Botany","U.1073809","Malmea manausensis Maas & J.M.S.Miralha",NA,"Annonaceae","Malmea","manausensis","Maas & J.M.S.Miralha","Chatrou LW",NA,NA,NA,"Ribeiro JELS",1993,11,24,"Brazil","Amazonas",NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1073809",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,NA,NA
"20",NA,"Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","HTSA","4206","Malmea manausensis Maas & J.M.S.Miralha",NA,"Annonaceae","Malmea","manausensis","Maas & J.M.S.Miralha",NA,NA,"1180",NA,"Ribeiro, J.E.L.S.; Prance, G.T.; Assunção, P.A.C.L.; Vicentini, A. & Hopkins, M.J.",1993,11,24,"Brazil","Amazonas","Manaus","Reserva Florestal Ducke, Próximo ao alojamento.",0,0,"3m de altura. Frutos imaturos verdes, pedúnculo vermelho.","BRA:CPATSA:HTSA:0000004206",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,NA,NA
"21","2008-05-27T22:02:00.000+0000","MO","MO","750617","Malmea manausensis Maas & J.M.S.Miralha",NA,"Annonaceae","Malmea","manausensis","Maas & J.M.S.Miralha","P.J.M.Maas (U)","2007-01-01T00:00:00.000+0000","Gentry 69252","308","Alwyn H. Gentry|Bruce W. Nelson",1990,1,19,"Brazil","Amazonas",NA,"Ducke Reserve, Km 26 Manaus-Itacoatiara Hwy. Transect 8",-59.96666,-3,NA,"urn:catalog:MO:Tropicos:750617","http://www.tropicos.org/Specimen/750617","Malmea manausensis Maas & J.M.S.Miralha",NA,NA,NA
"22","2014-04-04T05:47:00.000+0000","MO","MO","756505","Malmea manausensis Maas & J.M.S.Miralha","aff.","Annonaceae","Malmea","manausensis","Maas & J.M.S.Miralha","D.M. Johnson & N. A. Murray (OWU)","1997-01-01T00:00:00.000+0000","Gentry 61812","88-124","Alwyn H. Gentry|Rodolfo Vásquez|C. Blaney|Nestor Jaramillo",1988,2,21,"Peru","Loreto",NA,"Explorer's Inn, Río Amazonas near Indiana. Non-inundated upland forest on rich clayey soil.",-73.05,-3.5,NA,"urn:catalog:MO:Tropicos:756505","http://www.tropicos.org/Specimen/756505","Malmea manausensis Maas & J.M.S.Miralha",NA,NA,NA
"23","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","179024","Malmea manausensis Maas & J.M.S.Miralha",NA,"Annonaceae","Malmea","manausensis","Maas & J.M.S.Miralha","Ramos, J.F.","2005-02-01T00:00:00.000+0000","1871",NA,NA,1988,4,27,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Igarapé do Acará",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:149392",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,NA,NA
"24",NA,NA,"Botany","U.1073808","Malmea manausensis Maas & J.M.S.Miralha",NA,"Annonaceae","Malmea","manausensis","Maas & J.M.S.Miralha","Chatrou LW",NA,NA,NA,"Morawetz W; Coêlho DF",1983,8,15,"Brazil","Amazonas",NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1073808",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,NA,NA
"25",NA,NA,"Botany","U.1073806","Malmea manausensis Maas & J.M.S.Miralha",NA,"Annonaceae","Malmea","manausensis","Maas & J.M.S.Miralha","Chatrou LW",NA,NA,NA,"Morawetz W; Coêlho DF",1983,8,15,"Brazil","Amazonas",NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1073806",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,NA,NA
"26",NA,NA,"Botany","U.1073805","Malmea manausensis Maas & J.M.S.Miralha",NA,"Annonaceae","Malmea","manausensis","Maas & J.M.S.Miralha","Chatrou LW",NA,NA,NA,"Morawetz W; Coêlho DF",1983,8,15,"Brazil","Amazonas",NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1073805",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,NA,NA
"27",NA,NA,"Botany","U.1073807","Malmea manausensis Maas & J.M.S.Miralha",NA,"Annonaceae","Malmea","manausensis","Maas & J.M.S.Miralha","Chatrou LW",NA,NA,NA,"Morawetz W; Coêlho DF",1983,8,15,"Brazil","Amazonas",NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1073807",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,NA,NA
"28","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","17126","Malmea manausensis Maas & J.M.S.Miralha",NA,"Annonaceae","Malmea","manausensis","Maas & J.M.S.Miralha","""Maas, P.J.M.; Miralha, J.M.S.""","1991-01-01T00:00:00.000+0000","7823",NA,"Rodrigues, WA",1966,5,12,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke, Q. 18",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:162649",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,NA,NA
"29","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","17248","Malmea manausensis Maas & J.M.S.Miralha",NA,"Annonaceae","Malmea","manausensis","Maas & J.M.S.Miralha","""Maas, P.J.M.; Miralha, J.M.S.""","1991-01-01T00:00:00.000+0000","7888",NA,"Rodrigues, WA",1966,6,2,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke ao lado da árvore número 2071",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:162711",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,NA,NA
"30","2014-07-08T02:47:31.000+0000","JBRJ","RB","RB00043190","Malmea manausensis Maas & J.M.S.Miralha",NA,"Annonaceae","Malmea","manausensis","Maas & J.M.S.Miralha","P.J.M. Maas","2009-01-01T00:00:00.000+0000","7888",NA,"W. Rodrigues; Osmarino",1966,6,2,"Brazil","Amazonas","Amazonas","Reserva Florestal Ducke, ao lado da árvore n° 2071: mata de terra firme, solo argiloso.",NA,NA,"arvoreta de 8m de altura x 8cm de diâmetro ; flores esverdeadas","urn:catalog:JBRJ:RB:43190",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,NA,NA
"31",NA,"ICN","COL","267537","Malmea manausensis Maas & J.M.S.Miralha",NA,"Annonaceae","Malmea","manausensis","Maas & J.M.S.Miralha","Paulus Johannes Maria Maas",NA,"7888",NA,"W. Rodrigues",1966,6,2,"Brazil","Amazonas",NA,"Reserva Forestal Ducke, ao lado da árvore n° 2071.",NA,NA,NA,"db743ea4-0d77-48fd-81c9-6d0b8e9b514c",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,NA,NA
"32",NA,"F","Botany","V0222255F","Malmea manausensis Maas & J.M.S.Miralha",NA,"Annonaceae","Malmea","manausensis","Maas & J.M.S.Miralha","RRC ID Flag","1992-01-01T00:00:00.000+0000","6002","6002","W. A. Rodrigues",1964,8,19,"Brazil","Amazonas",NA,NA,-63,-5,NA,"c0a6110d-03a1-4dc7-b8ac-82a7b3c921c8",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,NA,NA
"33","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","15052","Malmea manausensis Maas & J.M.S.Miralha",NA,"Annonaceae","Malmea","manausensis","Maas & J.M.S.Miralha","""Maas, P.J.M.; Miralha, J.M.S.""","1991-01-01T00:00:00.000+0000","6002",NA,"Rodrigues, WA",1964,8,19,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke, Q. 18, perto da árvore número 2568",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:161597",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,NA,NA
"34",NA,NA,"Botany","U.1073804","Malmea manausensis Maas & J.M.S.Miralha",NA,"Annonaceae","Malmea","manausensis","Maas & J.M.S.Miralha","Chatrou LW",NA,NA,NA,"Rodrigues WA; Coêlho DF",1963,12,31,"Brazil","Amazonas",NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1073804",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,NA,NA
"35","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,"Annonaceae","Malmea","manausensis","Maas & J.M.S.Miralha",NA,NA,"2393",NA,"Setz, EZP",1961,4,18,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:243793",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,NA,NA
"36","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,"Annonaceae","Malmea","manausensis","Maas & J.M.S.Miralha",NA,NA,"2393",NA,"Azambuja, CAP",1961,4,18,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:243793",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,NA,NA
"37","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,"Annonaceae","Malmea","manausensis","Maas & J.M.S.Miralha",NA,NA,"2393",NA,"Prance, GT",1961,4,18,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:243793",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,NA,NA
"38","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,"Annonaceae","Malmea","manausensis","Maas & J.M.S.Miralha",NA,NA,"2393",NA,"Ribeiro, JELS",1961,4,18,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:243793",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,NA,NA
"39","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,"Annonaceae","Malmea","manausensis","Maas & J.M.S.Miralha",NA,NA,"2393",NA,"Miralha, JMS",1961,4,18,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:243793",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,NA,NA
"40","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,"Annonaceae","Malmea","manausensis","Maas & J.M.S.Miralha",NA,NA,"2393",NA,"Miralha, JMS",1961,4,18,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:243793",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,NA,NA
"41","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,"Annonaceae","Malmea","manausensis","Maas & J.M.S.Miralha",NA,NA,"2393",NA,"Rodrigues, WA",1961,4,18,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:243793",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,NA,NA
"42","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,"Annonaceae","Malmea","manausensis","Maas & J.M.S.Miralha",NA,NA,"2393",NA,"Rodrigues, WA",1961,4,18,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:243793",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,NA,NA
"43","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,"Annonaceae","Malmea","manausensis","Maas & J.M.S.Miralha",NA,NA,"2393",NA,"Amaral, IL do",1961,4,18,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:243793",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,NA,NA
"44","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,"Annonaceae","Malmea","manausensis","Maas & J.M.S.Miralha",NA,NA,"2393",NA,"Vicentini, A",1961,4,18,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:243793",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,NA,NA
"45","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,"Annonaceae","Malmea","manausensis","Maas & J.M.S.Miralha",NA,NA,"2393",NA,"Ribeiro, JELS",1961,4,18,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:243793",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,NA,NA
"46","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,"Annonaceae","Malmea","manausensis","Maas & J.M.S.Miralha",NA,NA,"2393",NA,"Vicentini, A",1961,4,18,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:243793",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,NA,NA
"47","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,"Annonaceae","Malmea","manausensis","Maas & J.M.S.Miralha",NA,NA,"2393",NA,"Vicentini, A",1961,4,18,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:243793",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,NA,NA
"48","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,"Annonaceae","Malmea","manausensis","Maas & J.M.S.Miralha",NA,NA,"2393",NA,"Souza, MAD de",1961,4,18,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:243793",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,NA,NA
