"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","acceptedNameUsage","occurrenceID","comments","bibliographicCitation"
"1","","","CNMT","5436","Guatteria rigida R.E.Fr.","","Annonaceae","Guatteria","rigida","","R.E.Fr.","Cordova, M.O.","2017-02-13","","550","","Cordova, M.O.; Giacoppini, R.F.; Keffer, J.F.","2016","11","24","brazil","Mato Grosso","Nova Ubiratã","Estação Ecológica (ESEC) Rio Ronuro. RegiãoSul. Margem do rio Ronuro.","-54.429092","-13.113483","Flores esverdeadas, pubescente ramos jovens e pecíolo.","Guatteria rigida R.E.Fr.","","original coordinates","GBIF"
"2","","","CEN","87352","Guatteria rigida R.E.Fr.","","Annonaceae","Guatteria","rigida","","R.E.Fr.","J. B. Bringel","","","2341","","Marcelo Fragomeni Simon","2014","3","25","brazil","Mato Grosso","VILA BELA DA SANTISSIMA TRINDADE","Sítio próximo à Baía do Arrozal, 4km NE de Vila Bela","-59.918333","-14.984722","Árvore bastante ramificada com 4 m de altura. Flores esverdeadas com interior amarelo. Frequente.","Guatteria rigida R.E.Fr.","","original coordinates","GBIF"
"3","","","Herbarium","K000578760","Guatteria rigida R.E.Fr.","","Annonaceae","Guatteria","rigida","","R.E.Fr.","Milliken, W.","","","1496","","Frisby, S.; Henicka, G.; Piva, J.; Milliken, W.; Zappi, D.C.; Sasaki, D.","2008","8","29","brazil","","Novo Mundo","Parque Estadual Cristalino. Entrada a 7 km a Sul da Pousada, 250 m da margem do Rio Cristalino.GPS :R 132","-55.91","-9.48","","Guatteria rigida R.E.Fr.","","original coordinates","GBIF"
"4","","","SPF","207111","Guatteria rigida R.E.Fr.","","Annonaceae","Guatteria","rigida","","R.E.Fr.","Milliken, W","","","1496","","Zappi, DC; Sasaki, D; Milliken, W; Frisby, S; Henicka, GS; Piva, JH","2008","8","29","brazil","Mato Grosso","Novo Mundo","Parque Estadual do Cristalino, Parque Estadual Cristalino. Entrada a 7 km a Sul da Pousada, 250 m da margem do Rio Cristalino.","-55.5427","-9.2901","Arvoreta 5 m alt. Frutos verdes.; Campinarana estacionalmente alagada.","Guatteria rigida R.E.Fr.","","original coordinates","GBIF"
"5","","","UB","114780","Guatteria rigida R.E.Fr.","","Annonaceae","Guatteria","rigida","","R.E.Fr.","Bulhão, CF","2004-04-01","","415","","Bulhão, CF","2004","2","22","brazil","Mato Grosso","Nova Xavantina","Fazenda Pontal. Foz do Rio Pindaíba.","-51.718611","-14.455556","Casca lisa; entrecasca rosada. Cálice verde e corla bege escuro.; Árvore 7m.; Mata ciliar.","Guatteria rigida R.E.Fr.","","original coordinates","GBIF"
"6","","","RB","RB00610730","Guatteria rigida R.E.Fr.","","Annonaceae","Guatteria","rigida","","R.E.Fr.","Rosário C. da","","","2297","","Rosário C. da; Almeida E.","2003","3","30","brazil","Pará","Ourilândia do Norte","Colônia Nosso Campos, Serra da Onça.","-51.433219","-7.526009","Arvoreta de 4 metros de altura. Flores esverdeadas. Duas amostras.","Guatteria rigida R.E.Fr.","","centroide mpo","GBIF"
"7","","","CEN","41068","Guatteria rigida R.E.Fr.","","Annonaceae","Guatteria","rigida","","R.E.Fr.","J. C. Lopes","","","4750","","Glocimar Pereira-Silva","2001","2","22","brazil","Goiás","CAVALCANTE","Estrada vicinal á esquerda, cerca de 1,5 km após a balsa da COTERRA (Rio Tocantins), margem esquerda do Rio Macacão.","-48.08472","-13.56306","Área de influência da futura Hidrelétrica de Cana Brava, influência direta (lago).","Guatteria rigida R.E.Fr.","","original coordinates","GBIF"
"8","","","SPF","215440","Guatteria rigida R.E.Fr.","","Annonaceae","Guatteria","rigida","","R.E.Fr.","Lopes, JC","2016-01-01","","4750","","Pereira-Silva, G","2001","2","21","brazil","Goiás","Cavalcante","","-48.084722","-13.563056","","Guatteria rigida R.E.Fr.","","original coordinates","GBIF"
"9","","","Botany","U.1661868","Guatteria rigida R.E.Fr.","","Annonaceae","Guatteria","rigida","","R.E.Fr.","Maas PJM; Westra LYT","","","","","Silva GP da","2001","2","21","brazil","Goiás","","Cavalcante - GO. Estrada vicinal à esquerda cerca de 1,5 km após a balsa da COTERRA (rio Tocantins), margem esquerda do rio Macacão.","-48.084167","-13.557833","","Guatteria rigida R.E.Fr.","","original coordinates","GBIF"
"10","","","CEN","44050","Guatteria rigida R.E.Fr.","","Annonaceae","Guatteria","rigida","","R.E.Fr.","J. C. Lopes","","","5770","","Glocimar Pereira-Silva","2001","11","29","brazil","Goiás","MINACU","Margem direita do Rio Macacão.","-48.08056","-13.56417","Área de influência da futura Hidrelétrica de Cana Brava. Influência direta (lago).","Guatteria rigida R.E.Fr.","","original coordinates","GBIF"
"11","","","SPF","215432","Guatteria rigida R.E.Fr.","","Annonaceae","Guatteria","rigida","","R.E.Fr.","Lopes, JC","2016-01-01","","5770","","Pereira-Silva, G","2001","11","29","brazil","Goiás","Minaçu","","-48.080556","-13.564167","","Guatteria rigida R.E.Fr.","","original coordinates","GBIF"
"12","","","Botany","U.1661866","Guatteria rigida R.E.Fr.","","Annonaceae","Guatteria","rigida","","R.E.Fr.","Maas PJM; Westra LYT","","","","","Silva GP da; Pereira JB","2000","12","13","brazil","Goiás","","Cavalcante - GO. Balsa da COTERRA (rio Tocantins) vila Veneno km 1.","-48.100667","-13.569333","","Guatteria rigida R.E.Fr.","","original coordinates","GBIF"
"13","","","CEN","40161","Guatteria rigida R.E.Fr.","","Annonaceae","Guatteria","rigida","","R.E.Fr.","J. C. Lopes","","","4481","","Glocimar Pereira-Silva","2000","12","13","brazil","Goiás","CAVALCANTE","Balsa da COTERRA (Rio Tocantins) vila Veneno km 1.","-48.10111","-13.57111","Área de influência da futura Hidrelétrica de Cana Brava, influência direta (lago).","Guatteria rigida R.E.Fr.","","original coordinates","GBIF"
"14","","","SPF","215439","Guatteria rigida R.E.Fr.","","Annonaceae","Guatteria","rigida","","R.E.Fr.","Lopes, JC","2016-01-01","","4481","","Pereira-Silva, G","2000","12","13","brazil","Goiás","Cavalcante","Balsa da COTERRA (Rio Tocantins).","-48.101111","-13.571111","","Guatteria rigida R.E.Fr.","","original coordinates","GBIF"
"15","","","ESA","ESA049304","Guatteria rigida R.E.Fr.","","Annonaceae","Guatteria","rigida","","R.E.Fr.","Mello-Silva, R.","2003-04-01","","17539","","Souza, V.C.; Souza, J.P.; Duarte, A.R.; Miyagi, P.H.","1997","6","9","brazil","Mato Grosso","Tapurah","Beira da MT-010. Ca. 24km ENE de Tapurah. Savana arborizada alagável com predominância de buritirama","-56.531594","-12.571037","","Guatteria rigida R.E.Fr.","","centroide mpo","GBIF"
"16","","","MBM","202305","Guatteria rigida R.E.Fr.","","Annonaceae","Guatteria","rigida","","R.E.Fr.","Mello-Silva, R","1998-01-01","","65459","","Hatschbach, G; Silva, JM; Deodato, F","1996","11","9","brazil","Mato Grosso","Pontes e Lacerda","Cataco","-59.455315","-15.514539","Árvore, 4m, flor creme.; Margens de córrego.","Guatteria rigida R.E.Fr.","","centroide mpo (0)","GBIF"
"17","","","ASUPlants","223537","Guatteria rigida R.E.Fr.","","Annonaceae","Guatteria","rigida","","R.E.Fr.","","","","","","G. Hatschbach","1996","11","9","brazil","Mato Grosso","","Cataco (Mun. Pontes e Lacerda) Mato Grosso","","","","Guatteria rigida R.E.Fr.","","","GBIF"
"18","","","SPF","213781","Guatteria rigida R.E.Fr.","","Annonaceae","Guatteria","rigida","","R.E.Fr.","Lopes, JC","2016-01-01","","238","","Nobrega, MGG","1994","12","17","brazil","Goiás","Serranópolis","","-52.21204","-18.225544","","Guatteria rigida R.E.Fr.","","centroide mpo (0)","GBIF"
"19","","","SP","268792","Guatteria rigida R.E.Fr.","","Annonaceae","Guatteria","rigida","","R.E.Fr.","Mello-Silva, R","2001-11-01","","2750","","Macedo, M; Assumpção, S","1990","8","19","brazil","Mato Grosso","Paranatinga","M.E. Ribeirão Santiago","-54.109463","-13.677147","","Guatteria rigida R.E.Fr.","","centroide mpo (0)","GBIF"
"20","","","Botany","U.1661442","Guatteria rigida R.E.Fr.","","Annonaceae","Guatteria","rigida","","R.E.Fr.","Maas PJM; Westra LYT","","","","","Cid Ferreira CA","1987","4","30","brazil","Rondônia","","","","","","Guatteria rigida R.E.Fr.","","","GBIF"
"21","","","NY","01147735","Guatteria rigida R.E.Fr.","","Annonaceae","Guatteria","rigida","","R.E.Fr.","P. J. M. Maas; H. Maas-van de Kamer; R. H. J. Erkens","2012-01-01","","5892","","C. A. Cid Ferreira","1985","4","30","brazil","Amazonas","","BR 230 Rodovia TransamazÃ´nica entre os Km 350 e 400 ao leste de HumaitÃ¡","-60.380929816734","-5.1239964303964","","Guatteria rigida R.E.Fr.","","original coordinates","GBIF"
"22","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","137883","Guatteria rigida R.E.Fr.","","Annonaceae","Guatteria","rigida","","R.E.Fr.","Johnson, D.M.","1986-01-01","","6248","","Ferreira, CAC","1985","9","25","brazil","Mato Grosso","","BR163 Estr. para Porto dos gaúchos a 25 km da BR., Estrada para Porto dos Gaúchos a 25 km da BR 163. Fazenda Missionária. Rio Teles Pires. Cachoeira Cachoeirão","-55.75","-11.666667","","Guatteria rigida R.E.Fr.","","original coordinates","GBIF"
"23","","","NY","00836784","Guatteria rigida R.E.Fr.","","Annonaceae","Guatteria","rigida","","R.E.Fr.","D. M. Johnson","1986-01-01","","6076","","C. A. Cid Ferreira","1985","9","17","brazil","Mato Grosso","","BR 163, Rod. Cuiaba-Sinop a 145 km ao S de Sinop. Prox. a Lucas do Rio Verde","-55.92","-13.08","","Guatteria rigida R.E.Fr.","","original coordinates","GBIF"
"24","","","NY","00836663","Guatteria rigida R.E.Fr.","","Annonaceae","Guatteria","rigida","","R.E.Fr.","P. J. M. Maas; H. Maas-van de Kamer; R. H. J. Erkens","2012-01-01","","6451","","C. A. Cid Ferreira","1985","10","14","brazil","Mato Grosso","","BR 158, depois na Rod. para o Povoado de Vila Rica, a 73 km S do Povoado, estr. do Roncador","","","","Guatteria rigida R.E.Fr.","","","GBIF"
"25","","","NY","1134885","Guatteria rigida R.E.Fr.","","Annonaceae","Guatteria","rigida","","R.E.Fr.","","","","4737","","C. A. Cid Ferreira","1984","6","23","brazil","RondÃ´nia","","BR 364, rodovia CuiabÃ¡-Porto Velho, km 234, ao Norte da cidade, morro da Torre da EMBRATEL.","-61.4485147193313","-11.4421821022813","","Guatteria rigida R.E.Fr.","","original coordinates","GBIF"
"26","","","NY","1134884","Guatteria rigida R.E.Fr.","","Annonaceae","Guatteria","rigida","","R.E.Fr.","","","","4703","","C. A. Cid Ferreira","1984","6","22","brazil","RondÃ´nia","","BR 364, rodovia CuiabÃ¡-Porto Velho, km 230, linha 09, ao longo da rodovia","-61.4485147193313","-11.4421821022813","","Guatteria rigida R.E.Fr.","","original coordinates","GBIF"
"27","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","121099","Guatteria rigida R.E.Fr.","","Annonaceae","Guatteria","rigida","","R.E.Fr.","Oliveira, J. de","1990-09-01","","4726","","Ferreira, CAC","1984","6","23","brazil","Rondônia","","BR364, Rod.Cuiabá-Porto Velho, km 234. EMBRATEL., BR 364, rodovia Cuiabá-Porto Velho, Km 234,","-62.03","-11.2","","Guatteria rigida R.E.Fr.","","original coordinates","GBIF"
"28","","","MO","3400120","Guatteria rigida R.E.Fr.","","Annonaceae","Guatteria","rigida","","R.E.Fr.","P.J.M. Maas","1998-01-01","","Cid Ferreira 4703","","C.A. Cid Ferreira|J.O. Guedes|J. Coelho","1984","","","brazil","Rondônia","","Mun. de Cacoal, Br 364, rodovia Cuiaba Porto Velho, km 230, Linha 09, ao longo da rodovia. Campo cerrado, solo pedregoso.","-61","-11.2","","Guatteria rigida R.E.Fr.","","original coordinates","GBIF"
"29","","","HAMAB","4936","Guatteria rigida R.E.Fr.","","Annonaceae","Guatteria","rigida","","R.E.Fr.","Silva","","","4936","","Silva, M.G. da","1980","2","24","brazil","Pará","Conceição do Araguaia","2 km, west of town along highway PA-287.","-49.51322","-8.181173","µrvore de 5m; fruto jovem verde.","Guatteria rigida R.E.Fr.","","centroide mpo (0)","GBIF"
"30","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","105507","Guatteria rigida R.E.Fr.","","Annonaceae","Guatteria","rigida","","R.E.Fr.","Oliveira, J. de","1987-09-01","","397","","Janssen, AS","1980","5","19","brazil","Amazonas","","Humaitá, Campo I, 500 m ao Norte da BR 230, km 2.","-63.17","-7.516667","","Guatteria rigida R.E.Fr.","","original coordinates","GBIF"
"31","","","NY","00836785","Guatteria rigida R.E.Fr.","","Annonaceae","Guatteria","rigida","","R.E.Fr.","M. G. da Silva","1979-01-01","","4936","","M. G. da Silva","1979","6","18","brazil","Mato Grosso","","Km-165 da Rod. Cuiabá-Santarém, entroncamento.","-56.221805","-14.558439","","Guatteria rigida R.E.Fr.","","original coordinates","GBIF"
"32","","","NY","00836758","Guatteria rigida R.E.Fr.","","Annonaceae","Guatteria","rigida","","R.E.Fr.","P. J. M. Maas","2001-10-01","","16192","","J. M. Pires","1978","7","26","brazil","GoiÃ¡s","","Rodovia BelÃ©m-BrasÃ­lia, perto do IgarapÃ© do Boi","","","","Guatteria rigida R.E.Fr.","","","GBIF"
"33","","","RB","RB00524560","Guatteria rigida R.E.Fr.","","Annonaceae","Guatteria","rigida","","R.E.Fr.","P. J. M. Maas","2001-01-01","","3223","","M. G. Silva; J. Maria","1977","6","28","brazil","Mato Grosso","Mato Grosso","Rio Juruena, Aripuanã, Fontanilha, beira de estrada.","","","Árvore de 6 m, fina, fruto imaturo verde.","Guatteria rigida R.E.Fr.","","centroide mpo","GBIF"
"34","","","Botany","U.1661871","Guatteria rigida R.E.Fr.","","Annonaceae","Guatteria","rigida","","R.E.Fr.","Maas PJM; Westra LYT","","","","","Silva MG; Maria J","1977","6","28","brazil","Mato Grosso","","","","","","Guatteria rigida R.E.Fr.","","","GBIF"
"35","","","NY","00836737","Guatteria rigida R.E.Fr.","","Annonaceae","Guatteria","rigida","","R.E.Fr.","P. J. M. Maas","2017-01-01","","3280","","M. G. da Silva","1977","7","5","brazil","Mato Grosso","","Rio Juruena, beira do rio.","-58.380441","-11.024918","","Guatteria rigida R.E.Fr.","","original coordinates","GBIF"
