"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"1","2017-10-18T12:12:40.000+0000","JBRJ","RB","RB00450115","Xylopia involucrata M.C.Dias & Kin.-Gouv.","Annonaceae","Xylopia","involucrata","M.C.Dias & Kin.-Gouv.",NA,NA,NA,"746","A. Lobão; J. Paixão, J. Jardim & S. Sant´Ana",2005,7,26,"Brazil","Bahia","Una","Ecoparque de Una. Rodovia BA - 001 (Ilhéus - Una). Região de Mata Hidrófila Sul Baiana. Entorno da Rebio de Una. REBIO de Una",-39.038055,-15.159722,"Árvore ca. 15 m alt. ramos longo com ca. 2,5 m. Folhas discolores verdes, lisas na face adaxial e aveludadas e ferrugínea na abaxial. Flores bem passadas marrons.","urn:catalog:JBRJ:RB:450115","Xylopia involucrata M.C.Dias & Kin.-Gouv."
"2",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","106653","Xylopia involucrata M.C.Dias & Kin.-Gouv.","Annonaceae","Xylopia","involucrata","M.C.Dias & Kin.-Gouv.",NA,NA,NA,"746","Lobão, A. Q.",2005,7,26,"Brazil","Bahia","Una","Ecoparque de Una. Rodovia BA-001 (Ilhéus-Una). Região de Mata Hidrófila Sul Baiana. Entorno da REBIO de Una.",-39.054722,-15.159722,"Floresta Ombrófila Densa Montana.","BRA:CEPLAC:CEPEC:0000106653","Xylopia involucrata M.C.Dias & Kin.-Gouv."
"3",NA,"NY","NY","778621","Xylopia involucrata M.C.Dias & Kin.-Gouv.","Annonaceae","Xylopia","involucrata","M.C.Dias & Kin.-Gouv.","P. J. M. Maas","2002-01-01T00:00:00.000+0000",NA,"2644","J. G. Jardim",2000,2,2,"Brazil","Bahia",NA,"Ca. 3 km E de MaraÃº, na Rod. para SaquaÃ­ra.",-39.006944,-14.105833,NA,"51fcb356-a407-4d49-80de-cf516aa7e84f","Xylopia involucrata M.C.Dias & Kin.-Gouv."
"4",NA,"MBM","MBM","284832","Xylopia involucrata M.C.Dias & Kin.-Gouv.","Annonaceae","Xylopia","involucrata","M.C.Dias & Kin.-Gouv.","Mello-Silva, R","2002-08-01T00:00:00.000+0000",NA,"2644","Jardim, JG; Thomas, WW; Sant'Ana, MV; Alves, EA; Rocha, EA; Torke, BM",2000,2,2,"Brazil","Bahia","Maraú","ca. 3km E de Maraú, na Rod. para Saquaíra.",-39.006944,-14.105833,"Árvore ca. 8m alt.; flores verde-brilhantes na face superior e a face inferior mais clara; frutos imaturos verdes.","BRA:MBM:MBM:0000284832","Xylopia involucrata M.C.Dias & Kin.-Gouv."
"5","2014-07-22T16:39:39.000+0000","JBRJ","RB","RB00484676","Xylopia involucrata M.C.Dias & Kin.-Gouv.","Annonaceae","Xylopia","involucrata","M.C.Dias & Kin.-Gouv.","A. Lobão",NA,NA,"2644","J. G. Jardim ; W. W. Thomas, S. C. de Sant´Ana & M. V. Alves",2000,2,2,"Brazil","Bahia","Maraú","Ca. 3 km E de Maraú na Rod. para Saquaíra. .",-39.006944,-14.105833,"Árvore ca. 8 m alt. Folhas verde-brilhantes na face superior e a face inferior mais clara. Frutos imaturos verdes","urn:catalog:JBRJ:RB:484676","Xylopia involucrata M.C.Dias & Kin.-Gouv."
"6",NA,"Instituto de Botânica, IBT","SP","335226","Xylopia involucrata M.C.Dias & Kin.-Gouv.","Annonaceae","Xylopia","involucrata","M.C.Dias & Kin.-Gouv.","Lobão, A","2007-06-01T00:00:00.000+0000",NA,"2110","Amorim, AM; Jacques, EL; Silva, JF; Sant'Ana, SC",1998,1,21,"Brazil","Bahia","Canavieiras","Rodovia Canavieiras a Santa Luzia. Coletas efetuadas a ca. de 2 km a partir do início da estrada",0,0,NA,"BRA:IBt:SP:0000335226","Xylopia involucrata M.C.Dias & Kin.-Gouv."
"7",NA,"Universidade Federal da Bahia (UFBA)","ALCB","035157","Xylopia involucrata M.C.Dias & Kin.-Gouv.","Annonaceae","Xylopia","involucrata","M.C.Dias & Kin.-Gouv.","Mello-Silva, R de","2002-08-01T00:00:00.000+0000",NA,"3275","Mattos Silva, LA",1995,11,2,"Brazil","Bahia","Ilhéus","Litoral Sul, Fazenda Attalea, situada na Zona da Choro (Zona do Aderno). Dsitrito de Castelo Novo. Aprox. 13 Km a Oeste do Povoado de Mamoan",-39.033333,-14.783333,"6-8m de altura e 6 cm de diâmetro. Flores com cálices marrons, corolas cremes a amarelas. Folhas discolores, face adaxial verde-escuro e brilhante e a abaxial verde-pálido e pilosa. Ramos pilosos.; Higrófila Sul Baiana. Bordadura da m","BRA:UFBA:ALCB:0000035157","Xylopia involucrata M.C.Dias & Kin.-Gouv."
"8",NA,"UEFS","HUEFS","13898","Xylopia involucrata M.C.Dias & Kin.-Gouv.","Annonaceae","Xylopia","involucrata","M.C.Dias & Kin.-Gouv.",NA,NA,NA,"1214","Amorim, A.M.",1993,4,14,"Brazil","Bahia","Una",NA,-39.083333,-15.15,NA,"BRA:UEFS:HUEFS:0000013898","Xylopia involucrata M.C.Dias & Kin.-Gouv."
"9",NA,"MBM","MBM","158843","Xylopia involucrata M.C.Dias & Kin.-Gouv.","Annonaceae","Xylopia","involucrata","M.C.Dias & Kin.-Gouv.","Amorim, A","1993-01-01T00:00:00.000+0000",NA,"1214","Amorim, AM; Santos, EB; Sant'Ana, SC; Hage, JL",1993,4,14,"Brazil","Bahia","Una","Reserva Biológica do Mico-leão (IBAMA), Entrada no km 46 da Rod. BA-001 Ilheus/Una. Picada paralela ao rumo da reserva.",-39.083333,-15.15,"Árvore com ca 9,0m de altura, ramos com pêlos ferrugíneos. Folhas marcadamente discolores, a face superior verde, brilhante, a inferior verde-acastanhadas, opaca. Flores passadas verde-acastanhadas. Frutos imaturos verdes.; Região de","BRA:MBM:MBM:0000158843","Xylopia involucrata M.C.Dias & Kin.-Gouv."
"10",NA,"MBM","MBM","164314","Xylopia involucrata M.C.Dias & Kin.-Gouv.","Annonaceae","Xylopia","involucrata","M.C.Dias & Kin.-Gouv.","Amorim, A","1993-01-01T00:00:00.000+0000",NA,"1583","Amorim, AM; Sant'Ana, SC; Jardim, JG; Neto, AG",1993,11,28,"Brazil","Bahia","Una","Reserva Biológica do Mico-leão (IBAMA), Entrada no km 46 da Rod. BA-001 Ilheus/Una.",-39.083333,-15.15,"Árvore com ca 6m de altura. Folhas marcadamente discolores, a face superior verde escura, brilhante a inferior marrom opaca. Frutos marrons, muito vistosos.; Região de Mata Higrófila Sul Baiana.","BRA:MBM:MBM:0000164314","Xylopia involucrata M.C.Dias & Kin.-Gouv."
