"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","fieldNumber","comments"
"1",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA119520","Hornschuchia citriodora D.M.Johnson","Annonaceae","Hornschuchia","citriodora","D.M.Johnson","Lopes, J.C.","2010-01-01T00:00:00.000+0000",NA,"110","Lopes, J.C.",2010,12,2,"Brazil","Espírito Santo","Linhares","Reserva Natural Vale. M.M.E, R.F.L. 0089/86. Mata de Tabuleiro em recuperação.",-40.084972,-19.132722,NA,"BRA:ESALQ:ESA:0ESA119520",NA,"Hornschuchia citriodora D.M.Johnson",NA,NA,NA,NA
"2",NA,"MBML","MBML-HERBARIO","49035","Hornschuchia citriodora D.M.Johnson","Annonaceae","Hornschuchia","citriodora","D.M.Johnson","J.C. Lopes & R. Mello-Silva/2010",NA,NA,"110","J.C. Lopes; R. Mello-Silva & G. Siqueira",2010,12,2,"Brazil","Espírito Santo","Linhares","Reserva Natural Vale. M.M.E., R.F.L. 0089/86. Mata de Tabuleiro em recuperação",-40.084972,-19.132722,"Árvore ca 11m alt., CAP 28cm. Botão floral verde-claro, cálice esverdeado e corola branca","BRA:MBML:MBML-HERBARIO:0000049035",NA,"Hornschuchia citriodora D.M.Johnson",NA,NA,NA,NA
"3",NA,NA,"Botany","L.3728637","Hornschuchia citriodora D.M.Johnson","Annonaceae","Hornschuchia","citriodora","D.M.Johnson",NA,NA,NA,NA,"Maas PJM; et al.",2009,5,7,"Brazil",NA,NA,"Espirito Santo, Linhares, Reserva do Vale de Rio Doce, Locality III, Estrada Municipal do MME, Area Pesquisas, RFL 089-86. Secondary forest, 40 years old.",-40.066667,-19.116667,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.3728637",NA,"Hornschuchia citriodora D.M.Johnson",NA,NA,NA,NA
"4",NA,NA,"Botany","U.1073627","Hornschuchia citriodora D.M.Johnson","Annonaceae","Hornschuchia","citriodora","D.M.Johnson","Maas PJM",NA,NA,NA,"Maas PJM; et al.",1999,2,13,"Brazil","Espírito Santo",NA,"Brazil, Espirito Santo, Linhares, Reserva Florestal da CVRD (Companhia Vale do Rio Doce). Estrada Municipal MME, 1 km from BR-101",-40.066667,-19.116667,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1073627",NA,"Hornschuchia citriodora D.M.Johnson",NA,NA,NA,NA
"5",NA,"NY","NY","02699056","Hornschuchia citriodora D.M.Johnson","Annonaceae","Hornschuchia","citriodora","D.M.Johnson",NA,NA,NA,"8828","P. J. M. Maas",1999,2,13,"Brazil","EspÃ­rito Santo",NA,"Reserva Florestal da Companhia Vale do Rio Doce, Estrada de Manteguiera, 1.5 km from Flamengo, near orchard.",-40.05,-19.13,NA,"f5ab151c-3433-4fa1-966b-c3534ab415ea",NA,"Hornschuchia citriodora D.M.Johnson",NA,NA,NA,NA
"6",NA,"MBM","MBM","262718","Hornschuchia citriodora D.M.Johnson","Annonaceae","Hornschuchia","citriodora","D.M.Johnson",NA,NA,NA,"342","Kallunki, JA; Pirani, JR",1993,1,18,"Brazil","Espírito Santo","Guarapari","Rodovia do Sol",-40.45,-20.55,"Tree 7m. in understory; sepals pale green, corolla creamy white; fruit green; flowers sometimes cauline, sometimes on a new short shoot from an old node.; Disturbed remmant of tropical rain forest.","BRA:MBM:MBM:0000262718",NA,"Hornschuchia citriodora D.M.Johnson",NA,NA,NA,NA
"7",NA,"NY","NY","395799","Hornschuchia citriodora D.M.Johnson","Annonaceae","Hornschuchia","citriodora","D.M.Johnson","D. M. Johnson","1994-01-01T00:00:00.000+0000",NA,"342","J. A. Kallunki",1993,1,18,"Brazil","EspÃ­rito Santo",NA,"Rodovia do Sol, road linking BR-101 to the Praia Setibana, ES-060 at 6 km E of BR-101",-40.45,-20.55,NA,"21fde885-eb3f-42c1-a6d1-0513b8660df6",NA,"Hornschuchia citriodora D.M.Johnson",NA,NA,NA,NA
"8",NA,"USP","SPF","60814","Hornschuchia citriodora D.M.Johnson","Annonaceae","Hornschuchia","citriodora","D.M.Johnson","Johnson, DM","1993-01-01T00:00:00.000+0000","HOLOTYPE","2435","Pirani, JR; Thomas, WW; Mello-Silva, R; Fernandes, JB",1988,2,23,"Brazil","Espírito Santo","Guarapari","Rodovia do Sol, estrada que liga BR-101 à Praia Setibana ES-060 a 6 km da BR-101. Remanescente de floresta tropical pluvial, perturbada.",-40.45,-20.55,"Arvoreta di ubteruir da mata, 5,0m alt., tronco 5cm DAP. Ramos pendentes. Folhagem lustrosa em ambas as faces, verde-escuras na face superior, claras na inferior. Botões verde-claros, flores alvas, esverdeadas na base; fruto verde-cl","BRA:USP:SPF:0000060814",NA,"Hornschuchia citriodora D.M.Johnson",NA,NA,NA,NA
"9",NA,"NY","NY","8363","Hornschuchia citriodora D.M.Johnson","Annonaceae","Hornschuchia","citriodora","D.M.Johnson",NA,NA,"ISOTYPE","2435","J. R. Pirani",1988,2,23,"Brazil","EspÃ­rito Santo",NA,"Guarapari: Rodovia do Sol, estrada que liga a BR-101 a Praia Setibana ES-060 a 6 Km da BR-101.",-40.45,-20.55,NA,"339be74c-7094-4ec2-b091-6cb6258afead",NA,"Hornschuchia citriodora D.M.Johnson",NA,NA,NA,NA
"10",NA,"US","Botany","3315205","Hornschuchia citriodora D.M.Johnson","Annonaceae","Hornschuchia","citriodora","D.M.Johnson",NA,NA,"ISOTYPE","2435","J. R. Pirani, W. W. Thomas, R. Mello-Silva & J. Fernandes",1988,2,23,"Brazil","Espírito Santo",NA,"Guarapari, Rodovia do Sol estrada que liga a BR-101 a Praia Setibana es-060 a 5 km da Br-101.",-40.45,-20.55,NA,"http://n2t.net/ark:/65665/39f1e3b4f-1355-4f15-93f2-dae2622d2582",NA,"Hornschuchia citriodora D.M.Johnson",NA,NA,NA,NA
"11","2009-02-09T11:02:14.000+0000","JBRJ","RB","RB00534142","Hornschuchia citriodora D.M.Johnson","Annonaceae","Hornschuchia","citriodora","D.M.Johnson",NA,NA,"ISOTYPE","2435","Pirani, J.R.; Thomas,W.W.;Mello-Silva,R.;Fernandes,J.B.",1988,11,23,"Brazil","Espírito Santo","Guarapari","Rodovia do Sol, est. Praia Setibana ES-060 a 6 km da BR-101.",-40.45,-20.55,"Remanescente de floresta tropical pluvial, perturbada. Arvoreta do interior da mata , 5m de alt.,  tronco 5 cm DAP. Ramos pendentes. Folhagem lustrosa em ambas as faces, verde-escuras na face superior, claras na inferior. Botões verde-claros, flores alv","urn:catalog:JBRJ:RB:534142",NA,"Hornschuchia citriodora D.M.Johnson",NA,NA,NA,NA
"12",NA,NA,"Botany","U.1073628","Hornschuchia citriodora D.M.Johnson","Annonaceae","Hornschuchia","citriodora","D.M.Johnson","Maas PJM",NA,NA,NA,"Maas PJM; et al.",1999,2,13,"Brazil","Espírito Santo",NA,"Brazil, Espirito Santo, Linhares, Reserva Florestal da CVRD (Companhia Vale do Rio Doce). Estrada Municipal MME, 1 km from BR-101",-40.066667,-19.116667,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1073628",NA,"Hornschuchia citriodora D.M.Johnson",NA,NA,NA,NA
"13",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","75532","Hornschuchia citriodora D.M.Johnson","Annonaceae","Hornschuchia","citriodora","D.M.Johnson","D. M. Johnson",NA,NA,"2435","J. R. Pirani",NA,NA,NA,"Brazil","Espirito Santo","guarapari","Rodovia do Sol, estrada liga BR-101 à Praia Setibana ES-060 a 6Km da BR-101.",-40.45,-20.55,"Ambiente: Mata tropical pluvial, perturbada (remanescente). Habito: Arvoreta, 5m., tronco 5cm DAP","BRA:CEPLAC:CEPEC:0000075532",NA,"Hornschuchia citriodora D.M.Johnson",NA,NA,NA,NA
