"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1","2013-11-18T09:17:00.000+0000","MO","MO","100653881","Cupania sylvatica Casar.",NA,"Sapindaceae","Matayba","sylvatica","Casar.",NA,NA,NA,"Valenzuela Gamarra 22051",70,"Luis Valenzuela|M. Villalba|Gerry Shareva|Vidder Crispin|J. Flores|Edison Ballesteros",2012,8,18,"Peru","Pasco",NA,"Dist. Palcazu. Parque Nacional Yanachaga-Chemillen. Parcela permanente TEAM 3 - Cavernas.",-75.285,-10.354167,NA,"urn:catalog:MO:Tropicos:100653881","http://www.tropicos.org/Specimen/100653881","Cupania sylvatica Casar."
"2",NA,"Universidad de Antioquia (UdeA)","HUA","122045","Cupania sylvatica Casar.",NA,"Sapindaceae","Matayba","sylvatica","Casar.","Acevedo P.","2009-01-01T00:00:00.000+0000",NA,"7213",NA,"Fonnegra R. | Benavides J. | Curso Taxonomía de Plantas Vasculares.",2000,9,6,"Colombia","Antioquia",NA,"Hacienda Quintero",-75.01601,7.83728,NA,"UdeA:HUA:122045",NA,"Cupania sylvatica Casar."
"3",NA,"Universidad de Antioquia (UdeA)","HUA","121997","Cupania sylvatica Casar.",NA,"Sapindaceae","Matayba","sylvatica","Casar.","Acevedo P.","2009-01-01T00:00:00.000+0000",NA,"7171",NA,"Fonnegra R. | Benavides J. | Curso Taxonomía de Plantas Vasculares.",2000,9,5,"Colombia","Antioquia",NA,"Hacienda La Candelaria de la Universidad de Antioquia",-75.216667,8.05,NA,"UdeA:HUA:121997",NA,"Cupania sylvatica Casar."
"4","2008-05-27T22:02:00.000+0000","MO","MO","958361","Cupania sylvatica Casar.","cf.","Sapindaceae","Matayba","sylvatica","Casar.","P. Stevenson","1994-01-01T00:00:00.000+0000",NA,"Stevenson Diaz 890",NA,"Pablo Stevenson",1994,2,NA,"Colombia","Meta",NA,"Serranía Chamusa. Centro de Investigaciones Primatológicas La Macarena. Trocha F2 ca 1500 m. En Bosque abierto en colina.",NA,NA,NA,"urn:catalog:MO:Tropicos:958361","http://www.tropicos.org/Specimen/958361","Cupania sylvatica Casar."
"5",NA,"Universidad de Antioquia (UdeA)","HUA","91409","Cupania sylvatica Casar.",NA,"Sapindaceae","Matayba","sylvatica","Casar.","Castaño L.",NA,NA,"535",NA,"Castaño L. | Márquez S. | López N. | Melendrez J.",1993,1,21,"Colombia","Antioquia",NA,"Resguardo indígena Caimán Nuevo",-76.766667,8.276667,NA,"UdeA:HUA:91409",NA,"Cupania sylvatica Casar."
"6","2009-08-06T11:08:00.000+0000","MO","MO","2099221","Cupania sylvatica Casar.",NA,"Sapindaceae","Matayba","sylvatica","Casar.","K. Thomsen",NA,NA,"Thomsen 332",NA,"Karsten Thomsen",1993,4,14,"Costa Rica",NA,NA,"Aguabuena, 3 km W of Rincon. Level terrain on farm land of Henry Monge. Open pasture land surrounded by tall forest.",-83.5,8.7,NA,"urn:catalog:MO:Tropicos:2099221","http://www.tropicos.org/Specimen/2099221","Cupania sylvatica Casar."
"7","2013-02-13T05:33:00.000+0000","MO","MO","934431","Matayba sylvatica Radlk.","cf.","Sapindaceae","Matayba","sylvatica","Radlk.","R. Guillén (USZ)","1996-01-01T00:00:00.000+0000",NA,"Killeen 5610",NA,"Timothy J. Killeen|Mario Saldias P.|René Guillén V.|E. Gutiérrez|M. Menacho",1993,10,17,"Bolivia, Plurinational State of","Santa Cruz",NA,"Parque Nacional Noel Kempff Mercado. Pampa Los Fierros. Campo Cerrado con arboles hasta 18 m de alto; recien quemado (90 dias), estrato graminoide denso.",-60.39583,-14.81138,NA,"urn:catalog:MO:Tropicos:934431","http://www.tropicos.org/Specimen/934431","Matayba sylvatica Radlk."
"8","2014-09-24T05:46:00.000+0000","MO","MO","2990934","Cupania sylvatica Casar.",NA,"Sapindaceae","Matayba","sylvatica","Casar.",NA,NA,NA,"Trocha PS 342",NA,"W. Trocha",1992,NA,NA,"Colombia","Meta",NA,"Parque Nacional Natural Tinigua. Serranía Chamusa. Centro de Investigaciones Primatológicas La Macarena.",NA,NA,NA,"urn:catalog:MO:Tropicos:2990934","http://www.tropicos.org/Specimen/2990934","Cupania sylvatica Casar."
"9","2008-05-27T22:02:00.000+0000","MO","MO","171091","Cupania sylvatica Casar.",NA,"Sapindaceae","Matayba","sylvatica","Casar.","W. Palacios (QCNE)","1992-01-01T00:00:00.000+0000",NA,"Grández Rios 1959",87,"Cesár A. Grández|Nestor Jaramillo",1990,10,19,"Peru","Loreto",NA,"Reserva Nacional Pacaya-Samiria, Estaø ción Biológica Pithecia, Río Samiø ria. Bosque primario, suelo arcilloso.",-74.83333,-3.3,NA,"urn:catalog:MO:Tropicos:171091","http://www.tropicos.org/Specimen/171091","Cupania sylvatica Casar."
"10",NA,"Universidad de Antioquia (UdeA)","HUA","31982","Cupania sylvatica Casar.",NA,"Sapindaceae","Matayba","sylvatica","Casar.","Brand J.",NA,NA,"895",NA,"Brand J. | González M.",1984,1,31,"Colombia","Antioquia",NA,"""Carretera Tapón del Darién, sector río León - Lomas Aisladas""",-76.847585,7.602115,NA,"UdeA:HUA:31982",NA,"Cupania sylvatica Casar."
"11",NA,"Universidad de Antioquia (UdeA)","HUA","31780","Cupania sylvatica Casar.",NA,"Sapindaceae","Matayba","sylvatica","Casar.","Brand J.",NA,NA,"1193",NA,"Brand J.",1984,5,27,"Colombia","Antioquia",NA,"""Carretera Tapón del Darién, sector río León - Lomas Aisladas""",-76.847585,7.602115,NA,"UdeA:HUA:31780",NA,"Cupania sylvatica Casar."
"12",NA,"ICN","COL","285958","Cupania sylvatica Casar.",NA,"Sapindaceae","Matayba","sylvatica","Casar.","J. Brand","1984-06-01T00:00:00.000+0000",NA,"1193",NA,"Jorge Brand",1984,5,7,"Colombia","Antioquia",NA,"Carretera Panamericana, Tapón del Darién, sector Río León - Lomas Aisladas, kilómetro 37.",-76.95222,7.635244,NA,"5f48b5fa-25e7-11e3-add6-000c29c9b582",NA,"Cupania sylvatica Casar."
"13","2011-10-07T05:03:00.000+0000","MO","MO","2099217","Cupania sylvatica Casar.",NA,"Sapindaceae","Matayba","sylvatica","Casar.","Thomas B. Croat",NA,NA,"Schmalzel 552",302,"Robert J. Schmalzel|Sandy Knapp",1982,4,26,"Panama","Canal Area",NA,"Pipeline Road, Rio Frijolito",-79.73138,9.14777,NA,"urn:catalog:MO:Tropicos:2099217","http://www.tropicos.org/Specimen/2099217","Cupania sylvatica Casar."
"14","2011-10-07T05:03:00.000+0000","MO","MO","2412434","Cupania sylvatica Casar.",NA,"Sapindaceae","Matayba","sylvatica","Casar.","R. Liesner","1983-01-01T00:00:00.000+0000",NA,"Knapp 4865",166,"Sandy Knapp|Robert J. Schmalzel",1982,4,26,"Panama","Canal Area",NA,"2 miles N of Gamboa on Pipeline Road, along Río Frijolito. Tropicos moist forest.",-79.75,9.16666,NA,"urn:catalog:MO:Tropicos:2412434","http://www.tropicos.org/Specimen/2412434","Cupania sylvatica Casar."
"15","2011-10-07T05:03:00.000+0000","MO","MO","921642","Cupania sylvatica Casar.",NA,"Sapindaceae","Matayba","sylvatica","Casar.","T.D. Pennington","1994-01-01T00:00:00.000+0000",NA,"Knapp 4865B",166,"Sandy Knapp|Robert J. Schmalzel",1982,4,26,"Panama","Canal Area",NA,"2 miles N of Gamboa on Pipeline Road, along Río Frijolito. Tropicos moist forest.",-79.75,9.16666,NA,"urn:catalog:MO:Tropicos:921642","http://www.tropicos.org/Specimen/921642","Cupania sylvatica Casar."
"16","2010-09-29T11:51:00.000+0000","MO","MO","1899356","Cupania sylvatica Casar.",NA,"Sapindaceae","Matayba","sylvatica","Casar.",NA,NA,NA,"Saunders 948",16,"Janice G. Saunders",1981,1,28,"Honduras","Colón",NA,"1.8 mi strip on the N bank of río Guaimoreto, between old bridge and opening of Laguna Guaimoreto, 4.5 mi NE of Trujillo on old road to Castilla. Capuchin site east.",-85.908333,15.958333,NA,"urn:catalog:MO:Tropicos:1899356","http://www.tropicos.org/Specimen/1899356","Cupania sylvatica Casar."
"17","2012-06-19T10:28:00.000+0000","MO","MO","2099615","Cupania sylvatica Casar.",NA,"Sapindaceae","Matayba","sylvatica","Casar.",NA,NA,NA,"Wendt 3215",NA,"Thomas L. Wendt|Emily J. Lott|I. Navarrete",1981,4,22,"Mexico","Veracruz",NA,"Lado S de lomas grandes al SW de La Garganta (la cual esta 30 km al E de La Laguna); pendientes fuertes (ca del arroyo) con selva muy perturbada por medios naturales, crestas arriba del arroyo con selva bien desarrollada de Dialium; zona caliza. selva en cresta.",-94.28333,17.21666,NA,"urn:catalog:MO:Tropicos:2099615","http://www.tropicos.org/Specimen/2099615","Cupania sylvatica Casar."
