"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","comments"
"1",NA,"Universidade Federal do Paraná, UFPR","EFC","17186","Cupania racemosa Radlk.",NA,"Sapindaceae","Cupania","racemosa",NA,"Radlk.","Souza, I.","2018-07-20T00:00:00.000+0000",NA,"266",NA,"Souza, I.",2018,7,20,"Brazil","Paraná","Rio de Janeiro","Parque Natural Municipal da Catacumba",-43.2041,-22.9708,"Árvoreta 5 m, frutos imaturos verdes. Floresta Ombrófila Densa __COMMOM_NAME__: Camboatã-de-rego","BRA:UFPR:EFC:0000017186",NA,"Cupania racemosa Radlk.",NA
"2","2017-10-09T05:48:58.000+0000","JBRJ","RB","RB01370857","Cupania racemosa Radlk.",NA,"Sapindaceae","Cupania","racemosa",NA,"Radlk.",NA,NA,NA,"1738",NA,"L.J.T. Cardoso; O. Samor; D. Belmont & A. Santiago",2017,3,9,"Brazil","Rio de Janeiro","Macaé","Macaé, região rural entre a RJ-106, a Estr. do Imburo, a Av. industrial e as localidades Balacó e Lot. Paradiso. Projeto - Terminal Portuário de Macaé. Coordenadas próximas ao indivíduo (WGS84). Fragmento de F.O.D. das terras baixas.",-41.767778,-22.2825,"CAP 20 cm; folhas membranáceas; frutos marrom","urn:catalog:JBRJ:RB:1370857",NA,"Cupania racemosa Radlk.",NA
"3","2017-10-27T16:28:04.000+0000","JBRJ","RB","RB01372799","Cupania racemosa Radlk.",NA,"Sapindaceae","Cupania","racemosa",NA,"Radlk.","A.A.M. de Barros",NA,NA,"5414",NA,"A.A.M. de Barros; et al.",2017,7,10,"Brazil","Rio de Janeiro","Niterói","Jacaré, Núcleo Darcy Ribeiro, serra do Cantagalo, Estrada Frei Orlando, 23K 701637 S 7464296 W UTM.",NA,NA,NA,"urn:catalog:JBRJ:RB:1372799",NA,"Cupania racemosa Radlk.",NA
"4",NA,"Universidade Federal de Sergipe, UFS","ASE","40200","Cupania racemosa Radlk.",NA,"Sapindaceae","Cupania","racemosa",NA,"Radlk.","Freire, GS","2017-09-14T00:00:00.000+0000",NA,"8",NA,"Matos, AL; Freire, GS",2017,9,14,"Brazil","Sergipe","Umbaúba",NA,-37.363,-11.2258,"Árvore com cerca de 8 m. Inflorescência ferrugínea.; Mata Atlântica.","BRA:UFS:ASE:0000040200",NA,"Cupania racemosa Radlk.",NA
"5",NA,"Universidade Federal de Sergipe, UFS","ASE","40194","Cupania racemosa Radlk.",NA,"Sapindaceae","Cupania","racemosa",NA,"Radlk.","Freire, GS","2017-09-14T00:00:00.000+0000",NA,"2",NA,"Matos, AL; Freire, GS",2017,9,14,"Brazil","Sergipe","Arauá","Fazenda engenho.",-37.5326,-6.5131,"Árvore com cerca de 7 m. Frutos maduros ferrugíneos.; Mata Atlântica.","BRA:UFS:ASE:0000040194",NA,"Cupania racemosa Radlk.",NA
"6","2016-05-27T11:49:13.000+0000","JBRJ","RB","RB01121220","Cupania racemosa Radlk.",NA,"Sapindaceae","Cupania","racemosa",NA,"Radlk.","J.R.Mattos e M. Nadruz","2016-05-25T00:00:00.000+0000",NA,"355",NA,"J.R.Mattos; M.Nadruz",2016,5,25,"Brazil","Rio de Janeiro","Rio de Janeiro","Jardim do Beija-flor, JBRJ",NA,NA,"Ramos cilíndricos e glabros, folhas alternas. Lâmina foliar composta imparimpenada, com folíolos obovados, de margem serreada. Inflorescência com sépalas esverdeadas a amareladas e pétalas esbranquiçadas.","urn:catalog:JBRJ:RB:1121220",NA,"Cupania racemosa Radlk.",NA
"7","2016-06-17T11:10:36.000+0000","JBRJ","RB","RB01132307","Cupania racemosa Radlk.",NA,"Sapindaceae","Cupania","racemosa",NA,"Radlk.","J.R.Mattos e M. Nadruz","2016-06-17T00:00:00.000+0000",NA,"373",NA,"J.R.Mattos; M.Nadruz",2016,6,15,"Brazil","Rio de Janeiro","Rio de Janeiro","Canteiro 39A, JBRJ",NA,NA,"Ramos cilíndricos e glabros, folhas alternas. Lâmina foliar composta imparimpenada, com folíolos obovados, de margem serreada. Inflorescência com sépalas esverdeadas a amareladas e pétalas esbranquiçadas.","urn:catalog:JBRJ:RB:1132307",NA,"Cupania racemosa Radlk.",NA
"8",NA,"Universidade Federal da Bahia (UFBA)","ALCB","126207","Cupania racemosa Radlk.",NA,"Sapindaceae","Cupania","racemosa",NA,"Radlk.","Guedes, ML","2017-01-01T00:00:00.000+0000",NA,"24990",NA,"Guedes, ML; Alunos de Botânica Econômica",2016,9,17,"Brazil","Bahia","Olivença",NA,-39.1,-15.433333,"Folhas com folíolos coriáceos, discolores. Fruto cápsula.","BRA:UFBA:ALCB:0000126207",NA,"Cupania racemosa Radlk.",NA
"9","2017-10-15T12:57:08.000+0000","JBRJ","RB","RB01338197","Cupania racemosa Radlk.",NA,"Sapindaceae","Cupania","racemosa",NA,"Radlk.","D.N. da Silva Machado","2016-12-19T00:00:00.000+0000",NA,"1093",NA,"D.N.S. Machado; G.A. de Queiroz; L.R. Caires & L.S. Cunha",2016,12,19,"Brazil","Rio de Janeiro","Niterói","São Francisco. Parque Natural Municipal de Niterói (PARNIT). Morro Santo Inácio.",-43.083056,-22.920556,NA,"urn:catalog:JBRJ:RB:1338197",NA,"Cupania racemosa Radlk.",NA
"10",NA,"Instituto de Botânica, IBT","SP","491319","Cupania racemosa Radlk.",NA,"Sapindaceae","Cupania","racemosa",NA,"Radlk.","Moura, R","2017-03-14T00:00:00.000+0000",NA,"280",NA,"Gaui, TD",2015,8,14,"Brazil","Rio de Janeiro","Araruama","Conglomerado 136-4-9-11.",0,0,NA,"BRA:IBt:SP:0000491319",NA,"Cupania racemosa Radlk.",NA
