"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"UNEMAT","HERBAM","17102","Quiina paraensis Pires & Froes","Quiinaceae","Quiina","paraensis","Pires & Froes","Koch, AK","2017-05-31T00:00:00.000+0000",NA,"46",NA,"Pereira, CZ",2017,5,9,"Brazil","Mato Grosso","Paranaíta","UHE São Manoel - Supressão UTM(0495815/8977169)",0,0,"Flora UHE São Manoel - FAESPE- HERBAM","BRA:UNEMAT:HERBAM:0000017102",NA,"Quiina paraensis Pires & Froes"
"2",NA,"UNEMAT","HERBAM","17491","Quiina paraensis Pires & Froes","Quiinaceae","Quiina","paraensis","Pires & Froes","Koch, AK","2017-06-21T00:00:00.000+0000",NA,"378",NA,"Zanzini, LP",2017,5,30,"Brazil","Mato Grosso","Paranaíta","UHE São Manoel - Reservatório UTM(0500976/8975761)",0,0,"Flora UHE São Manoel - FAESPE- HERBAM","BRA:UNEMAT:HERBAM:0000017491",NA,"Quiina paraensis Pires & Froes"
"3",NA,"UNEMAT","HERBAM","11847","Quiina paraensis Pires & Froes","Quiinaceae","Quiina","paraensis","Pires & Froes","Koch, AK; Rodrigues, D","2016-06-18T00:00:00.000+0000",NA,"105",NA,"Zanzini, LP; E. dos Santos; R. Silva",2016,4,7,"Brazil","Pará","Jacareacanga","UHE São Manoel - Sete quedas",-56.800278,-10.391667,"Flora UHE São Manoel - FAESPE- HERBAM","BRA:UNEMAT:HERBAM:0000011847",NA,"Quiina paraensis Pires & Froes"
"4",NA,"UNEMAT","HERBAM","11890","Quiina paraensis Pires & Froes","Quiinaceae","Quiina","paraensis","Pires & Froes","Koch, AK; Rodrigues, D","2016-06-20T00:00:00.000+0000",NA,"1",NA,"Bruno, J; Zanin, H",2016,6,4,"Brazil","Pará","Jacareacanga","UHE São Manoel - ME",-56.813056,-9.256389,"Flora UHE São Manoel - FAESPE- HERBAM","BRA:UNEMAT:HERBAM:0000011890",NA,"Quiina paraensis Pires & Froes"
"5",NA,"UNEMAT","HERBAM","13408","Quiina paraensis Pires & Froes","Quiinaceae","Quiina","paraensis","Pires & Froes","Koch, AK","2016-09-16T00:00:00.000+0000",NA,"64",NA,"Lage, LA; Zanin, H",2016,7,28,"Brazil","Pará","Jacareacanga","UHE São Manoel - Linha de Transmissão ME UTM(05156",0,0,"Flora UHE São Manoel - FAESPE- HERBAM","BRA:UNEMAT:HERBAM:0000013408",NA,"Quiina paraensis Pires & Froes"
"6",NA,"UNEMAT","HERBAM","13336","Quiina paraensis Pires & Froes","Quiinaceae","Quiina","paraensis","Pires & Froes","Koch, AK","2016-08-25T00:00:00.000+0000",NA,"64",NA,"Lage, LA; Zanin, H",2016,7,28,"Brazil","Pará","Jacareacanga","UHE São Manoel - Linha de Transmissão ME UTM(05158",0,0,"Flora UHE São Manoel - FAESPE- HERBAM","BRA:UNEMAT:HERBAM:0000013336",NA,"Quiina paraensis Pires & Froes"
"7",NA,"UNEMAT","HERBAM","13512","Quiina paraensis Pires & Froes","Quiinaceae","Quiina","paraensis","Pires & Froes","Koch, AK","2016-09-14T00:00:00.000+0000",NA,"212",NA,"Zanzini, LP; Silva, R; Santos, E",2016,8,12,"Brazil","Pará","Jacareacanga","UHE São Manoel - Área de supressão UTM(0503368/897",0,0,"Flora UHE São Manoel - FAESPE- HERBAM","BRA:UNEMAT:HERBAM:0000013512",NA,"Quiina paraensis Pires & Froes"
"8","2017-03-13T12:38:42.000+0000","JBRJ","RB","RB01238344","Quiina paraensis Pires & Froes","Quiinaceae","Quiina","paraensis","Pires & Froes","L.C.B. Lobato",NA,NA,"562",NA,"F.A. Raul",2012,7,13,"Brazil","Pará","Vitória do Xingu","Sítio Canais e Diques, Bota Fora",NA,NA,NA,"urn:catalog:JBRJ:RB:1238344",NA,"Quiina paraensis Pires & Froes"
"9",NA,"NY","NY","02206608","Quiina paraensis Pires & Froes","Quiinaceae","Quiina","paraensis","Pires & Froes",NA,NA,NA,"1483",NA,"D. C. Zappi",2008,8,29,"Brazil","Mato Grosso",NA,"Parque Estadual do Cristalino. Entrada em frente ao LimÃ£o, ca. 800 m de margem do Rio Cristalino.",-55.9109,-9.531931,NA,"3767ced9-c135-436f-a123-a167208a01db",NA,"Quiina paraensis Pires & Froes"
"10",NA,"NY","NY","1039618","Quiina paraensis Pires & Froes","Quiinaceae","Quiina","paraensis","Pires & Froes","D. C. Zappi; N. Biggs","2008-01-01T00:00:00.000+0000",NA,"1483",NA,"D. C. Zappi",2008,8,29,"Brazil","Mato Grosso",NA,"Parque Estadual do Cristalino. Entrada em frente ao LimÃ£o, ca. 800 m de margem do Rio Cristalino.",-55.9109,-9.531931,NA,"0db8a368-4ddd-418b-abf2-a64613a7bbba",NA,"Quiina paraensis Pires & Froes"
"11","2010-02-26T16:08:35.000+0000","K","Herbarium","K000578830","Quiina paraensis Pires & Froes","Quiinaceae","Quiina","paraensis","Pires & Froes","Zappi, D.C.; Biggs, N.",NA,NA,"1483",NA,"Frisby, S.; Henicka, G.; Piva, J.; Milliken, W.; Zappi, D.C.; Sasaki, D.",2008,8,29,"Brazil",NA,"Alta Floresta","Parque Estadual Cristalino. Entrada em frente ao Limão, ca. 800 m da margem do Rio Cristalino.GPS :R 129",-55.91,-9.53,NA,"http://specimens.kew.org/herbarium/K000578830",NA,"Quiina paraensis Pires & Froes"
"12","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","219800","Quiina paraensis Pires & Froes","Quiinaceae","Quiina","paraensis","Pires & Froes","Sasaki, D.","2006-11-01T00:00:00.000+0000",NA,"234",NA,"Mike Hopkins",2006,7,20,"Brazil","Mato Grosso",NA,"Área particular de preservação ambiental, delimitada pelo Parque Estadual do Cristalino e pelos Rios Teles Pires e Cristalino. Nas proximidades da Serra, a leste do Rio Cristalino. Trilha próxima ao acampamento, em mata de terra firme.",-55,-9,NA,"urn:catalog:inpa:herbarium:171695",NA,"Quiina paraensis Pires & Froes"
"13",NA,"UNEMAT","HERBAM","0449","Quiina paraensis Pires & Froes","Quiinaceae","Quiina","paraensis","Pires & Froes","Sasaki, D",NA,NA,"234",NA,"P.F.C.; Sasaki, D; Soares, CRA; Pedroga, JA; Rosa, R; Marques, E",2006,7,20,"Brazil","Mato Grosso","Alta Floresta","Parque Estadual Cristalino, Trilha próxima ao acampamento, em mata de terra firme.",-55.922222,-9.577222,"Projeto Flora Cristalino","BRA:UNEMAT:HERBAM:0000000449",NA,"Quiina paraensis Pires & Froes"
"14","2010-02-26T16:07:08.000+0000","K","Herbarium","K000447346","Quiina paraensis Pires & Froes","Quiinaceae","Quiina","paraensis","Pires & Froes","Sasaki , D.",NA,NA,"234",NA,"Projeto Flora Cristalino; Pedroga, J.A.; Soares, C.R.A.; Rosa, R.; Marques, E.; Sasaki, D.",2006,7,20,"Brazil",NA,"Novo Mundo","Área particular de preservação ambiental, delimitada pelo Parque Estadual Cristalino e pelos Rios Teles Pires e Cristalino. Nas proximidades da Serra, a leste do Rio Cristalino.GPS :A 012",-55.92,-9.58,NA,"http://specimens.kew.org/herbarium/K000447346",NA,"Quiina paraensis Pires & Froes"
"15",NA,"Instituto Amazónico de Investigaciones Científicas SINCHI","COAH","70988","Quiina paraensis Pires & Froes","Quiinaceae","Quiina","paraensis","Pires & Froes","Clavijo-R., L.","2007-01-01T00:00:00.000+0000",NA,"86",NA,"González-A., M.",2005,1,1,"Colombia","Vaupés",NA,"estación biológica Mosiro Itajura (Caparú), bosque de tierra firme",-69.504361,-1.080139,"Ejemplar botánico","SINCHI:COAH:70988",NA,"Quiina paraensis Pires & Froes"
"16",NA,"Universidad de Antioquia (UdeA)","HUA","179501","Quiina paraensis Pires & Froes","Quiinaceae","Quiina","paraensis","Pires & Froes","Clavijo L.","2007-01-01T00:00:00.000+0000",NA,"86",NA,"González M. | Yukuna E.",2005,1,NA,"Colombia","Vaupés",NA,"""Estación Biológica Mosiro Itajura, Caparú""",-69.504361,-1.080139,NA,"UdeA:HUA:179501",NA,"Quiina paraensis Pires & Froes"
"17",NA,"UFPE","UFP","37881","Quiina paraensis Pires & Froes","Quiinaceae","Quiina","paraensis","Pires & Froes",NA,NA,NA,"1267",NA,"Oliveira, M.",2003,1,25,"Brazil","Alagoas","Ibateguara","Coimbra-Grota do Varjão. interior da mata.",0,0,"Ocasional.HABITAT:Vegetação arbustivo-arbórea densa. Solo humoso.; DESC:Árvore mais ou menos 6 metros de altura.;","BRA:UFPE:UFP:0000037881",NA,"Quiina paraensis Pires & Froes"
"18",NA,"UFPE","UFP","37412","Quiina paraensis Pires & Froes","Quiinaceae","Quiina","paraensis","Pires & Froes",NA,NA,NA,"1110",NA,"Oliveira, M.",2002,9,25,"Brazil","Alagoas","Ibateguara","Coimbra-Grota do Dudé. interior da mata.",0,0,"Raro.HABITAT:VEgetação arbustivo-arbórea densa. Solo argiloso.; DESC:Árvore com mais ou menos, 6,0 metros de altura; caule cinzento; frutos vermelhos.;","BRA:UFPE:UFP:0000037412",NA,"Quiina paraensis Pires & Froes"
"19","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","182385","Quiina paraensis Pires & Froes","Quiinaceae","Quiina","paraensis","Pires & Froes","Ramos, J.F.",NA,NA,"4722",NA,"Mike Hopkins",1988,3,13,"Brazil","Bahia",NA,"14-18 Km e of Jandaíra on road to Abadia at a place called Toa, Fazenda Lagoa Escura.",-37.78,-11.566667,NA,"urn:catalog:inpa:herbarium:116460",NA,"Quiina paraensis Pires & Froes"
"20",NA,"Reserva Natural Vale (CVRD)","CVRD","3744","Quiina paraensis Pires & Froes","Quiinaceae","Quiina","paraensis","Pires & Froes","N. A. Rosa","1988-05-23T00:00:00.000+0000",NA,"5",NA,"Salomão R.P.",1988,5,23,"Brazil","Pa","MARABA","Árvore 2-1 do Inventário de parcelas permanentes. À margem direita do Rio Sororó, 50 km de Marabá - PA.",NA,NA,"<ll>dwc_commonname:</ll> Quina do pará","BRA:CVRD:CVRD:0000003744",NA,"Quiina paraensis Pires & Froes"
"21",NA,"NY","NY","02206610","Quiina paraensis Pires & Froes","Quiinaceae","Quiina","paraensis","Pires & Froes",NA,NA,NA,"799",NA,"S. A. da M. Souza",1987,1,26,"Brazil","ParÃ¡",NA,"Rio Xingu.  Reserva indÃ­gena dos Assurinis.",0,0,NA,"204978bb-7921-43c3-9b01-79ae6e3cf138",NA,"Quiina paraensis Pires & Froes"
"22",NA,"NY","NY","02206611","Quiina paraensis Pires & Froes","Quiinaceae","Quiina","paraensis","Pires & Froes",NA,NA,NA,"899",NA,"S. A. da M. Souza",1987,1,30,"Brazil","Pará",NA,"Rio Xingu, Largo do Passari.",-52.741628,-4.322019,NA,"ee846cf6-765d-4789-95af-7ab7b49bb66b",NA,"Quiina paraensis Pires & Froes"
"23",NA,"NY","NY","02206609","Quiina paraensis Pires & Froes","Quiinaceae","Quiina","paraensis","Pires & Froes",NA,NA,NA,"799",NA,"S. A. da M. Souza",1987,1,26,"Brazil","ParÃ¡",NA,"Rio Xingu.  Reserva indÃ­gena dos Assurinis.",0,0,NA,"b6a95eda-6e61-4f08-b7cb-c2fdd7cac9f3",NA,"Quiina paraensis Pires & Froes"
"24","2017-10-19T22:01:35.000+0000","JBRJ","RB","RB00323106","Quiina paraensis Pires & Froes","Quiinaceae","Quiina","paraensis","Pires & Froes","Julio Schneider",NA,NA,"212",NA,"M. Messias Santos; J.B. Da S. Pereira",1987,6,18,"Brazil","Pará","Marabá","Próximo a PA 150.",-49.066667,-5.4,"Árvore ca. 7m de altura, folha oposta, fruto marrom escuro em forma de coração.","urn:catalog:JBRJ:RB:323106",NA,"Quiina paraensis Pires & Froes"
"25",NA,"FR","Herbarium Senckenbergianum","FR-0083632","Quiina paraensis Pires & Froes","Quiinaceae","Quiina","paraensis","Pires & Froes",NA,NA,NA,NA,NA,NA,1986,8,20,"Brazil",NA,NA,"Município Oriximiná, BR 163 a 6 km de Cachoeira Porteira. Vicinal ES-4.",-57.05,-1.033333,NA,NA,NA,"Quiina paraensis Pires & Froes"
"26","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","187848","Quiina paraensis Pires & Froes","Quiinaceae","Quiina","paraensis","Pires & Froes","Nee, M.H.","1993-01-01T00:00:00.000+0000",NA,"13013513",NA,"Mike Hopkins",1986,9,13,"Brazil","Amazonas",NA,"Distrito Agropecuário, ZF3, Distrito Agropecuario da SUFRAMA, Rod. BR-174, Km 64 depois 23 km Leste na ZF-3, Fazenda Esteio",-59.85,-2.383333,NA,"urn:catalog:inpa:herbarium:120204",NA,"Quiina paraensis Pires & Froes"
"27","2012-10-30T13:53:00.000+0000","MO","MO","100163957","Quiina paraensis Pires & Froes","Quiinaceae","Quiina","paraensis","Pires & Froes",NA,NA,NA,"Rimachi Y. 7785",NA,"Manuel Rimachi Y.",1985,2,26,"Peru","Loreto",NA,"Dtto. Iquitos.  Rio Nanay, Quebrada de caserio de Santa Rita, en terreno bajo.",NA,NA,NA,"urn:catalog:MO:Tropicos:100163957","http://www.tropicos.org/Specimen/100163957","Quiina paraensis Pires & Froes"
"28","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","150613","Quiina paraensis Pires & Froes","Quiinaceae","Quiina","paraensis","Pires & Froes","Pires, J.M.","1986-01-01T00:00:00.000+0000",NA,"4110",NA,"Mike Hopkins",1985,9,30,"Brazil","Mato Grosso",NA,"12 km N of Alta Paraíso. 22,5 W of rio Apiacá., 122 Km N of Alto Paraiso, 22.5 Km W of Rio Apiacá on rd to Alta Floresta (MT208)",-57.1,-10,NA,"urn:catalog:inpa:herbarium:198016",NA,"Quiina paraensis Pires & Froes"
"29","2008-05-27T22:02:00.000+0000","MO","MO","3068955","Quiina paraensis Pires & Froes","Quiinaceae","Quiina","paraensis","Pires & Froes","J. Schneider, 01/","2000-01-01T00:00:00.000+0000",NA,"Thomas 4076",NA,"Thomas",1985,9,28,"Brazil",NA,NA,"Mato Grosso: Mun. Alta Floresta: Rio Apiacá at ferry crossing for MT208 (Rd. W from Alta Floresta). Riverine forest.",-56.95,-10.03333,NA,"urn:catalog:MO:Tropicos:3068955","http://www.tropicos.org/Specimen/3068955","Quiina paraensis Pires & Froes"
"30","2014-04-14T12:23:00.000+0000","MO","MO","3072877","Quiina paraensis Pires & Froes","Quiinaceae","Quiina","paraensis","Pires & Froes","J. Schneider, 01/","1999-01-01T00:00:00.000+0000",NA,"Thomas 4110",NA,"W. Wayt Thomas|José Guedes|R. Pereira de Lima",1985,9,30,"Brazil",NA,NA,"Mato Grosso. Mun. Alta Floresta: 12 km N of Alto Paraiso, 22.5 km W of Rio Apiacá on rd to Alta Floresta (MT208). Forest on terra firme.",-57.1,-10,NA,"urn:catalog:MO:Tropicos:3072877","http://www.tropicos.org/Specimen/3072877","Quiina paraensis Pires & Froes"
"31","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","150579","Quiina paraensis Pires & Froes","Quiinaceae","Quiina","paraensis","Pires & Froes","Pires, J.M.","1986-01-01T00:00:00.000+0000",NA,"4076",NA,"Mike Hopkins",1985,9,28,"Brazil","Mato Grosso",NA,"Rio Apiacá at ferry crossing MT208., Rio Apiacá at ferry crossing for MT208 (Rd. W from Alta Floresta).",-56.95,-10.033333,NA,"urn:catalog:inpa:herbarium:197982",NA,"Quiina paraensis Pires & Froes"
"32","2009-11-16T09:40:00.000+0000","MO","MO","3069751","Quiina paraensis Pires & Froes","Quiinaceae","Quiina","paraensis","Pires & Froes","J. Schneider, 01/","2000-01-01T00:00:00.000+0000",NA,"Cid Ferreira 5124",NA,"C.A. Cid Ferreira|et al.",1984,10,18,"Brazil",NA,NA,"Mun. Cruzeiro do Sul, AC. BR 364, 44 km E de Cruzeiro do Sul. P.A.D. de Sta Lúzia, Reserva Florestal do INCRA (área do Inventário Florestal do D.G. Campbell). Mata de terra firme, solo argiloso.",NA,NA,NA,"urn:catalog:MO:Tropicos:3069751","http://www.tropicos.org/Specimen/3069751","Quiina paraensis Pires & Froes"
"33",NA,"FR","Herbarium Senckenbergianum","FR-0083641","Quiina paraensis Pires & Froes","Quiinaceae","Quiina","paraensis","Pires & Froes",NA,NA,NA,NA,NA,NA,1983,7,6,"Brazil",NA,NA,"Município de Borba, rio Abacaxis, Vila Uaxiní.",-58.683333,-4.166667,NA,NA,NA,"Quiina paraensis Pires & Froes"
