"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"Universidade Federal de Sergipe, UFS","ASE","19086","Eschweilera complanata S.A.Mori","Lecythidaceae","Eschweilera","complanata","S.A.Mori","Gomes, LA","2010-11-25T00:00:00.000+0000",NA,"27","Gomes, LA; Santos, E",2010,11,23,"Brazil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto, Borda da mata. Área antropizada. Solo arenoso.",-37.416667,-11.386667,"Árvore, ca. de 6m de altura. Flores róseas, com botões verdes.; Árvore, ca. de 6m de altura. Flores róseas, com botões verdes.; Mata Atlântica.","BRA:UFS:ASE:0000019086",NA,"Eschweilera complanata S.A.Mori"
"2",NA,"NY","NY","585897","Eschweilera complanata S.A.Mori","Lecythidaceae","Eschweilera","complanata","S.A.Mori","S. A. Mori","2001-01-01T00:00:00.000+0000",NA,"12111","W. W. Thomas",2000,3,23,"Brazil","Bahia",NA,"Fazenda Tres Irmaos, ca. 10 km W of Serra Grande on road to UruÃ§uca, then 1.5 km. N into fazenda. Southern edge of Parque Estadual Serra do CondurÃº",-39.0083,-14.4583,NA,"622d31ea-82ef-4605-a218-f9658213f473",NA,"Eschweilera complanata S.A.Mori"
"3",NA,"NY","NY","585896","Eschweilera complanata S.A.Mori","Lecythidaceae","Eschweilera","complanata","S.A.Mori","S. A. Mori","2001-01-01T00:00:00.000+0000",NA,"12111","W. W. Thomas",2000,3,23,"Brazil","Bahia",NA,"Fazenda Tres Irmaos, ca. 10 km W of Serra Grande on road to UruÃ§uca, then 1.5 km. N into fazenda. Southern edge of Parque Estadual Serra do CondurÃº",-39.0083,-14.4583,NA,"3a4cab0b-fd48-42ee-880c-cd924e004e62",NA,"Eschweilera complanata S.A.Mori"
"4",NA,"NY","NY","390607","Eschweilera complanata S.A.Mori","Lecythidaceae","Eschweilera","complanata","S.A.Mori","S. A. Mori","1994-01-01T00:00:00.000+0000",NA,"4437","A. M. V. de Carvalho",1994,4,6,"Brazil","Bahia",NA,"Reserva da Brasil Holanda de Industrias S/A. Entrada no km 22 da Rod. EunÃ¡polis/P. Seguro. Ca. 9.5 km da entrada",-39.3253,-16.4625,"See fruit collection","5ecc4087-b7d5-46ff-8a53-06602d65f19e",NA,"Eschweilera complanata S.A.Mori"
"5","2014-07-08T00:50:01.000+0000","JBRJ","RB","RB00759694","Eschweilera complanata S.A.Mori","Lecythidaceae","Eschweilera","complanata","S.A.Mori","S.A. Mori",NA,NA,"4437","A.M. de Carvalho; A.M. Amorim; S.C. Sant´Ana; J.G. Jardim",1994,4,6,"Brazil","Bahia","Porto Seguro","Reserva da Brasil Holanda de Industrias S/A. Entrada no km 22 da Rod. Eunapólis/ P. Seguro. Ca. 9.5km da entrada.",-39.325278,-16.4625,"Árvore com ca. 20m de altura. Frutos maduros marrons","urn:catalog:JBRJ:RB:759694",NA,"Eschweilera complanata S.A.Mori"
"6",NA,"NY","NY","389941","Eschweilera complanata S.A.Mori","Lecythidaceae","Eschweilera","complanata","S.A.Mori","S. A. Mori","1994-01-01T00:00:00.000+0000",NA,"4437","A. M. V. de Carvalho",1994,4,6,"Brazil","Bahia",NA,"Reserva da Brasil Holanda de Industrias S/A. Entrada no km 22 da Rod. EunÃ¡polis/P. Seguro. Ca. 9.5 km da entrada",-39.3253,-16.4625,"See fruit collection","ec25e9b6-fad4-43cc-a744-b8e697edb866",NA,"Eschweilera complanata S.A.Mori"
"7",NA,"NY","NY","390608","Eschweilera complanata S.A.Mori","Lecythidaceae","Eschweilera","complanata","S.A.Mori","S. A. Mori","1993-01-01T00:00:00.000+0000",NA,"2355","J. L. Hage",1993,3,11,"Brazil","Bahia",NA,"Reserva BiolÃ³gica do Mico-Leao (IBAMA). Entrada no km 46 da Rod. BA-001 IlhÃ©us/Una",-39.08,-15.15,NA,"151dd749-760a-4227-9fda-417685b0b7fd",NA,"Eschweilera complanata S.A.Mori"
"8",NA,"US","Botany","3595617","Eschweilera complanata S.A.Mori","Lecythidaceae","Eschweilera","complanata","S.A.Mori",NA,NA,NA,"2355","J. Hage, S. C. Sant' Ana, A. Amorim, J. Jardim & E. B. Santos",1993,3,11,"Brazil","Bahia",NA,"Reserva Biológica do Mico-leão (IBAMA). Entrada no km 46 da Rod. BA-001 Ilhéus/Una",NA,NA,NA,"http://n2t.net/ark:/65665/3d1bd0cc8-16fe-43d5-a991-dae789918393",NA,"Eschweilera complanata S.A.Mori"
"9","2017-10-15T14:14:59.000+0000","JBRJ","RB","RB00135478","Eschweilera complanata S.A.Mori","Lecythidaceae","Eschweilera","complanata","S.A.Mori","M. Ribeiro","2016-12-12T00:00:00.000+0000","PARATYPE","13919","S.A. Mori; B.M.Boom, A.M.De Carvalho, T.S. dos Santos",1981,5,2,"Brazil","Bahia","Una","maruim, border of the Fazendas Maruim and Dois de Julho, 33 km SW of Olivença on the road from Olivença to Buerarema.",NA,NA,"Tree 20 m x 30 cm","urn:catalog:JBRJ:RB:135478",NA,"Eschweilera complanata S.A.Mori"
"10",NA,"NY","NY","390605","Eschweilera complanata S.A.Mori","Lecythidaceae","Eschweilera","complanata","S.A.Mori","S. A. Mori","1996-01-01T00:00:00.000+0000",NA,"13919","S. A. Mori",1981,5,2,"Brazil","Bahia",NA,"Maruim, border of the Fazendas Maruim and Dois de Julho, 33 km SW of OlivenÃ§a on the road from OlivenÃ§a to Buerarema",-39.120249,-15.114892,"Voucher for ecological study of forest diversity. Not in sample. See fruit collection","03a532a4-a8d5-42a8-be7b-a2d9fe503354",NA,"Eschweilera complanata S.A.Mori"
