"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1","2015-09-05T05:22:17.000+0000","MNHN","P","P04726754","Vochysia rufescens W.A.Rodrigues","Vochysiaceae","Vochysia","rufescens","W.A.Rodrigues","Marcano-Berti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p04726754",NA,"Vochysia rufescens W.A.Rodrigues"
"2","2015-09-05T07:30:12.000+0000","MNHN","P","P04776149","Vochysia rufescens W.A.Rodrigues","Vochysiaceae","Vochysia","rufescens","W.A.Rodrigues","Marcano-Berti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p04776149",NA,"Vochysia rufescens W.A.Rodrigues"
"3","2015-09-05T07:30:12.000+0000","MNHN","P","P04776152","Vochysia rufescens W.A.Rodrigues","Vochysiaceae","Vochysia","rufescens","W.A.Rodrigues","Marcano-Berti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p04776152",NA,"Vochysia rufescens W.A.Rodrigues"
"4",NA,"NY","NY","52717","Vochysia rufescens W.A.Rodrigues","Vochysiaceae","Vochysia","rufescens","W.A.Rodrigues","L. Marcano-Berti","2007-01-01T00:00:00.000+0000",NA,"24332","S. A. Mori",1996,1,10,"French Guiana","Saint-Laurent-du-Maroni",NA,"Sa√É¬ºl and vicinity.  Just N of Eaux Claires on the Route de B√É¬©lizon.",-53.2,3.62,NA,"55556905-1680-4c6a-bb0b-fc4a6dec66b9",NA,"Vochysia rufescens W.A.Rodrigues"
"5",NA,NA,"Botany","L.2158914","Vochysia rufescens W.A.Rodrigues","Vochysiaceae","Vochysia","rufescens","W.A.Rodrigues",NA,NA,NA,NA,"Mori SA; Pepper A; Snyder C",1996,1,10,"French Guiana",NA,NA,"Sa√ºl and Vicinity, just N of Eaux Claires on the Route de B√©lizon ca 250.",-53.2,3.616667,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.2158914",NA,"Vochysia rufescens W.A.Rodrigues"
"6",NA,"NY","NY","52716","Vochysia rufescens W.A.Rodrigues","Vochysiaceae","Vochysia","rufescens","W.A.Rodrigues","L. Marcano-Berti","2007-01-01T00:00:00.000+0000",NA,"24331","S. A. Mori",1996,1,10,"French Guiana","Saint-Laurent-du-Maroni",NA,"Sa√É¬ºl and vicinity.  Just N of Eaux Claires on the Route de B√É¬©lizon.",-53.2,3.62,NA,"5c1c7e44-0a5e-4415-bbde-78b8778fd6b1",NA,"Vochysia rufescens W.A.Rodrigues"
"7","2011-10-13T14:49:00.000+0000","MO","MO","3066391","Vochysia rufescens W.A.Rodrigues","Vochysiaceae","Vochysia","rufescens","W.A.Rodrigues","L.Marcano Berti (MER)","2011-01-01T00:00:00.000+0000",NA,"MORI 24332","MORI",1996,1,10,"French Guiana",NA,NA,"French Guiana: Saul and vicinity. Just N of Eaux Clairies on the Claires on the Route de B√©lize. Non-flooded moist forest.",-53.2,3.616667,NA,"urn:catalog:MO:Tropicos:3066391","http://www.tropicos.org/Specimen/3066391","Vochysia rufescens W.A.Rodrigues"
"8","2011-10-13T14:50:00.000+0000","MO","MO","2908302","Vochysia rufescens W.A.Rodrigues","Vochysiaceae","Vochysia","rufescens","W.A.Rodrigues","L.Marcano Berti (MER)","2011-01-01T00:00:00.000+0000",NA,"Mori 22964","Scott A. Mori",1993,2,13,"French Guiana",NA,NA,"Sa√ºl, Vicinirty of Ezux Claires, Sentier BOtanique, past Crique Tortue to slope up to plateau. Non-flooded moist forest.",-53.2,3.616667,NA,"urn:catalog:MO:Tropicos:2908302","http://www.tropicos.org/Specimen/2908302","Vochysia rufescens W.A.Rodrigues"
"9","2/06/17 15:57","INPA","INPA",NA,"Acioa longipendula","Chrysobalanaceae","Acioa",NA,"(Pilg.) Sothers & Prance","Prance, GT",NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Distrito AgropecuÃ¡rio, ZF3., Distrito AgropecuÃ¡rio da Suframa, Rod. BR-174, Km 64 depois 24 Km Leste na ZF-3, Fazenda Esteio, IgarapÃ© do Acampamento Colosso",NA,NA,NA,NA,NA,"Acioa longipendula (Pilg.) Sothers & Prance"
"10","2/06/17 15:44","INPA","INPA",NA,"Corythophora alta","Lecythidaceae","Corythophora",NA,"R.Knuth",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Roraima",NA,"Parque Nacional do ViruÃ¡, Trilha SumaÃºma",NA,NA,NA,NA,NA,"Corythophora alta R.Knuth"
"11","2/06/17 16:16","INPA","INPA",NA,"Duguetia megalocarpa","Annonaceae","Duguetia",NA,"Maas","Maas, PJM",NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Reserva Florestal Adolfo Ducke",NA,NA,NA,NA,NA,"Duguetia megalocarpa Maas"
"12","2/06/17 15:45","INPA","INPA",NA,"Eschweilera pseudodecolorans","Lecythidaceae","Eschweilera",NA,"S.A.Mori","Mori, SA",NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, IgarapÃ© Ipiranga. Do platÃ´, descendo para o igarapÃ©.",NA,NA,NA,NA,NA,"Eschweilera pseudodecolorans S.A.Mori"
"13","2/06/17 16:17","INPA","INPA",NA,"Guatteria friesiana","Annonaceae","Guatteria",NA,"(W.A.Rodrigues) Erkens & Maas","Maas, PJM; Miralha, JMS",NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Reserva Florestal Adolfo Ducke",NA,NA,NA,NA,NA,"Guatteria friesiana (W.A.Rodrigues) Erkens & Maas"
"14","2/06/17 16:17","INPA","INPA",NA,"Guatteria friesiana","Annonaceae","Guatteria",NA,"(W.A.Rodrigues) Erkens & Maas","Maas, PJM; Miralha, JMS",NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Na beira da estrada que vai para a torre.",NA,NA,NA,NA,NA,"Guatteria friesiana (W.A.Rodrigues) Erkens & Maas"
"15","2/06/17 15:45","INPA","INPA",NA,"Gustavia elliptica","Lecythidaceae","Gustavia",NA,"S.A.Mori",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"AM-1, Km 150, picada 18 a 1100 m da estrada.",NA,NA,NA,NA,NA,"Gustavia elliptica S.A.Mori"
"16","2/06/17 16:17","INPA","INPA",NA,"Malmea manausensis","Annonaceae","Malmea",NA,"Maas & J.M.S.Miralha",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke",NA,NA,NA,NA,NA,"Malmea manausensis Maas & J.M.S.Miralha"
"17","2/06/17 16:06","INPA","INPA",NA,"Meriania aracaensis","Melastomataceae","Meriania",NA,"Wurdack","Wurdack, JJ",NA,"isotype",NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Serra do AracÃ¡, PlatÃ´ da Serra AracÃ¡, parte SE da Serra Norte",NA,NA,NA,NA,NA,"Meriania aracaensis Wurdack"
"18","2/06/17 16:15","INPA","INPA",NA,"Ocotea obliqua","Lauraceae","Ocotea",NA,"Vicent.","Werff, HH van der",NA,NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,"Manaus-CaracaraÃ_, BR-174, km 110",NA,NA,NA,NA,NA,"Ocotea obliqua Vicent."
"19","2/06/17 15:41","INPA","INPA",NA,"Pachira faroensis","Bombacaceae","Pachira",NA,"(Ducke) W.S.Alverson","Esteves, GL",NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Reserva Florestal Adolfo Ducke",NA,NA,NA,NA,NA,"Pachira faroensis (Ducke) W.S.Alverson"
"20","2/06/17 16:15","INPA","INPA",NA,"Paraia bracteata","Lauraceae","Paraia",NA,"Rohwer, H.G.Richt. & van der Werff","Werff, HH van der",NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Campus da Universidade Federal do Amazonas, prÃ_ximo ao mini-campus.",NA,NA,NA,NA,NA,"Paraia bracteata Rohwer, H.G.Richt. & van der Werff"
"21","2/06/17 16:15","INPA","INPA",NA,"Paraia bracteata","Lauraceae","Paraia",NA,"Rohwer, H.G.Richt. & van der Werff","Werff, HH van der",NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Campus da Universidade Federal do Amazonas, prÃ_ximo ao mini-campus.",NA,NA,NA,NA,NA,"Paraia bracteata Rohwer, H.G.Richt. & van der Werff"
"22","2/06/17 16:22","INPA","INPA",NA,"Parkia bahiae","Leguminosae-Mim","Parkia",NA,"H.C.Hopkins","Hopkins, MJG",NA,NA,NA,NA,NA,NA,NA,"Brasil","Bahia",NA,"Parque Nacional de LenÃ§Ã_is, BA, PrÃ_x. ao sÃ_tio Miramar, BA.",NA,NA,NA,NA,NA,"Parkia bahiae H.C.Hopkins"
"23","2/06/17 16:22","INPA","INPA",NA,"Parkia bahiae","Leguminosae-Mim","Parkia",NA,"H.C.Hopkins","Hopkins, MJG",NA,NA,NA,NA,NA,NA,NA,"Brasil","Bahia",NA,"Parque Nacional de LenÃ§Ã_is, BA, PrÃ_x. ao sÃ_tio Miramar, BA.",NA,NA,NA,NA,NA,"Parkia bahiae H.C.Hopkins"
"24","2/06/17 15:48","INPA","INPA",NA,"Rauvolfia pentaphylla","Apocynaceae","Rauvolfia",NA,"Ducke","Koch, I",NA,NA,NA,NA,NA,NA,NA,"Brasil","ParÃ¡",NA,"Estrada do Rio Branco.",NA,NA,NA,NA,NA,"Rauvolfia pentaphylla Ducke"
"25","2/06/17 15:41","INPA","INPA",NA,"Sterculia excelsa","Sterculiaceae","Sterculia",NA,"Mart.","Rodrigues, WA",NA,NA,NA,NA,NA,NA,NA,"Brasil","RondÃ´nia",NA,"MineraÃ§Ã£o JacundÃ¡, Vila Caneco-MineraÃ§Ã£o JacundÃ¡ a 106 Km de Porto Velho BR 164. Mata de terra firme, solo argilo-arenoso.",NA,NA,NA,NA,NA,"Sterculia excelsa Mart."
"26","2/06/17 16:13","INPA","INPA",NA,"Talisia ghilleana","Sapindaceae","Talisia",NA,"Acev.-Rodr.",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Campina que fica no fim da picada da fenologia na Reserva Experimental",NA,NA,NA,NA,NA,"Talisia ghilleana Acev.-Rodr."
"27","2/06/17 16:13","INPA","INPA",NA,"Talisia ghilleana","Sapindaceae","Talisia",NA,"Acev.-Rodr.",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Campina que fica no fim da picada da fenologia na Reserva Experimental",NA,NA,NA,NA,NA,"Talisia ghilleana Acev.-Rodr."
"28","2/06/17 16:10","INPA","INPA","17463","Vochysia rufescens","Vochysiaceae","Vochysia",NA,"W.A.Rodrigues","Rodrigues, WA",NA,"paratype",NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"AM 010, Km 64., Estrada Manaus-Itacoatiara, km 64, picada I",NA,NA,NA,NA,NA,"Vochysia rufescens W.A.Rodrigues"
"29","2/06/17 16:10","INPA","INPA","185653","Vochysia rufescens","Vochysiaceae","Vochysia",NA,"W.A.Rodrigues","Kawasaki, ML",NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Reserva Florestal Adolfo Ducke",NA,NA,NA,NA,NA,"Vochysia rufescens W.A.Rodrigues"
"30","2/06/17 16:10","INPA","INPA","192609","Vochysia rufescens","Vochysiaceae","Vochysia",NA,"W.A.Rodrigues","Kawasaki, ML",NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Reserva Florestal Adolfo Ducke",NA,NA,NA,NA,NA,"Vochysia rufescens W.A.Rodrigues"
"31","2/06/17 16:10","INPA","INPA","27843","Vochysia rufescens","Vochysiaceae","Vochysia",NA,"W.A.Rodrigues","Rodrigues, WA",NA,"isotype",NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"AM 010, km 65., Estrada Manaus-Itacoatiara, km 65, Reserva Florestal Walter Egler",NA,NA,NA,NA,NA,"Vochysia rufescens W.A.Rodrigues"
"32","2/06/17 16:10","INPA","INPA","27843","Vochysia rufescens","Vochysiaceae","Vochysia",NA,"W.A.Rodrigues","Rodrigues, WA",NA,"isotype",NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"AM 010, km 65., Estrada Manaus-Itacoatiara, km 65, Reserva Florestal Walter Egler",NA,NA,NA,NA,NA,"Vochysia rufescens W.A.Rodrigues"
"33","2/06/17 16:10","INPA","INPA","27843","Vochysia rufescens","Vochysiaceae","Vochysia",NA,"W.A.Rodrigues","Rodrigues, WA",NA,"holotype",NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"AM 010, km 65., Estrada Manaus-Itacoatiara, km 65, Reserva Florestal Walter Egler",NA,NA,NA,NA,NA,"Vochysia rufescens W.A.Rodrigues"
"34","2/06/17 16:10","INPA","INPA","27843","Vochysia rufescens","Vochysiaceae","Vochysia",NA,"W.A.Rodrigues","Rodrigues, WA",NA,"isotype",NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"AM 010, km 65., Estrada Manaus-Itacoatiara, km 65, Reserva Florestal Walter Egler",NA,NA,NA,NA,NA,"Vochysia rufescens W.A.Rodrigues"
"35","2/06/17 16:10","INPA","INPA","27843","Vochysia rufescens","Vochysiaceae","Vochysia",NA,"W.A.Rodrigues","Rodrigues, WA",NA,"isotype",NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"AM 010, km 65., Estrada Manaus-Itacoatiara, km 65, Reserva Florestal Walter Egler",NA,NA,NA,NA,NA,"Vochysia rufescens W.A.Rodrigues"
"36","2/06/17 16:10","INPA","INPA","27859","Vochysia rufescens","Vochysiaceae","Vochysia",NA,"W.A.Rodrigues","Rodrigues, WA",NA,"paratype",NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"AM 010, Km 64., Estrada Manaus-Itacoatiara, km 64, margem direita",NA,NA,NA,NA,NA,"Vochysia rufescens W.A.Rodrigues"
"37","2/06/17 16:10","INPA","INPA","59838","Vochysia rufescens","Vochysiaceae","Vochysia",NA,"W.A.Rodrigues","Kawasaki, ML",NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Estrada Manaus-Itacoatiara, km 26 Reserva Florestal Ducke. Estudo de AssociaÃ§Ã£o.",NA,NA,NA,NA,NA,"Vochysia rufescens W.A.Rodrigues"
