"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"Pontifícia Universidade Católica do Rio de Janeiro (PUC-RIO)","FCAB","7599","Vochysia laurifolia Warm.","Vochysiaceae","Vochysia","laurifolia",NA,"Warm.",NA,NA,NA,"8380",NA,"Haroldo C. de Lima; J.M.A. Braga; L.J.T. Cardoso; C. de Carvalho; W. da Silva",2016,11,2,"Brazil","Rio de Janeiro","Nova Iguaçu","Reserva Biológica do Tinguá. Tinguá, Estrada do Comércio, a 4 km após o encontramento para a Sede da Rebio, entre Três Voltas e Bananal.",-43.462222,-22.576389,"Árvore com 19m alt. Tronco com casca fissurada-escamosa, placas pequenas, cinza-escuro, DAP ca. 90 cm. Inflorescência erécta com flores amarelas. Frequente. Fotos HCL.; Mata de encosta.","BRA:PUC-RIO:FCAB:0000007599",NA,"Vochysia laurifolia Warm."
"3",NA,"Pontifícia Universidade Católica do Rio de Janeiro (PUC-RIO)","FCAB","7580","Vochysia laurifolia Warm.","Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","Haroldo C. de Lima","2016-11-01T00:00:00.000+0000",NA,"8437",NA,"Haroldo C. de Lima; J.M.A. Braga; L.J.T. Cardoso; C. de Carvalho; W. da Silva",2016,11,3,"Brazil","Rio de Janeiro","Nova Iguaçu","Reserva Biológica do Tinguá. Tinguá, Estrada do Imperador, após o Vale das Princesas, próximo ao Cruzeiro.",-43.297222,-22.490833,"Árvore com 8 m alt. Tronco com casca lisa e pardacentas, DAP ca. 25 cm. Inflorescência erécta com flores amarelas. Muito frequente. Fotos CC.","BRA:PUC-RIO:FCAB:0000007580",NA,"Vochysia laurifolia Warm."
"7","2017-10-08T16:31:56.000+0000","JBRJ","RB","RB00984160","Vochysia laurifolia Warm.","Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","Haroldo C. de Lima",NA,NA,"14",NA,"Fernanda F. Negreiros; Pablo J.P. Rodrigues, Mariana A. Iguatemy e Adilson M. Pintor",2014,10,7,"Brazil","Rio de Janeiro","Miguel Pereira","Orbel II, Módulo PPBio Mata Atlântica, Área da parcela 5D. Reserva Biológica do Tinguá",-43.421667,-22.539167,"Árvore, flor amarela.  Parcela 5D/Piquete 190-200m, coleta aleatória.","urn:catalog:JBRJ:RB:984160",NA,"Vochysia laurifolia Warm."
"8","2017-04-27T10:12:36.000+0000","JBRJ","RB","RB00887102","Vochysia laurifolia Warm.","Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","Davi N.S. Machado & Haroldo C. de Lima",NA,NA,"7841",NA,"Haroldo C. de Lima; Walter da Silva",2014,10,1,"Brazil","Rio de Janeiro","Nova Iguaçu","Rebio do Tingua, Estrada do Comércio, Km 10,5. 758 msm.",NA,NA,"Árvore com 16 metros de altura. Tronco com casaca lisa e pardo-acizentada, DAP cerca de 30 cm. Inflorescencias eréctas, botões amarelo-esverdeados. Muito frequente. Material para DNA.","urn:catalog:JBRJ:RB:887102",NA,"Vochysia laurifolia Warm."
"11","2016-01-25T10:04:17.000+0000","JBRJ","RB","RB00673538","Vochysia laurifolia Warm.","Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","H.C.LIMA E F.NEGREIROS",NA,NA,"1190",NA,"R. Borges; D. Judice, F. Sodré, D. Kutschenko, M. Santos, P.V. Prieto",2011,12,15,"Brazil","Rio de Janeiro","Nova Friburgo","Distrito de Lumiar, sítio do Cedro. Floresta ombrófila densa secundária em encosta de morro, com áreas de floresta nebular no topo.",-42.443889,-22.364444,"Arvore, folhas levemente discolores, flores amarelas.","urn:catalog:JBRJ:RB:673538",NA,"Vochysia laurifolia Warm."
"13","2014-02-04T13:35:56.000+0000","JBRJ","RB","RB00522343","Vochysia laurifolia Warm.","Vochysiaceae","Vochysia","laurifolia",NA,"Warm.",NA,NA,NA,"568",NA,"J.E.Meireles; F.Filardi",2008,1,31,"Brazil","Rio de Janeiro","Nova Friburgo","Macaé de Cima. Estrada para o Rio das Flores, antes do Hotel São João.",NA,NA,"Árvore de 12 m. Frutos imaturos verdes. Ocasional.","urn:catalog:JBRJ:RB:522343",NA,"Vochysia laurifolia Warm."
"14","2016-02-19T05:24:00.000+0000","MO","MO","100176146","Vochysia laurifolia Warm.","Vochysiaceae","Vochysia","laurifolia",NA,"Warm.",NA,NA,NA,"Meireles 568",NA,"José E. Meireles|F. Filardi",2008,1,31,"Brazil","Rio de Janeiro",NA,"Friburgo. Macaé de Cima. Estrada para o Rio das Flores, antes do Hotel São João.",NA,NA,NA,"urn:catalog:MO:Tropicos:100176146","http://www.tropicos.org/Specimen/100176146","Vochysia laurifolia Warm."
"15",NA,"MBML","MBML-HERBARIO","50213","Vochysia laurifolia Warm.","Vochysiaceae","Vochysia","laurifolia",NA,"Warm.",NA,NA,NA,"204",NA,"F.A.R. Matos; C. Henrique & A. Rafael",2008,5,17,"Brazil","Espírito Santo","Venda Nova do Imigrante","Alto Caxixe, prox ao Eliezer Batista",-41.089,-20.383611,"25m alt., interior da mata, inflorescência amarela","BRA:MBML:MBML-HERBARIO:0000050213",NA,"Vochysia laurifolia Warm."
"16","2017-10-07T19:27:18.000+0000","JBRJ","RB","RB00725050","Vochysia laurifolia Warm.","Vochysiaceae","Vochysia","laurifolia",NA,"Warm.",NA,NA,NA,NA,NA,"Lilian",2008,9,24,"Brazil","Rio de Janeiro","Rio de Janeiro","Local OB1. Parcela 6. Nº indivíduo 129F. Levantamento Fitossociológico. REBIO  Tinguá",-43.698333,-22.965,"Árvore com DAP 56,6 cm (2008) e 34,2m de altura.","urn:catalog:JBRJ:RB:725050",NA,"Vochysia laurifolia Warm."
"17",NA,"Universidade Federal da Bahia (UFBA)","ALCB","86203","Vochysia laurifolia Warm.","Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","Gonçalves, DJP; Shimizu, GH","2014-07-01T00:00:00.000+0000",NA,"1915",NA,"Roque, N; Alunos de Botânica III",2008,10,25,"Brazil","Bahia","Mucugê","Chapada Diamantina, Parque Municipal de Mucugê, trilha para a Cachoeira das Andorinhas",-41.345278,-13.001389,"ca. 5m alt. Folhas discolores, flores amarelas.","BRA:UFBA:ALCB:0000086203",NA,"Vochysia laurifolia Warm."
"18",NA,"UEFS","HUEFS","182178","Vochysia laurifolia Warm.","Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","D.J.P.Gonçalves & G.H.Shimizu","2014-07-01T00:00:00.000+0000",NA,"602",NA,"Nascimento, F.H.F.",2008,11,NA,"Brazil","Bahia","Rio de Contas","Serra das Almas. Campo do Queiroz. Mata do Chiquinho.",-41.936389,-13.532778,"Floresta Alto Montana.","BRA:UEFS:HUEFS:0000182178",NA,"Vochysia laurifolia Warm."
"19",NA,"UEFS","HUEFS","182207","Vochysia laurifolia Warm.","Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","D.J.P.Gonçalves & G.H.Shimizu","2014-07-01T00:00:00.000+0000",NA,"631",NA,"Nascimento, F.H.F.",2008,11,NA,"Brazil","Bahia","Rio do Pires","Serra Itubira. Mata do Cigano",-41.917778,-13.263889,"Floresta Alto Montana.","BRA:UEFS:HUEFS:0000182207",NA,"Vochysia laurifolia Warm."
"20",NA,"UNICAMP","UEC","150296","Vochysia laurifolia Warm.","Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","Shimizu, G.H.","2008-01-01T00:00:00.000+0000",NA,"813",NA,"Bertoncello, R.; Pansonato, M.",2007,2,27,"Brazil","São Paulo","Ubatuba","Parque Estadual Serra do Mar, Morro do Cuscuzeiro.",0,0,NA,"BRA:UNICAMP:UEC:0000150296",NA,"Vochysia laurifolia Warm."
"21","2017-10-19T22:40:37.000+0000","JBRJ","RB","RB00467710","Vochysia laurifolia Warm.","Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","G.H. Shimizu",NA,NA,"6568",NA,"Haroldo C. de Lima ; F. L. R. Filardi, J. E. Meireles & N. L. Nunes",2007,3,14,"Brazil","Rio de Janeiro","Petrópolis","Rebio Tinguá, Estrada do Imperador, km 7,5. Parada da Cruz. REBIO Tinguá",-43.296944,-22.490833,"Árvore com 18 m de altura. Tronco com casca lisa e acinzentada, DAP 70 cm. Frutos esverdeados e pardacentos quando passados. Fotos e material DNA","urn:catalog:JBRJ:RB:467710",NA,"Vochysia laurifolia Warm."
"22",NA,"UEFS","HUEFS","92622","Vochysia laurifolia Warm.","Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","D.J.P.Gonçalves & G.H.Shimizu","2014-07-01T00:00:00.000+0000",NA,"1223",NA,"Conceição, A.A.",2005,3,5,"Brazil","Bahia","Lençóis","Parque Nacional Chapada Diamantina. Margem do Rio Ribeirão.",-41.432222,-12.577778,NA,"BRA:UEFS:HUEFS:0000092622",NA,"Vochysia laurifolia Warm."
"23",NA,"UEFS","HUEFS","109127","Vochysia laurifolia Warm.","Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","D.J.P.Gonçalves & G.H.Shimizu","2014-07-01T00:00:00.000+0000",NA,"4494",NA,"Amorim, A.M.",2004,12,11,"Brazil","Bahia","Una","Reserva Biológica de Una(REBIO), Entrada no km 46 da Rod. BA-001 Ilhéus/Una. Região da Mata Higrófila Sul Baiana. Picada do Rio Maruím.",-39.083333,-15.15,NA,"BRA:UEFS:HUEFS:0000109127",NA,"Vochysia laurifolia Warm."
"26",NA,"UEFS","HUEFS","123206","Vochysia laurifolia Warm.","Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","D.J.P.Gonçalves & G.H.Shimizu","2014-07-01T00:00:00.000+0000",NA,"166",NA,"Neves, M.L.C.",2004,12,1,"Brazil","Bahia","Santa Terezinha","Serra da Jibóia.",-39.471667,-12.869444,"Mata Atlântica.","BRA:UEFS:HUEFS:0000123206",NA,"Vochysia laurifolia Warm."
"27",NA,"Cenargen","CEN","69364","Vochysia laurifolia Warm.","Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","G. H. Shimizu",NA,NA,"166",NA,"Márcia Luzia Cardoso Neves - HUEFS",2004,12,1,"Brazil","Ba","SANTA TERESINHA","Serra da Jibóia.",-39.471666,-12.869444,"Mata Atlântica. Árvore com ca. 35 m, PAP 195 cm, DAP 62,07 cm. Flores com corola amarela. Indivíduo pertencente a parcela 7 B, igual ao indivíduo 255. Doação do Herbário da Universidade Estadual de Fe","BRA:Cenargen:CEN:0000069364",NA,"Vochysia laurifolia Warm."
