"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","203427","Ocotea obliqua Vicentini","Lauraceae","Ocotea","obliqua","Vicentini",NA,NA,NA,"110","Mike Hopkins",1998,6,7,"Brazil","Amazonas",NA,"Rio Negro. Igarapé Pagodão.",NA,NA,NA,"urn:catalog:inpa:herbarium:86437",NA,"Ocotea obliqua Vicentini"
"2","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","202692","Ocotea obliqua Vicentini","Lauraceae","Ocotea","obliqua","Vicentini",NA,NA,NA,"25","Mike Hopkins",1998,8,17,"Brazil","Amazonas",NA,"Próximo ao campo de futebol, EMBRAPA.",NA,NA,NA,"urn:catalog:inpa:herbarium:29775",NA,"Ocotea obliqua Vicentini"
"3","2017-09-08T11:34:57.000+0000","JBRJ","RB","RB01361723","Ocotea obliqua Vicentini","Lauraceae","Ocotea","obliqua","Vicentini",NA,NA,NA,"8756","C.A.C. Ferreira; et al",1987,3,31,"Brazil","Rondônia","Costa Marques","São Domingos a +- 03 km da cidade, margem direita do Rio Guaporé",-64.116667,-12.3,NA,"urn:catalog:JBRJ:RB:1361723",NA,"Ocotea obliqua Vicentini"
"4",NA,"NY","NY","1550931","Ocotea obliqua Vicentini","Lauraceae","Ocotea","obliqua","Vicentini",NA,NA,NA,"6656","P. J. M. Maas",1987,10,8,"Brazil","Amazonas",NA,"Between Rio ArarirÃ¡ and Rio Preto",-63.583333,-15.5,NA,"fda96c04-711e-4c0a-9704-c98d2f5a1c4f",NA,"Ocotea obliqua Vicentini"
"5","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","160673","Ocotea obliqua Vicentini","Lauraceae","Ocotea","obliqua","Vicentini",NA,NA,NA,"563","Mike Hopkins",1986,8,2,"Brazil","Roraima",NA,"Estrada da Serra Grande",-60.67,2.833333,NA,"urn:catalog:inpa:herbarium:176880",NA,"Ocotea obliqua Vicentini"
"6",NA,"FLAS",NA,"237753","Ocotea obliqua Vicentini","Lauraceae","Ocotea","obliqua","Vicentini",NA,NA,NA,"563","J.A. Silva",1986,8,2,"Brazil","Roraima",NA,NA,NA,NA,"[Minimal record, additional data is likely to be present on the sheet.]","6dab0bd1-4b38-4c08-8444-b192a1a13ac7",NA,"Ocotea obliqua Vicentini"
"7",NA,"FLAS",NA,"237755","Ocotea obliqua Vicentini","Lauraceae","Ocotea","obliqua","Vicentini",NA,NA,NA,"3076","James L. Zarucchi",1983,7,19,"Brazil","Amazonas",NA,NA,NA,NA,"[Minimal record, additional data is likely to be present on the sheet.]","33c3be58-f759-432e-afab-a98cc40af053",NA,"Ocotea obliqua Vicentini"
"8",NA,"FLAS",NA,"237754","Ocotea obliqua Vicentini","Lauraceae","Ocotea","obliqua","Vicentini",NA,NA,NA,"2928","James L. Zarucchi",1983,7,1,"Brazil","Amazonas",NA,NA,NA,NA,"[Minimal record, additional data is likely to be present on the sheet.]","cef74935-7e77-4835-8331-858ee8275c73",NA,"Ocotea obliqua Vicentini"
"9",NA,"Faculdade São Lucas (FSL)","HFSL","698","Ocotea obliqua Vicentini","Lauraceae","Ocotea","obliqua","Vicentini",NA,NA,NA,"3076","Zarucchi, J.L.; et al.",1983,7,19,"Brazil","Amazonas","Maués","Basin of Rio Maués, rio Urupadi, trail leading E c, Basin of Rio Maués, rio Urupadi, trail leading E ca. 4 km from mouth of igarapé Qquininha",-57.266667,-3.75,"Tree 15 m de altura x 20 cm DBH with very aromatic wood smelling somewhat like peppery camphor; flowers cream-colored, very sweetly fragrant. Wood sample. Forest on terra firme. ; DE","BRA:FSL:HFSL:0000000698",NA,"Ocotea obliqua Vicentini"
"10",NA,"NY","NY","1551448","Ocotea obliqua Vicentini","Lauraceae","Ocotea","obliqua","Vicentini",NA,NA,NA,"2928","J. L. Zarucchi",1983,7,1,"Brazil","Amazonas",NA,"Basin of Rio Abacaxis, lower Rio Paca ca. 1 Km from its confluence with the Rio Marimari",-58.966667,-4.116667,NA,"634f6121-7985-4ae5-a6e7-023572ab340f",NA,"Ocotea obliqua Vicentini"
