"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","169891","Dicypellium manausense W.A.Rodrigues","Lauraceae","Dicypellium","manausense","W.A.Rodrigues",NA,NA,NA,"3","Soares, DA; Matta, ASB; Silva, KM da",2013,12,5,"Brazil","Amazonas","Manaus","Reserva Florestal Adolpho Ducke, Marco 1,45 km",0,0,"Árvore de aproximadamente 7m, com lenticelas proeminantes na casca, botões florais verdes que vão se tornando brancos próximo à antese. Flores brancas quando ambrem, que vão ficando com estames e bordas das tépalas escurecidos (marrom","BRA:UFMG:BHCB:0000169891",NA,"Dicypellium manausense W.A.Rodrigues"
"3","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","210723","Dicypellium manausense W.A.Rodrigues","Lauraceae","Dicypellium","manausense","W.A.Rodrigues","Vicentini, A.",NA,NA,"1285","Mike Hopkins",1998,4,NA,"Brazil","Amazonas",NA,"Reserva Florestal Ducke",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:201986",NA,"Dicypellium manausense W.A.Rodrigues"
"4",NA,NA,"Botany","U.1359229","Dicypellium manausense W.A.Rodrigues","Lauraceae","Dicypellium","manausense","W.A.Rodrigues","Vicentini A","1997-12-01T00:00:00.000+0000",NA,NA,"Assunção PACL; Pereira EC",1997,12,9,"Brazil","Amazonas",NA,NA,-59.966667,-2.883333,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1359229",NA,"Dicypellium manausense W.A.Rodrigues"
"5","2015-07-24T14:51:00.000+0000","MO","MO","1502898","Dicypellium manausense W.A.Rodrigues","Lauraceae","Dicypellium","manausense","W.A.Rodrigues","A. Vicentini","1997-01-01T00:00:00.000+0000",NA,"Assunção 749","P. A. Costa Lima Assunção|E. Pereira da C.",1997,12,9,"Brazil","Amazonas",NA,"Manaus, Reserva Florestal Ducke. Próximo a torre. Floresta de Platô.",-59.969444,-2.886111,NA,"urn:catalog:MO:Tropicos:1502898","http://www.tropicos.org/Specimen/1502898","Dicypellium manausense W.A.Rodrigues"
"6","2014-07-22T07:56:53.000+0000","JBRJ","RB","RB00128843","Dicypellium manausense W.A.Rodrigues","Lauraceae","Dicypellium","manausense","W.A.Rodrigues","A.Vicentini",NA,NA,"749","P.A.C.L. Assunção; E.da C. Pereira",1997,12,9,"Brazil","Amazonas","Manaus","Reserva Florestal Ducke. Próximo a torre.",-59.883333,-2.883333,"Árv. tronco circular, sem sapopemas, lenticelas esparsas, grandes, ritidoma escuro, desprendimento não evidente, ao corte casca morta escura, casca viva amarelo-alaranjada, alburno alaranjado, oxida rapidamente para marrom,","urn:catalog:JBRJ:RB:128843",NA,"Dicypellium manausense W.A.Rodrigues"
"10","2008-05-27T22:02:00.000+0000","MO","MO","1842687","Dicypellium manausense W.A.Rodrigues","Lauraceae","Dicypellium","manausense","W.A.Rodrigues","H. van der Werff (MO)","1992-01-01T00:00:00.000+0000",NA,"Lopes s.n.","Lopes",1982,10,3,"Brazil","Amazonas",NA,"Municipio de Manaus, Distrito Agropecuario da SUFRMAM Rodovia BR-174, Km 72 depois 6 Km Oeste da BR, Fazenda Dimona. Reserva No. 2206 do projeto Dinamica Biologica de Fragmentos Florestais. Mata de terra firme sobre latosolo amarelo franco argilosa.",-60.08333,-2.31666,NA,"urn:catalog:MO:Tropicos:1842687","http://www.tropicos.org/Specimen/1842687","Dicypellium manausense W.A.Rodrigues"
"11","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","174310","Dicypellium manausense W.A.Rodrigues","Lauraceae","Dicypellium","manausense","W.A.Rodrigues","Werff, H.H. van der","1992-01-01T00:00:00.000+0000",NA,"22062023","Mike Hopkins",1982,10,3,"Brazil","Amazonas",NA,"Distrito Agropecuário, ZF3, Distrito Agropecuário da SUFRAMA Rodovia BR-174, km 72 depois 6 km Oeste da BR, Fazenda Dimona. Reserva No. 2206 do projeto Dinamica Biológica de Fragmento Florestais. Arv. No. 2023. Mata de terra firme sobre latosolo amar",-60.08,-2.316667,NA,"urn:catalog:inpa:herbarium:86545",NA,"Dicypellium manausense W.A.Rodrigues"
"12","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","72862","Dicypellium manausense W.A.Rodrigues","Lauraceae","Dicypellium","manausense","W.A.Rodrigues",NA,NA,NA,"INPA72862","Mike Hopkins",1976,8,3,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Estrada Manaus-Itacoatiara, Reserva Florestal Ducke.",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:116776",NA,"Dicypellium manausense W.A.Rodrigues"
"13","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","17040","Dicypellium manausense W.A.Rodrigues","Lauraceae","Dicypellium","manausense","W.A.Rodrigues","Rohwer, J.G.",NA,NA,"7735","Mike Hopkins",1966,4,29,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke, Q.XIV",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:162562",NA,"Dicypellium manausense W.A.Rodrigues"
"15",NA,"NY","NY","355119","Dicypellium manausense W.A.Rodrigues","Lauraceae","Dicypellium","manausense","W.A.Rodrigues",NA,NA,"ISOTYPE","5546","W. A. Rodrigues",1963,11,28,"Brazil","Amazonas",NA,"Reserva Florestal Ducke. margen da estrada.",-59.928188,-2.95487,NA,"bb4388e6-fe62-43f7-9a4c-fea29793e25e",NA,"Dicypellium manausense W.A.Rodrigues"
"19",NA,"G","Geneva Herbarium – General Collection (G)","G-G-266346/1","Dicypellium manausense W.A.Rodrigues","Lauraceae","Dicypellium","manausense","W.A.Rodrigues",NA,NA,"ISOTYPE",NA,"Rodrigues, W. A.",1963,11,28,"Brazil",NA,NA,"Manaus - Brasil: Amazonas: Manaus, Reserva Florestal Ducke",-60.02111,-3.11861,NA,NA,NA,"Dicypellium manausense W.A.Rodrigues"
