"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","comments","bibliographicCitation","acceptedNameUsage"
"1","","","EAFM","3539","Ocotea obliqua Vicentini","","Lauraceae","Ocotea","obliqua","","Vicentini","Ramos, J.F.","2010-12-07","","1068","","Junqueira, A.B.; Ramos, J.F.","2009","12","12","brazil","Pará","Oriximiná","Porto Trombetas, Floresta Nacional Saracá-Taquera. Área de atividade da Mineração Rio Norte S/A. Sítio arqueológico ""Cipoal do Araticum"".","-56.838361","-2.293306","Árvore; 8 m.; Floresta secundária sobre solo antropogênico (Terra Preta de Índio). Dossel e subosque com elevada dominância de lianas. ; HA","","original coordinates","GBIF","Ocotea obliqua Vicentini"
"2","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","254111","Ocotea obliqua Vicentini","","Lauraceae","Ocotea","obliqua","","Vicentini","Assis, R.L. de","2008-04-21","","81","","Assis, RL de","2008","4","21","brazil","Amazonas","","Morro dos Seis Lagos, Igarapé Yá-mirim","-66.7","0.285556","","","original coordinates","GBIF","Ocotea obliqua Vicentini"
"3","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","206770","Ocotea obliqua Vicentini","","Lauraceae","Ocotea","obliqua","","Vicentini","","","","24","","Souza, MC de","2000","9","2","brazil","Amazonas","","Bairro de Puraquequara. Na estrada de acesso a área preservada. Borda da mata, próxima a margem do Rio Amazonas.","","","","","","GBIF","Ocotea obliqua Vicentini"
"4","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","206660","Ocotea obliqua Vicentini","","Lauraceae","Ocotea","obliqua","","Vicentini","","","","1162","","Souza, MAD de","2000","","","brazil","Amazonas","","Município de Itacoatiara, AM., Madereira Itacoatiara Ltda.","","","","","","GBIF","Ocotea obliqua Vicentini"
"5","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Ocotea obliqua Vicentini","","Lauraceae","Ocotea","obliqua","","Vicentini","Werff, H.H. van der","","","1266","","Setz, EZP","1998","4","","brazil","","","Manaus-Caracaraí, BR-174, km 110","","","","","no coordinates, municipality or state provided","GBIF","Ocotea obliqua Vicentini"
"6","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","194204","Ocotea obliqua Vicentini","","Lauraceae","Ocotea","obliqua","","Vicentini","","","","9","","Brocki, E","1998","5","7","brazil","Amazonas","","Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke, Km 20 AM 010","-59.97","-2.883333","","","original coordinates","GBIF","Ocotea obliqua Vicentini"
"7","","","NY","01203206","Ocotea obliqua Vicentini","","Lauraceae","Ocotea","obliqua","","Vicentini","","","","110","","L. G. Lohmann","1998","6","7","brazil","Amazonas","","Rio Negro. IgarapÃ© PagodÃ£o.","","","","","","GBIF","Ocotea obliqua Vicentini"
"8","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","202692","Ocotea obliqua Vicentini","","Lauraceae","Ocotea","obliqua","","Vicentini","","","","25","","Co̻lho, LF","1998","8","17","brazil","Amazonas","","Próximo ao campo de futebol, EMBRAPA.","","","Árvore com 19 m de altura, na transição da capoeira para mata. Flores creme e aromáticas.","","","GBIF","Ocotea obliqua Vicentini"
"9","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","201566","Ocotea obliqua Vicentini","","Lauraceae","Ocotea","obliqua","","Vicentini","","","","1658","","Miranda, IS","1997","9","5","brazil","Acre","","Anjo","","","","","","GBIF","Ocotea obliqua Vicentini"
"10","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","205404","Ocotea obliqua Vicentini","","Lauraceae","Ocotea","obliqua","","Vicentini","","","","153","","Jesus, NG","1997","10","4","brazil","Bahia","","Litoral Norte, entre Rios, RPPN Fazenda Lontra/Saudade","","","","","","GBIF","Ocotea obliqua Vicentini"
