"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","fieldNumber","comments"
"1",NA,"MBM","MBM","409898","Ocotea marumbiensis Brotto & Baitello","Lauraceae","Ocotea","marumbiensis","Brotto & Baitello","Brotto, ML","2017-11-25T00:00:00.000+0000",NA,"2536","Brotto, ML; Völtz, RR",2017,11,25,"Brazil","Paraná","Morretes","Conjunto Marumbi, Vale dos Perdidos",-48.914444,-25.449167,"Árvore com 5 metros de altura; fruto maduro negro com cúpula esverdeada.; Floresta Ombrófila Densa Altomontana.","BRA:MBM:MBM:0000409898",NA,"Ocotea marumbiensis Brotto & Baitello",NA,NA,NA,NA
"2",NA,"MBM","MBM","402794","Ocotea marumbiensis Brotto & Baitello","Lauraceae","Ocotea","marumbiensis","Brotto & Baitello","Brotto, ML","2016-04-15T00:00:00.000+0000",NA,"2298","Brotto, ML",2016,3,11,"Brazil","Paraná","Morretes","Serra da Prata, Torre da Prata",-48.698333,-25.618611,"Coletada da mesma árvore do holótipo, com botões e frutos imaturos.; Floresta Ombrófila Densa Montana.","BRA:MBM:MBM:0000402794",NA,"Ocotea marumbiensis Brotto & Baitello",NA,NA,NA,NA
"3",NA,"Universidade Federal do Paraná, UFPR","EFC","15697","Ocotea marumbiensis Brotto & Baitello","Lauraceae","Ocotea","marumbiensis","Brotto & Baitello","Brotto, M.L.","2014-08-04T00:00:00.000+0000",NA,"1617","Brotto, M.L.",2014,5,4,"Brazil","Paraná","Piraquara","Recreio da Serra",-49.0116,-25.2649,"Árvore de 6m; flores esverdeadas, madeira com odor suave e agradável. Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa","BRA:UFPR:EFC:0000015697",NA,"Ocotea marumbiensis Brotto & Baitello",NA,NA,NA,NA
"4","2017-10-19T06:04:36.000+0000","JBRJ","RB","RB00911533","Ocotea marumbiensis Brotto & Baitello","Lauraceae","Ocotea","marumbiensis","Brotto & Baitello","M.L. Brotto",NA,NA,"1617","M.L. Brotto",2014,5,4,"Brazil","Paraná","Piraquara","Recreio da Serra.",-49.016667,-25.433333,"Árvore de 6 m alt.; flores esverdeadas, madeira com odor suave e agradável","urn:catalog:JBRJ:RB:911533",NA,"Ocotea marumbiensis Brotto & Baitello",NA,NA,NA,NA
"5",NA,"Universidade Tecnológica Federal do Paraná (UTFPR)","HCF","21883","Ocotea marumbiensis Brotto & Baitello","Lauraceae","Ocotea","marumbiensis","Brotto & Baitello","M.L. Brotto","2014-08-04T00:00:00.000+0000",NA,"1617","M.L. Brotto",2014,5,4,"Brazil","Pr","Piraquara","Recreio da Serra",-49.021111,-25.447222,"árvore de 6 m; flores esverdeadas, madeira com odor suave e agradável. Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa.","BRA:UTFPR:HCF:0000021883",NA,"Ocotea marumbiensis Brotto & Baitello",NA,NA,NA,NA
"6",NA,"IF","SPSF","49905","Ocotea marumbiensis Brotto & Baitello","Lauraceae","Ocotea","marumbiensis","Brotto & Baitello","M.L.Brotto","2014-08-04T00:00:00.000+0000",NA,"1617","M.L.Brotto",2014,5,4,"Brazil","Pr","Piraquara","Recreio da Serra",-49.021111,-25.447222,"COLETA: Árvore de 6m; flores esverdeadas, madeira com odor suave e agradável. Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa.;","BRA:IF:SPSF:0000049905",NA,"Ocotea marumbiensis Brotto & Baitello",NA,NA,NA,NA
"7",NA,"MBM","MBM","390610","Ocotea marumbiensis Brotto & Baitello","Lauraceae","Ocotea","marumbiensis","Brotto & Baitello","Brotto, ML","2014-08-04T00:00:00.000+0000",NA,"1617","Brotto, ML",2014,5,4,"Brazil","Paraná","Piraquara","Recreio da Serra",-49.021236,-25.447206,"Árvore de 6m; flores esverdeadas, madeira com odor suave e agradável.; Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa.","BRA:MBM:MBM:0000390610",NA,"Ocotea marumbiensis Brotto & Baitello",NA,NA,NA,NA
"8",NA,"Universidade Regional de Blumenau, FURB","FURB","46696","Ocotea marumbiensis Brotto & Baitello","Lauraceae","Ocotea","marumbiensis","Brotto & Baitello","M.L. Brotto","2016-12-01T00:00:00.000+0000",NA,"65","Seubert, R.C.",2014,8,20,"Brazil","Santa Catarina","Indaial","Faxinal do Bepe - Parque Nacional da Serra do Itajaí.",-49.206944,-27.124444,"Projeto Restaurar","BRA:FURB:FURB:0000046696",NA,"Ocotea marumbiensis Brotto & Baitello",NA,NA,NA,NA
"9",NA,"MBM","MBM","384916","Ocotea marumbiensis Brotto & Baitello","Lauraceae","Ocotea","marumbiensis","Brotto & Baitello","Brotto, ML","2013-07-19T00:00:00.000+0000",NA,"570","Felitto, G; Roher, D; Daniel, VA; Pereira, DLP",2013,7,4,"Brazil","Paraná","Tijucas do Sul","APA de Guaratuba",-49.075433,-25.791261,"Árvore 10m; frutos imaturos verdes.; Floresta Ombrófila Mista, próximo ao rio.","BRA:MBM:MBM:0000384916",NA,"Ocotea marumbiensis Brotto & Baitello",NA,NA,NA,NA
"10","2015-02-12T14:30:05.000+0000","JBRJ","RB","RB00926833","Ocotea marumbiensis Brotto & Baitello","Lauraceae","Ocotea","marumbiensis","Brotto & Baitello","M.L. Brotto","2013-07-19T00:00:00.000+0000",NA,"570","G. Felitto et. al.;",2013,7,4,"Brazil","Paraná","Tijucas do Sul","APA de Guaratuba.",-49.066667,-25.783333,"Árvore 10m; frutos imaturos verdes;","urn:catalog:JBRJ:RB:926833",NA,"Ocotea marumbiensis Brotto & Baitello",NA,NA,NA,NA
