"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","comments","bibliographicCitation","acceptedNameUsage"
"1","","","COL","328971","Hevea camargoana J.M.Pires","","Euphorbiaceae","Hevea","camargoana","","J.M.Pires","SIN","","","01","","Ciro Antonio Cruz Parra","1990","7","24","brazil","","","Manaos, Embrapa, km 30 vía Manaos. Etacoatiara.","-59.866667","-30.133333","","","original coordinates","GBIF","Hevea camargoana J.M.Pires"
"2","","","NY","01416417","Hevea camargoana J.M.Pires","","Euphorbiaceae","Hevea","camargoana","","J.M.Pires","R. E. Schultes","1994-01-01","","4447","","N. A. Rosa","1982","8","26","brazil","ParÃ¡","","Mosqueiro, arredores da praia da Bahia do Sol.","-48.345872","-1.062328","","","original coordinates","GBIF","Hevea camargoana J.M.Pires"
"3","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","131161","Hevea camargoana J.M.Pires","","Euphorbiaceae","Hevea","camargoana","","J.M.Pires","Schultes, R.E.","1994-01-01","","4447","","Rosa, NA","1982","8","26","brazil","Pará","","Mosqueiros, arredores da praia da Bahia do Sol. Igapó devastado, vegetação em recuperação de aproximadamente 4 a 6 m de altura.","","","","","","GBIF","Hevea camargoana J.M.Pires"
"4","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","131169","Hevea camargoana J.M.Pires","","Euphorbiaceae","Hevea","camargoana","","J.M.Pires","Schultes, R.E.","1994-01-01","","4462","","Rosa, NA","1982","8","26","brazil","Pará","","Mosqueiros, às margem da Bahia do Sol. Igapó.","","","","","","GBIF","Hevea camargoana J.M.Pires"
"5","","","NY","01416428","Hevea camargoana J.M.Pires","","Euphorbiaceae","Hevea","camargoana","","J.M.Pires","N. A. Rosa","1982-09-14","","4463","","N. A. Rosa","1982","8","26","brazil","Pará","","Belem, Mosqueiro, as margens da Bahia do Sol","-48.342163","-1.071446","","","original coordinates","GBIF","Hevea camargoana J.M.Pires"
"6","","","NY","01416421","Hevea camargoana J.M.Pires","","Euphorbiaceae","Hevea","camargoana","","J.M.Pires","N. A. Rosa","1980-01-01","","3605","","N. A. Rosa","1980","4","20","brazil","Pará","","Marajó, Campos de Joanes. Floresta de igapó.","-48.512315","-0.875396","","","original coordinates","GBIF","Hevea camargoana J.M.Pires"
"7","","","MO","2948627","Hevea camargoana J.M.Pires","","Euphorbiaceae","Hevea","camargoana","","J.M.Pires","K.L. Forsgard & R.E. Schultes","1991-01-01","","Rosa 3613","","Nelson A. Rosa","1980","4","22","brazil","Pará","","Marajó, Salvaterra, Campos de Joanes. Lado esq. do igapó, árvores mais alta, igapó menos alagado.","","","","","","GBIF","Hevea camargoana J.M.Pires"
"8","","","NY","01416427","Hevea camargoana J.M.Pires","","Euphorbiaceae","Hevea","camargoana","","J.M.Pires","K. L. Forsgard","1991-01-01","","3604","","N. A. Rosa","1980","4","20","brazil","Pará","","Marajó, Campos de Joanes. Floresta de igapó.","-48.512315","-0.875396","","","original coordinates","GBIF","Hevea camargoana J.M.Pires"
"9","","","NY","01416418","Hevea camargoana J.M.Pires","","Euphorbiaceae","Hevea","camargoana","","J.M.Pires","R. E. Schultes","1992-01-01","","3620","","N. A. Rosa","1980","4","23","brazil","ParÃ¡","","Marajo, Salvaterra, igapÃ³ do Bandeirinha Ã  4 km de Joanes, nas proximidades do igarapÃ© do LimÃ£o. Ãrea de ocorr6encia de Hevea brasiliensis.","","","","","","GBIF","Hevea camargoana J.M.Pires"
"10","","","MO","2948395","Hevea camargoana J.M.Pires","","Euphorbiaceae","Hevea","camargoana","","J.M.Pires","K.L. Forsgard","1991-01-01","","Rosa 3606","","Nelson A. Rosa","1980","4","20","brazil","Pará","","Marajó, Salvaterra, Campos de Joanes. Floresta de igapó.","","","","","","GBIF","Hevea camargoana J.M.Pires"
"11","","","UEC","20165","Hevea camargoana J.M.Pires","","Euphorbiaceae","Hevea","camargoana","","J.M.Pires","Rosa, N.A.","1980-01-01","","3619","","Rosa, N.A.","1980","4","23","brazil","Pará","Salvaterra","Marajó, igapó do Banderinha à 4 km de Joanes, nas proximidades do igarapé do Limão. Área de ocorrência de Hevea brasliensis","-48.603003","-0.798673","fruto, Árvore de 10 m x 60 cm de circunferência, látex branco, frutos imaturos verdes e maduros secos. Col. de madeira, frutos secos separados. OBS: onde ocorre esta árvore predomina Agirú e todas estas árvores tem tronco ventricoso.","","centroide mpo (0)","GBIF","Hevea camargoana J.M.Pires"
"12","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","97400","Hevea camargoana J.M.Pires","","Euphorbiaceae","Hevea","camargoana","","J.M.Pires","Schultes, R.E.","1994-01-01","","3618","","Rosa, NA","1980","4","23","brazil","Pará","","Marajó, Igapó de Bandeirinha, à 4 km de Joanes, nas proximidades do igarapé do Limão. Área de ocorrência de Hevea brasiliensis.","","","","","","GBIF","Hevea camargoana J.M.Pires"
"13","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","98342","Hevea camargoana J.M.Pires","","Euphorbiaceae","Hevea","camargoana","","J.M.Pires","Schultes, R.E.","1994-01-01","","3611","","Rosa, NA","1980","4","20","brazil","Pará","","Marajó, Campos de Joanes. Floresta de igapó.","","","","","","GBIF","Hevea camargoana J.M.Pires"
"14","","","UEC","20163","Hevea camargoana J.M.Pires","","Euphorbiaceae","Hevea","camargoana","","J.M.Pires","Rosa, N.A.","1980-01-01","","3613","","Rosa, N.A.","1980","4","22","brazil","Pará","Salvaterra","Salvaterra, Campos de Joanes,, Col. de madeira, frutos no alcool 70%. frutos secos, separarados.","-48.603003","-0.798673","flor, Árvore de 20 m x 1,30 de circunferência. látex branco abundante, frutos imaturos verdes e maduros secos.Col. de madeira, frutos no álcool 70 %, frutos secos separados","","centroide mpo (0)","GBIF","Hevea camargoana J.M.Pires"
"15","","","MO","2951970","Hevea camargoana J.M.Pires","","Euphorbiaceae","Hevea","camargoana","","J.M.Pires","K.L. Forsgard & R.E. Schultes","1991-01-01","","Rosa 3612","","Nelson A. Rosa","1980","4","22","brazil","Pará","","Marajó, Salvaterra. Campos de Joanes, Floresta de igapó. Lado esquerdo do igapó, árvores mais altas, igapó menos alagado.","","","","","","GBIF","Hevea camargoana J.M.Pires"
"16","","","MO","2947572","Hevea camargoana J.M.Pires","","Euphorbiaceae","Hevea","camargoana","","J.M.Pires","K.L. Forsgard & R.E. Schultes","1991-01-01","","Rosa 3619","","Nelson A. Rosa","1980","4","23","brazil","Pará","","Marajó, Salvaterra, igapó do Bandeirinha á 4km de Joanes, nas proximidades do igarapé do Limão. Área de ocorrência de Hevea brasiliensis.","","","","","","GBIF","Hevea camargoana J.M.Pires"
"17","","","NY","01416424","Hevea camargoana J.M.Pires","","Euphorbiaceae","Hevea","camargoana","","J.M.Pires","N. A. Rosa","1980-01-01","","3612","","N. A. Rosa","1980","4","22","brazil","Pará","","Marajó, Campos de Joanes. Floresta de igarapé. Lado esquerdo do igapó, árvores mais altas, igapó menos alagado.","-48.512315","-0.875396","","","original coordinates","GBIF","Hevea camargoana J.M.Pires"
"18","","","MO","2949674","Hevea camargoana J.M.Pires","","Euphorbiaceae","Hevea","camargoana","","J.M.Pires","R.E. Schultes","1991-01-01","","Rosa 3604","","Nelson A. Rosa","1980","4","20","brazil","Pará","","Marajó, Salvaterra, Campos de Joanes. Floresta de igapó.","","","","","","GBIF","Hevea camargoana J.M.Pires"
"19","","","NY","00021790","Hevea camargoana J.M.Pires","","Euphorbiaceae","Hevea","camargoana","","J.M.Pires","N. A. Rosa","1980-01-01","","3619","","N. A. Rosa","1980","4","23","brazil","ParÃ¡","","Marajo, Salvaterra, igapo do Bandeirinha a 4 km de Joanes, nas proximidades do igarape do Limao","","","","","","GBIF","Hevea camargoana J.M.Pires"
"20","","","MO","2949310","Hevea camargoana J.M.Pires","","Euphorbiaceae","Hevea","camargoana","","J.M.Pires","K.L. Forsgard","1991-01-01","","Rosa 3611","","Nelson A. Rosa","1980","4","20","brazil","Pará","","Marajó, Município de Salvaterra, Campos de Joanes. Floresta de Igapó.","","","","","","GBIF","Hevea camargoana J.M.Pires"
"21","","","NY","01416420","Hevea camargoana J.M.Pires","","Euphorbiaceae","Hevea","camargoana","","J.M.Pires","N. A. Rosa","1980-01-01","","3606","","N. A. Rosa","1980","4","20","brazil","Pará","","Marajó, Campos de Joanes. Floresta de igapó.","-48.512315","-0.875396","","","original coordinates","GBIF","Hevea camargoana J.M.Pires"
"22","","","UEC","20006","Hevea camargoana J.M.Pires","","Euphorbiaceae","Hevea","camargoana","","J.M.Pires","Rosa, N.A.","1980-01-01","","3610","","Rosa, N.A.","1980","4","20","brazil","Pará","Salvaterra","Marajó, Campos de Joanes. Floresta de Igapó","-48.603003","-0.798673","flor, Árvore em touceira bifurcada logo após a face da água a la. com 50 cm de circunferência e a 2ª com 35 cm de cirunferência por 8 m de altura, látex branco abundante, frutos imaturos verdes, alguns já maduros secos, flores mascul","","centroide mpo (0)","GBIF","Hevea camargoana J.M.Pires"
"23","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","97401","Hevea camargoana J.M.Pires","","Euphorbiaceae","Hevea","camargoana","","J.M.Pires","Schultes, R.E.","1994-01-01","","3627","","Rosa, NA","1980","4","24","brazil","Pará","","Marajó, margem direita do Rio Jubim, próximo da Rodovia Salvaterra-Joanes, a 16 km de Joanes. contato do mangal com a terra firme.","","","","","","GBIF","Hevea camargoana J.M.Pires"
"24","","","MO","2947970","Hevea camargoana J.M.Pires","","Euphorbiaceae","Hevea","camargoana","","J.M.Pires","K.L. Forsgard & R.E. Schultes","1991-01-01","","Rosa 3605","","Nelson A. Rosa","1980","4","20","brazil","Pará","","Marajó, Salvaterra, Campos de Joanes. Floresta de igapó.","","","","","","GBIF","Hevea camargoana J.M.Pires"
"25","","","MO","2951431","Hevea camargoana J.M.Pires","","Euphorbiaceae","Hevea","camargoana","","J.M.Pires","K.L. Forsgard & R.E. Schultes","1991-01-01","","Rosa 3618","","Nelson A. Rosa","1980","4","23","brazil","Pará","","Marajó, Salvaterra, igapó do Bandeirinha á 4km de Joanes, nas proximidades do igarapé do Limão. Área de ocorrência de Hevea brasiliensis.","","","","","","GBIF","Hevea camargoana J.M.Pires"
"26","","","NY","01416426","Hevea camargoana J.M.Pires","","Euphorbiaceae","Hevea","camargoana","","J.M.Pires","K. L. Forsgard","1991-01-01","","4944","","N. A. Rosa","1979","1","24","brazil","Pará","","Marajó, Joanes","-48.512315","-0.875396","","","original coordinates","GBIF","Hevea camargoana J.M.Pires"
"27","","","NY","01416425","Hevea camargoana J.M.Pires","","Euphorbiaceae","Hevea","camargoana","","J.M.Pires","R. E. Schultes","1992-01-01","","4943","","N. A. Rosa","1979","1","24","brazil","Pará","","Marajó, Joanes","-48.512315","-0.875396","","","original coordinates","GBIF","Hevea camargoana J.M.Pires"
"28","","","NY","01416429","Hevea camargoana J.M.Pires","","Euphorbiaceae","Hevea","camargoana","","J.M.Pires","K. L. Forsgard","1991-01-01","","4942","","N. T. da Silva","1979","1","24","brazil","Pará","","Marajó, Joanes. Mata de igapó.","-48.512315","-0.875396","","","original coordinates","GBIF","Hevea camargoana J.M.Pires"
"29","","","MO","2949879","Hevea camargoana J.M.Pires","","Euphorbiaceae","Hevea","camargoana","","J.M.Pires","R.E. Schultes","1991-01-01","","Silva 4945","","Nilo T. Silva|Carlos S. Rosário","1979","1","24","brazil","Pará","","Marajó, Joanes; mata de igapó.","","","","","","GBIF","Hevea camargoana J.M.Pires"
"30","","","MO","2950045","Hevea camargoana J.M.Pires","","Euphorbiaceae","Hevea","camargoana","","J.M.Pires","K.L. Forsgard","1991-01-01","","Rodrigues 10101","","William A. Rodrigues","1979","2","12","brazil","Amazonas","","Estrada Manaus-Caracaraí km 350; campina.","","","","","","GBIF","Hevea camargoana J.M.Pires"
"31","","","RB","RB00085762","Hevea camargoana J.M.Pires","","Euphorbiaceae","Hevea","camargoana","","J.M.Pires","","1978-01-01","","50","","N.C. Bastos; N.A. Rosa & C. Rosário","1978","3","15","brazil","Pará","Salvaterra","Ilha de Marajó. Joanes","-48.603003","-0.798673","Árvore de 12m x 1,26m de circunferência, flores cremes com bases avermelhadas. Fruto imaturo verde. Col.: Toras de Madeira. Fl. fem. com rudimento de pétalas.","","centroide mpo","GBIF","Hevea camargoana J.M.Pires"
"32","","","MO","2948859","Hevea camargoana J.M.Pires","","Euphorbiaceae","Hevea","camargoana","","J.M.Pires","K.L. Forsgard","1991-01-01","","Bastos 50","","N.C. Bastos","1978","3","15","brazil","Pará","","Ilha de Marajó, Joanes, Municipio de Salvaterra; mata de igapó.","","","","","","GBIF","Hevea camargoana J.M.Pires"
"33","","","NY","01416422","Hevea camargoana J.M.Pires","","Euphorbiaceae","Hevea","camargoana","","J.M.Pires","J. M. Pires","1980-01-01","","934","","N. A. Rosa","1976","9","17","brazil","Pará","","Marajó, Joanes","-48.512315","-0.875396","","","original coordinates","GBIF","Hevea camargoana J.M.Pires"
"34","","","MO","2950586","Hevea camargoana J.M.Pires","","Euphorbiaceae","Hevea","camargoana","","J.M.Pires","R.L. Liesner","1992-01-01","","Rosa 934","","Nelson A. Rosa","1976","9","17","brazil","Pará","","Marajó, Joanes, Igapó.","","","","","","GBIF","Hevea camargoana J.M.Pires"
"35","","","Botany","V0194460F","Hevea camargoana J.M.Pires","","Euphorbiaceae","Hevea","camargoana","","J.M.Pires","RRC ID Flag","1994-01-01","","","","R. E. Schultes","","","","brazil","ParÃ¡","","","-53","-4","","","original coordinates","GBIF","Hevea camargoana J.M.Pires"
