"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","acceptedNameUsage","occurrenceID","comments","bibliographicCitation"
"1",NA,NA,"EAFM","14468","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues",NA,"Euphorbiaceae","Micrandropsis","scleroxylon",NA,"(W.A.Rodrigues) W.A.Rodrigues","Marra, D.M.","2015-08-01",NA,"85",NA,"Marra, D.M.; Neves, A.F.",2015,8,1,"brazil","Amazonas","Manaus","Estação Experimental de Silvicultura Tropical (EES, Floresta de terra-firme (ca. 250 hectares) atingida por uma tempestade de vento ocorrida no ano de 2005; lado esquerdo do ramal, transecto médio",-60.401378,-2.971192,"árvore; DAP = 10.5 cm; Parcelas permanentes instaladas ao longo de transectos que cruzam uma floresta de terra-firme (ca. 250 hectares) atingida por uma tempestade de vento ocorrida no ano de 2005 ; HA","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues",NA,"original coordinates OK","GBIF"
"2",NA,NA,"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","258869","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues",NA,"Euphorbiaceae","Micrandropsis","scleroxylon",NA,"(W.A.Rodrigues) W.A.Rodrigues","","2013-01-01",NA,"205",NA,"Gaui, TD",2012,6,NA,"brazil","Amazonas","","ZF2, Vicinal de origem no Km 50 da Rodovia BR-174",-60.09,-2.3836,"","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues",NA,"original coordinates outside municipality original in  falls in manaus","GBIF"
"3",NA,NA,"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","258868","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues",NA,"Euphorbiaceae","Micrandropsis","scleroxylon",NA,"(W.A.Rodrigues) W.A.Rodrigues","","2013-01-01",NA,"204",NA,"Gaui, TD",2012,6,NA,"brazil","Amazonas","","ZF2, Vicinal de origem no Km 50 da Rodovia BR-174",-60.09,-2.3829,"","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues",NA,"original coordinates outside municipality original in  falls in manaus","GBIF"
"4",NA,NA,"EAFM","15226","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues",NA,"Euphorbiaceae","Micrandropsis","scleroxylon",NA,"(W.A.Rodrigues) W.A.Rodrigues","Marra, D.M.","2012-08-22",NA,"843",NA,"Marra, D.M.; Neves, A.F. & Souza, I.G.",2012,8,22,"brazil","Amazonas","Manaus, Presidente Figueiredo","Ramal ZF5 (SUFRAMA), BR-174, Km 83, Parcelas permanentes instaladas ao longo de transectos que cruzam uma floresta de terra-firme (ca. 900 hectares) atingida por uma tempestade de vento ocorrida no ano de 1996",-60.293897,-2.443089,"árvore, DAP = 10.6 cm; Floresta de terra-firme ; HA","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues",NA,"original coordinates outside municipality original in manaus, presidente figueiredo falls in manaus","GBIF"
"5",NA,NA,"EAFM","14526","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues",NA,"Euphorbiaceae","Micrandropsis","scleroxylon",NA,"(W.A.Rodrigues) W.A.Rodrigues","Marra, D.M.; Carneiro, V.M.C.","2011-04-05",NA,"143",NA,"Marra, D.M.; Neves, A.F. & Souza, I.G.",2011,4,5,"brazil","Amazonas","Manaus, Presidente Figueiredo","Ramal ZF5 (SUFRAMA), BR-174, Km 83, Parcelas permanentes instaladas ao longo de transectos que cruzam uma floresta de terra-firme (ca. 900 hectares) atingida por uma tempestade de vento ocorrida no ano de 1996",-60.309567,-2.4053,"árvore, DAP = 35.8 cm; Floresta de terra-firme ; HA","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues",NA,"original coordinates outside municipality original in manaus, presidente figueiredo falls in manaus","GBIF"
"6",NA,NA,"EAFM","14605","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues",NA,"Euphorbiaceae","Micrandropsis","scleroxylon",NA,"(W.A.Rodrigues) W.A.Rodrigues","Marra, D.M.; Carneiro, V.M.C.","2011-05-11",NA,"222",NA,"Marra, D.M.; Neves, A.F. & Souza, I.G.",2011,5,11,"brazil","Amazonas","Manaus, Presidente Figueiredo","Ramal ZF5 (SUFRAMA), BR-174, Km 83, Parcelas permanentes instaladas ao longo de transectos que cruzam uma floresta de terra-firme (ca. 900 hectares) atingida por uma tempestade de vento ocorrida no ano de 1996",-60.307983,-2.407867,"árvore, DAP = 17.9 cm; Floresta de terra-firme ; HA","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues",NA,"original coordinates outside municipality original in manaus, presidente figueiredo falls in manaus","GBIF"
"7",NA,NA,"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","257834","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues",NA,"Euphorbiaceae","Micrandropsis","scleroxylon",NA,"(W.A.Rodrigues) W.A.Rodrigues","Ramos, J.F.","",NA,"1870",NA,"Silva, JAC da",2011,6,28,"brazil","Amazonas","","Vila de Balbina., Margem esquerda do lago de Balbina.",NA,NA,"","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues",NA,NA,"GBIF"
"8",NA,NA,"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","257549","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues",NA,"Euphorbiaceae","Micrandropsis","scleroxylon",NA,"(W.A.Rodrigues) W.A.Rodrigues","","",NA,"1509",NA,"Silva, JAC da",2008,2,14,"brazil","Amazonas","","Vila de Balbina., UHE de Balbina, margem esquerda do rio.",NA,NA,"","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues",NA,NA,"GBIF"
"9",NA,NA,"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","230434","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues",NA,"Euphorbiaceae","Micrandropsis","scleroxylon",NA,"(W.A.Rodrigues) W.A.Rodrigues","Silva, M.C.R. da","2009-06-01",NA,"601",NA,"Melo, MFF",2008,11,22,"brazil","Amazonas","","Nas ilhas do entorno da Rebio Uatumã, área intermediária entre o início do lago e o gride da Rebio (área restrita), Balbina.",-59.44,-1.875833,"","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues",NA,"original coordinates outside municipality original in  falls in presidente figueiredo","GBIF"
"10",NA,NA,"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","225603","Micrandra scleroxylon W.A.Rodrigues",NA,"Euphorbiaceae","Micrandropsis","scleroxylon",NA,"W.A.Rodrigues","Souza, P.J.S.","2012-05-01",NA,"421",NA,"",2007,7,10,"brazil","Amazonas","","Rebio Uatumã., Entorno. Picada da Suçuarana.",-59,-1,"","Micrandra scleroxylon W.A.Rodrigues",NA,"original coordinates outside municipality original in  falls in urucara","GBIF"
"11",NA,NA,"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","227239","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues",NA,"Euphorbiaceae","Micrandropsis","scleroxylon",NA,"(W.A.Rodrigues) W.A.Rodrigues","","",NA,"31",NA,"Durigan, M",2007,7,NA,"brazil","Amazonas","","Rebio Uatumã., grade do PPBio, trilha LO03 2050.",-59,-1,"","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues",NA,"original coordinates outside municipality original in  falls in urucara","GBIF"
"12",NA,NA,"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","255942","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues",NA,"Euphorbiaceae","Micrandropsis","scleroxylon",NA,"(W.A.Rodrigues) W.A.Rodrigues","","",NA,"1463",NA,"Silva, JAC da",2007,11,21,"brazil","Amazonas","","Vila de Balbina., Lado direito do rio Uatumã, próximo a hidroelétrica.",NA,NA,"","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues",NA,NA,"GBIF"
"13",NA,NA,"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","230288","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues",NA,"Euphorbiaceae","Micrandropsis","scleroxylon",NA,"(W.A.Rodrigues) W.A.Rodrigues","Zartman, C.E.","2006-01-01",NA,"5134",NA,"Zartman, CE",2006,1,25,"brazil","Amazonas","","Projeto Dinâmica Biológica de Fragmentos Florestais, Km 37",NA,NA,"Árvore de terra firme com fruto","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues",NA,NA,"GBIF"
"14",NA,NA,"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","225564","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues",NA,"Euphorbiaceae","Micrandropsis","scleroxylon",NA,"(W.A.Rodrigues) W.A.Rodrigues","","",NA,"2650",NA,"Ribeiro, JELS",2006,7,15,"brazil","Amazonas","","Rebio Uatumã.",-59,-1,"","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues",NA,"original coordinates outside municipality original in  falls in urucara","GBIF"
"15",NA,NA,"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","217264","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues",NA,"Euphorbiaceae","Micrandropsis","scleroxylon",NA,"(W.A.Rodrigues) W.A.Rodrigues","Nogueira, K.P.","2007-04-25",NA,"308",NA,"Melo, FF",2005,11,22,"brazil","Amazonas","","Reserva Biológica de Uatumã. Nos municípios de Presidente Figueiredo, São Sebastião do Uatumã e Urucará. Floresta primária da pista do aeroporto.",NA,NA,"","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues",NA,NA,"GBIF"
"16",NA,NA,"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","255846","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues",NA,"Euphorbiaceae","Micrandropsis","scleroxylon",NA,"(W.A.Rodrigues) W.A.Rodrigues","Ramos, J.F.","",NA,"1136",NA,"Silva, JAC da",2005,12,6,"brazil","Amazonas","","Vila de Balbina., Base de fiscalização WABA, Rio Pitinga, ilha próximo ao igarapé da Água Banca.",NA,NA,"","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues",NA,NA,"GBIF"
"17",NA,NA,"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","218494","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues",NA,"Euphorbiaceae","Micrandropsis","scleroxylon",NA,"(W.A.Rodrigues) W.A.Rodrigues","","",NA,"355",NA,"Oliveira, ACA",2004,8,22,"brazil","Amazonas","","Reserva ZF3, BR 174, Km 63. Floresta primária de platô. Área do Projeto TEAM. Parcela do Cabo Frio sub-parcela 10, indivíduo n° 288",NA,NA,"","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues",NA,NA,"GBIF"
"18",NA,NA,"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","218415","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues",NA,"Euphorbiaceae","Micrandropsis","scleroxylon",NA,"(W.A.Rodrigues) W.A.Rodrigues","","",NA,"275",NA,"Oliveira, ACA",2004,9,4,"brazil","Amazonas","","Reserva ZF2, BR 174, Km 50. Floresta primária de platô. Área do Projeto TEAM. Parcela do Km 34, sub-parcela 5, indivíduo n° 114",NA,NA,"","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues",NA,NA,"GBIF"
"19",NA,NA,"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","218416","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues",NA,"Euphorbiaceae","Micrandropsis","scleroxylon",NA,"(W.A.Rodrigues) W.A.Rodrigues","","",NA,"276",NA,"Oliveira, ACA",2004,9,4,"brazil","Amazonas","","Reserva ZF2, BR 174, Km 50. Floresta primária de platô. Área do Projeto TEAM. Parcela do Km 34, sub-parcela 5, indivíduo n° 123",NA,NA,"","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues",NA,NA,"GBIF"
"20",NA,NA,"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","217473","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues",NA,"Euphorbiaceae","Micrandropsis","scleroxylon",NA,"(W.A.Rodrigues) W.A.Rodrigues","""Mello, A.T.; Azevedo, A.B. de""","2004-01-01",NA,"239",NA,"Oliveira, ACA",2004,11,21,"brazil","Amazonas","","Reserva ZF - 3, BR-174, Km 64. Floresta primária de platô. Área do Projeto TEAM. Parcela do Km 37 da ZF - 3, sub parcela 07, indivíduo nº 153.",NA,NA,"","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues",NA,NA,"GBIF"
"21",NA,NA,"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","215687","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues",NA,"Euphorbiaceae","Micrandropsis","scleroxylon",NA,"(W.A.Rodrigues) W.A.Rodrigues","Ramos, J.F.","2005-05-01",NA,"1200",NA,"Mattos, FD de A.",2004,12,29,"brazil","Amazonas","","Por trás da estrada AM-010, na BI-01 do CIGS. Floresta de Ombrófila Densa de terra firme. Solo argiloso.",-59.8,-2.735556,"","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues",NA,"original coordinates outside municipality original in  falls in rio preto da eva","GBIF"
"22",NA,NA,"NY","01451837","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues",NA,"Euphorbiaceae","Micrandropsis","scleroxylon",NA,"(W.A.Rodrigues) W.A.Rodrigues","M. H. Nee","1992-01-01",NA,"42433",NA,"M. H. Nee",1992,2,10,"brazil","Amazonas","","Distrito Agropecuario da Suframa, Rodovia Br 174, km 72, then 6 km west, Fazenda Dimona. Projeto Dinamica Biologica de Fragmentos Florestais. Reserva 2303.",-60.091744,-2.326638,"","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues",NA,"original coordinates outside municipality original in  falls in manaus","GBIF"
"23",NA,NA,"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","175534","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues",NA,"Euphorbiaceae","Micrandropsis","scleroxylon",NA,"(W.A.Rodrigues) W.A.Rodrigues","Nee, M.H.","1992-01-01",NA,"42782",NA,"Nee, MH",1992,5,21,"brazil","Amazonas","","Distrito Agropecuário, ZF3, Ca. 90 Km N de Manaus, Distrito Agropecuário da SUFRAMA, Rodovia BR 174, Km 64, depois 7 Km leste na ZF3, Fazenda Porto Alegre. Reserva nº 3304. Mata de terra firme sobre latosolo amarelo.",-59.95,-2.366667,"","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues",NA,"original coordinates outside municipality original in  falls in rio preto da eva","GBIF"
"24",NA,NA,"Botany","3338272","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues",NA,"Euphorbiaceae","Micrandropsis","scleroxylon",NA,"(W.A.Rodrigues) W.A.Rodrigues","","",NA,"42782",NA,"M. Nee",1992,5,21,"brazil","Amazônas","","Mun de Manaus, ca 80 km N de Manaus.",-59.95,-2.37,"","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues",NA,"original coordinates outside municipality original in  falls in rio preto da eva","GBIF"
"25",NA,NA,"SP","447615","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues",NA,"Euphorbiaceae","Micrandropsis","scleroxylon",NA,"(W.A.Rodrigues) W.A.Rodrigues","","",NA,"14539",NA,"Martinelli, G; Ramos, J",1991,7,26,"brazil","Amazonas","São Gabriel da Cachoeira","Igapós da margem esquerda do Rio Negro, entre Ilha da Aparecida e Ilha do Açaí.",-67.998749,0.374972,"","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues",NA,"centroide mpo (0) OK","GBIF"
"26",NA,NA,"RB","RB01347266","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues",NA,"Euphorbiaceae","Micrandropsis","scleroxylon",NA,"(W.A.Rodrigues) W.A.Rodrigues","J.A. Kallunki","2016-01-01",NA,"150",NA,"A.A. de Oliveira; P.A. Assunção; R.M. Cardoso",1991,10,11,"brazil","Amazonas","Amazonas","Distrito Agropecuário, 90 km NNE de Manaus. Reserva 1501 (km 41)",-59.727778,-2.407222,"","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues",NA,"original coordinates outside municipality original in amazonas falls in rio preto da eva","GBIF"
"27",NA,NA,"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","160437","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues",NA,"Euphorbiaceae","Micrandropsis","scleroxylon",NA,"(W.A.Rodrigues) W.A.Rodrigues","Ramos, J.F.","1989-01-01",NA,"159",NA,"Miralha, JMS",1989,1,23,"brazil","Amazonas","","0,5 Km de Porto Urucu, lado direito da Estrada que vai para RUC-3.",NA,NA,"","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues",NA,NA,"GBIF"
"28",NA,NA,"Herbarium","K000716021","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues",NA,"Euphorbiaceae","Micrandropsis","scleroxylon",NA,"(W.A.Rodrigues) W.A.Rodrigues","Nee, M.","",NA,"3304.4988.2",NA,"Pereira, M.J.R.",1989,7,19,"brazil","","","",-59.95,-2.37,"","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues",NA,"original coordinates outside municipality original in  falls in rio preto da eva","GBIF"
"29",NA,NA,"Botany","3311256","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues",NA,"Euphorbiaceae","Micrandropsis","scleroxylon",NA,"(W.A.Rodrigues) W.A.Rodrigues","","",NA,"INPA/WWF 3304.4988.2",NA,"M. Pereira",1989,7,19,"brazil","Amazônas","","Mun de Manaus, ca 90 km N de Manaus. Rodovia BR-174.",-59.95,-2.37,"","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues",NA,"original coordinates outside municipality original in  falls in rio preto da eva","GBIF"
"30",NA,NA,"EAFM","5033","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues",NA,"Euphorbiaceae","Micrandropsis","scleroxylon",NA,"(W.A.Rodrigues) W.A.Rodrigues","Ramos, J.F.","1999-01-01",NA,"216A",NA,"Cunha, N.M.L. da; Assunção, P.A.C.L.",1989,7,9,"brazil","Amazonas","Manaus","Distrito Agropecuário, ZF3, Distrito Agropecuário, Reserva 1501 (Km41) da WWF/INPA.",-59.716667,-2.4,"Árvore, 30m x 33,9cm. Casca externa muito fina, casca interna laranja. Flores amarelas. Frutos verdes. ; DE","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues",NA,"original coordinates outside municipality original in manaus falls in rio preto da eva","GBIF"
"31",NA,NA,"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","175978","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues",NA,"Euphorbiaceae","Micrandropsis","scleroxylon",NA,"(W.A.Rodrigues) W.A.Rodrigues","Nee, M.H.","1992-01-01",NA,"3304.4988.2",NA,"Pereira, MJR",1989,7,19,"brazil","Amazonas","","Distrito Agropecuário, ZF3, Ca. 90 Km N de Manaus, Distrito Agropecuário da SUFRAMA, Rodovia BR 174, Km 64, depois 7 Km leste na ZF3, Fazenda Porto Alegre. Reserva nº 3304, árvore nº 4988. Mata de terra firme sobre latosolo amarelo.",-59.95,-2.366667,"","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues",NA,"original coordinates outside municipality original in  falls in rio preto da eva","GBIF"
"32",NA,NA,"MO","100250233","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues",NA,"Euphorbiaceae","Micrandropsis","scleroxylon",NA,"(W.A.Rodrigues) W.A.Rodrigues","M. Nee","2011-01-01",NA,"Cunha 216a",NA,"N.M. Lepsch da Cunha|P. A. Costa Lima Assunção|E. Pereira da C.",1989,7,9,"brazil","Amazonas","","Distrito Agropecuário, Reserva 1501 (km 41) da WWF/INPA Projeto da Dinâmica Biológica dos Fragmentos Florestais. Terra Firme.",-59.730556,-2.407222,"","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues",NA,"original coordinates outside municipality original in  falls in rio preto da eva","GBIF"
"33",NA,NA,"NY","01451848","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues",NA,"Euphorbiaceae","Micrandropsis","scleroxylon",NA,"(W.A.Rodrigues) W.A.Rodrigues","M. H. Nee","1992-01-01",NA,"s.n.",NA,"M. J. R. Pereira",1989,7,19,"brazil","Amazonas","","Ca. 90 Km N de Manaus, Distrito Agropecuário da SUFRAMA, Rodovia BR 174, Km 64, depois 7 Km leste na ZF3, Fazenda Porto Alegre. Reserva nº 3304, árvore nº 4988. Mata de terra firme sobre latosolo amarelo.",-59.986585,-2.390061,"","Micrandropsis scleroxylon (W.A.Rodrigues) W.A.Rodrigues",NA,"original coordinates outside municipality original in  falls in rio preto da eva","GBIF"
