"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"UEFS","HUEFS","195517","Theobroma grandiflorum Schum.","Malvaceae","Theobroma","grandiflorum","Schum.",NA,NA,NA,"3331",NA,"Santos, A. A.",2011,5,25,"Brazil","Rondônia","Porto Velho","Margem esquerda do rio Madeira.",-64.906944,-9.576667,"Floresta Ombrófila Densa. Solo argiloso.","BRA:UEFS:HUEFS:0000195517",NA,"Theobroma grandiflorum Schum."
"2","2017-11-19T07:44:38.000+0000","JBRJ","RB","RB00786770","Theobroma grandiflorum Schum.","Malvaceae","Theobroma","grandiflorum","Schum.",NA,NA,NA,"3331",NA,"A. A. Santos; et.al",2011,5,25,"Brazil","Rondônia","Porto Velho","margem  esquerda  do  rio  Madeira.  Floresta  ombrófila  densa.  Relevo  inclinado.  Solo  argiloso.  Interior  de  mata.  Área  de  influencia  direita  da  UHE  Jirau.",NA,NA,"Árvore com 8 m de altura. Frutos para carpoteca. Frutos imaturos verdes, maduros amarelos.","urn:catalog:JBRJ:RB:786770",NA,"Theobroma grandiflorum Schum."
"3",NA,"Universidade Federal da Bahia (UFBA)","ALCB","102028","Theobroma grandiflorum Schum.","Malvaceae","Theobroma","grandiflorum","Schum.","Guedes, ML; Silva, LM; Akita, AST","2011-11-01T00:00:00.000+0000",NA,"19037",NA,"Guedes, ML; Gomes, FS",2011,10,9,"Brazil","Bahia","Ilhéus","Litoral Sul, Fazenda Plantas & Jardim",-39.083056,-14.793611,"de ca 4-8 m de altura. Folhas subcoriáceas, discolores, glabras na face superior, e inferior com pelos delicados estrelados. Flores caulinares, pequenas em cimeiras.; Estágio Secundário","BRA:UFBA:ALCB:0000102028",NA,"Theobroma grandiflorum Schum."
"4",NA,"UFMA","MAR","7201","Theobroma grandiflorum Schum.","Malvaceae","Theobroma","grandiflorum","Schum.","L. C. B. Lobato","2005-02-24T00:00:00.000+0000",NA,NA,NA,"Botão e Machado, F.P.",2004,8,15,"Brazil","Maranhão","São Luís","Bairro Santa Bárbara- Sitio Bacuri-Açu",-44.237778,-2.613056,"Árvore de 2,5 m de altura, flores roxas, botões verdes, solitários caulinares","BRA:UFMA:MAR:0000007201",NA,"Theobroma grandiflorum Schum."
"5","2017-10-11T01:21:21.000+0000","JBRJ","RB","RB00433945","Theobroma grandiflorum Schum.","Malvaceae","Theobroma","grandiflorum","Schum.","J.Fontella Pereira",NA,NA,NA,NA,"J.Caruso Gomes",1991,3,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Seção 20 canteiro G, 2807.",NA,NA,NA,"urn:catalog:JBRJ:RB:433945",NA,"Theobroma grandiflorum Schum."
"6","2017-10-11T01:21:27.000+0000","JBRJ","RB","RB00433941","Theobroma grandiflorum Schum.","Malvaceae","Theobroma","grandiflorum","Schum.","S.V.A.Pessoa",NA,NA,NA,NA,"S.V.A.Pessoa",1991,3,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Jardim Botanico do RJ, Seção 20, canteiro A, 2807.",NA,NA,NA,"urn:catalog:JBRJ:RB:433941",NA,"Theobroma grandiflorum Schum."
"7",NA,"Universidade Federal da Bahia (UFBA)","ALCB","021858","Theobroma grandiflorum Schum.","Malvaceae","Theobroma","grandiflorum","Schum.","Ferreira, MC","1987-09-01T00:00:00.000+0000",NA,"445",NA,"Araujo, AP; Ferreira, MC",1987,9,27,"Brazil","Acre","Cruzeiro do Sul","Igarapé Preto a mais ou menos 5 km do aeroporto",-72.7,-7.616667,"Ca. de 5 m de alt. Cultivada, apresenta - se muito atacada pela vassoura de bruxa.; Floresta aberta com palmeiras.","BRA:UFBA:ALCB:0000021858",NA,"Theobroma grandiflorum Schum."
"8","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","161346","Theobroma grandiflorum Schum.","Malvaceae","Theobroma","grandiflorum","Schum.","Ferreira, M.C.","1987-09-01T00:00:00.000+0000",NA,"445",NA,"Mike Hopkins",1987,9,27,"Brazil","Acre",NA,"Igarapé Preto a ± 5 Km do aeroporto. Vegetação: pastagem em vegetação secundária de Floresta Aberta com Palmeiras, Solo: podzólico vermelho-amarelo textura médio argilosa, relevo ondulado. Convênio: PMACI II (IBGE/IPEA 0 SEPLAN).",NA,NA,NA,"urn:catalog:inpa:herbarium:8113",NA,"Theobroma grandiflorum Schum."
"9",NA,"NY","NY","02107788","Theobroma grandiflorum Schum.","Malvaceae","Theobroma","grandiflorum","Schum.",NA,NA,NA,"585",NA,"S. A. da M. Souza",1986,11,28,"Brazil","ParÃ¡",NA,"Rio Xingu (JuruÃ¡). TravessÃ£o do CNEC, dique K13.",0,0,NA,"276842f3-b9a6-42a9-b14c-e95a6c0ca7e8",NA,"Theobroma grandiflorum Schum."
"10",NA,"NY","NY","02108079","Theobroma grandiflorum Schum.","Malvaceae","Theobroma","grandiflorum","Schum.",NA,NA,NA,"12492",NA,"T. C. Plowman",1982,12,11,"Brazil","Amazonas",NA,"Lago TefÃ©; northwest shore",-64.83,-3.333333,NA,"a71a2b31-3ace-4420-9339-fcce79d3a4b0",NA,"Theobroma grandiflorum Schum."
