"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1","2006-08-21T22:00:00.000+0000","C","VT","1728","Ilex petiolaris Benth.",NA,"Aquifoliaceae","Ilex","petiolaris","Benth.",NA,NA,"ISOTYPE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:C:VT:1728",NA,"Ilex petiolaris Benth."
"2","2003-12-03T00:00:00.000+0000","RMCA-Metafro-Infosys","Xylarium","S06512","Ilex parviflora Benth.",NA,"Aquifoliaceae","Ilex","parviflora","Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ilex parviflora Benth."
"3",NA,"NY","NY","02862448","Ilex petiolaris Benth.",NA,"Aquifoliaceae","Ilex","petiolaris","Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"4ee8995c-db76-4895-b24e-351ce0148b2a",NA,"Ilex petiolaris Benth."
"4","2006-08-21T22:00:00.000+0000","C","VT","1729","Ilex petiolaris Benth.",NA,"Aquifoliaceae","Ilex","petiolaris","Benth.",NA,NA,"ISOTYPE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:C:VT:1729",NA,"Ilex petiolaris Benth."
"5",NA,"NY","NY","03106476","Ilex petiolaris Benth.",NA,"Aquifoliaceae","Ilex","petiolaris","Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"5941dbbc-4f36-4469-acb7-9faa6a4564ab",NA,"Ilex petiolaris Benth."
"6","2017-06-19T12:28:59.000+0000","MNHN","P","P01045664","Ilex petiolaris Benth.",NA,"Aquifoliaceae","Ilex","petiolaris","Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p01045664",NA,"Ilex petiolaris Benth."
"7",NA,"Instituto Amazónico de Investigaciones Científicas SINCHI","COAH","81281","Ilex petiolaris Benth.",NA,"Aquifoliaceae","Ilex","petiolaris","Benth.","Marín-C., N.L. & D. Cárdenas","2013-08-01T00:00:00.000+0000",NA,"185",NA,"Maniguaje, N.L.",2013,5,9,"Colombia","Guaviare",NA,"vda. Brisas de Itilla.",-72.840944,1.976194,"Ejemplar botánico","SINCHI:COAH:81281",NA,"Ilex petiolaris Benth."
"8","2013-04-23T14:55:00.000+0000","MO","MO","100586342","Ilex petiolaris Benth.",NA,"Aquifoliaceae","Ilex","petiolaris","Benth.","A. Fuentes (LPB)","2012-01-01T00:00:00.000+0000",NA,"Cayola Pérez 4362B","12-01","L. Cayola|E. Mosqueira|S. Achá|D. Alanes|I. Jiménez|R. Villanueva|S. Tello",2012,9,12,"Bolivia, Plurinational State of","La Paz",NA,"Región Madidi, Santo Domingo, arroyo Tintaya.",-68.583333,-14.785833,NA,"urn:catalog:MO:Tropicos:100586342","http://www.tropicos.org/Specimen/100586342","Ilex petiolaris Benth."
"9","2013-02-18T12:28:00.000+0000","MO","MO","100569616","Ilex petiolaris Benth.",NA,"Aquifoliaceae","Ilex","petiolaris","Benth.","L. Cayola (LPB)","2012-01-01T00:00:00.000+0000",NA,"Cayola Pérez 4182B","12-01","L. Cayola|E. Mosqueira|S. Achá|D. Alanes|I. Jiménez|R. Villanueva|S. Tello",2012,9,12,"Bolivia, Plurinational State of","La Paz",NA,"Región Madidi, Santo Domingo, arroyo Tintaya.",-68.583333,-14.785833,NA,"urn:catalog:MO:Tropicos:100569616","http://www.tropicos.org/Specimen/100569616","Ilex petiolaris Benth."
"10","2013-02-26T07:16:00.000+0000","MO","MO","100572007","Ilex petiolaris Benth.",NA,"Aquifoliaceae","Ilex","petiolaris","Benth.","A. Fuentes (LPB)","2013-01-01T00:00:00.000+0000",NA,"Cayola Pérez 4307B","12-01","L. Cayola|E. Mosqueira|S. Achá|D. Alanes|I. Jiménez|R. Villanueva|S. Tello",2012,9,12,"Bolivia, Plurinational State of","La Paz",NA,"Región Madidi, Santo Domingo, arroyo Tintaya.",-68.583333,-14.785833,NA,"urn:catalog:MO:Tropicos:100572007","http://www.tropicos.org/Specimen/100572007","Ilex petiolaris Benth."
