"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"1",NA,"Instituto de Botânica, IBT","SP","375711","Cinnamodendron occhionianum F.Barros & J.Salazar","Canellaceae","Cinnamodendron","occhionianum","F.Barros & J.Salazar","Barros, F; Salazar, J","2005-01-01T00:00:00.000+0000","HOLOTYPE","3080",NA,"Barros, F; Salazar, J; Romanini, RP",2004,8,18,"Brazil","São Paulo","Cananéia","Ilha do Cardoso, Morro da captação, próximo à barragem",0,0,NA,"BRA:IBt:SP:0000375711","Cinnamodendron occhionianum F.Barros & J.Salazar"
"2","2018-03-28T10:56:03.000+0000","JBRJ","RB","RB01383761","Cinnamodendron occhionianum F.Barros & J.Salazar","Canellaceae","Cinnamodendron","occhionianum","F.Barros & J.Salazar","Lírio & D.R.Gonzaga",NA,NA,"428",NA,"S.A.P.Godoy; et al.",1995,4,18,"Brazil","São Paulo","São Paulo","Parelheiros. Sítio à esquerda na Estrada Eng° Marsilac sentido Eng°Marsilac. Trilha à direita da casa do sítio. Margem do riacho",-46.727778,-23.896111,NA,"urn:catalog:JBRJ:RB:1383761","Cinnamodendron occhionianum F.Barros & J.Salazar"
"3",NA,"Instituto de Botânica, IBT","SP","238607","Cinnamodendron occhionianum F.Barros & J.Salazar","Canellaceae","Cinnamodendron","occhionianum","F.Barros & J.Salazar","Barros, F; Salazar, J","2005-01-01T00:00:00.000+0000","PARATYPE","s.n.",NA,"Barros, F",1990,5,9,"Brazil","São Paulo","Cananéia","Ilha do Cardoso, Trilha entre a barragem e Ipanema",0,0,NA,"BRA:IBt:SP:0000238607","Cinnamodendron occhionianum F.Barros & J.Salazar"
"4",NA,"Instituto de Botânica, IBT","SP","245367","Cinnamodendron occhionianum F.Barros & J.Salazar","Canellaceae","Cinnamodendron","occhionianum","F.Barros & J.Salazar","Barros, F; Salazar, J","2005-01-01T00:00:00.000+0000","PARATYPE","1884",NA,"Barros, F; Rossi, L",1990,9,11,"Brazil","São Paulo","Cananéia","Ilha do Cardoso, Trilha para a barragem",0,0,NA,"BRA:IBt:SP:0000245367","Cinnamodendron occhionianum F.Barros & J.Salazar"
"5",NA,"Instituto de Botânica, IBT","SP","246650","Cinnamodendron occhionianum F.Barros & J.Salazar","Canellaceae","Cinnamodendron","occhionianum","F.Barros & J.Salazar","Barros, F; Salazar, J","2005-01-01T00:00:00.000+0000","PARATYPE","2016",NA,"Barros, F",1990,12,3,"Brazil","São Paulo","Cananéia","Ilha do Cardoso, Trilha para a captação de água",0,0,NA,"BRA:IBt:SP:0000246650","Cinnamodendron occhionianum F.Barros & J.Salazar"
"6",NA,"Instituto de Botânica, IBT","SP","244512","Cinnamodendron occhionianum F.Barros & J.Salazar","Canellaceae","Cinnamodendron","occhionianum","F.Barros & J.Salazar","Barros, F; Salazar, J","2005-01-01T00:00:00.000+0000","PARATYPE","727",NA,"Melo, MMRF; Corrêa, JA",1989,11,28,"Brazil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Mata da estrada da captação, às margens do rio Perequê",0,0,NA,"BRA:IBt:SP:0000244512","Cinnamodendron occhionianum F.Barros & J.Salazar"
"7","2017-10-19T11:29:00.000+0000","JBRJ","RB","RB01298253","Cinnamodendron occhionianum F.Barros & J.Salazar","Canellaceae","Cinnamodendron","occhionianum","F.Barros & J.Salazar","F. Barros ; J. Salazar","2005-01-01T00:00:00.000+0000","PARATYPE","917",NA,"M.M.R.F. Melo; A. Penina",1987,8,20,"Brazil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Mata de encosta do morro da captação d´água",NA,NA,"Árvore ca. 9 m de altura.; perímetro a 1,30 m do solo 29,5 cm.. Botões muito jóvens esverdeados.","urn:catalog:JBRJ:RB:1298253","Cinnamodendron occhionianum F.Barros & J.Salazar"
"8","2017-10-19T11:29:00.000+0000","JBRJ","RB","RB01298259","Cinnamodendron occhionianum F.Barros & J.Salazar","Canellaceae","Cinnamodendron","occhionianum","F.Barros & J.Salazar","F. Barros ; J. Salazar","2005-01-01T00:00:00.000+0000","PARATYPE","917",NA,"M.M.R.F. Melo; A. Penina",1987,8,20,"Brazil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Mata de encosta do morro da captação d´água",NA,NA,"Árvore ca. 9 m de altura.; perímetro a 1,30 m do solo 29,5 cm.. Botões muito jóvens esverdeados.","urn:catalog:JBRJ:RB:1298259","Cinnamodendron occhionianum F.Barros & J.Salazar"
"9",NA,"Instituto de Botânica, IBT","SP","246015","Cinnamodendron occhionianum F.Barros & J.Salazar","Canellaceae","Cinnamodendron","occhionianum","F.Barros & J.Salazar","Barros, F; Salazar, J","2005-01-01T00:00:00.000+0000","PARATYPE","917",NA,"Melo, MMRF; Penina, A",1987,8,20,"Brazil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Mata de encosta do morro da captação d'água",0,0,NA,"BRA:IBt:SP:0000246015","Cinnamodendron occhionianum F.Barros & J.Salazar"
"10","2015-04-11T14:23:43.000+0000","S","VascularPlants","S15-19728","Cinnamodendron occhionianum F.Barros & J.Salazar","Canellaceae","Cinnamodendron","occhionianum","F.Barros & J.Salazar",NA,NA,NA,"154","154","R. Klein",1950,8,31,"Brazil","Santa Catarina",NA,"[Brazil] Sta. Cat., Mata da Azambuja, Brusqu., Pau para tudo",NA,NA,NA,"S:VascularPlants:S15-19728","Cinnamodendron occhionianum F.Barros & J.Salazar"
