"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","258736","Byrsonima rodriguesii W.R.Anderson",NA,"Malpighiaceae","Byrsonima","rodriguesii","W.R.Anderson",NA,"2013-01-01T00:00:00.000+0000",NA,"72","Mike Hopkins",2012,6,NA,"Brazil","Amazonas",NA,"ZF2, Vicinal de origem no Km 50 da Rodovia BR-174",-60.09,-2.3828,NA,"urn:catalog:inpa:herbarium:246947",NA,"Byrsonima rodriguesii W.R.Anderson"
"2","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","258737","Byrsonima rodriguesii W.R.Anderson",NA,"Malpighiaceae","Byrsonima","rodriguesii","W.R.Anderson",NA,"2013-01-01T00:00:00.000+0000",NA,"73","Mike Hopkins",2012,6,NA,"Brazil","Amazonas",NA,"ZF2, Vicinal de origem no Km 50 da Rodovia BR-174",-60.09,-2.3829,NA,"urn:catalog:inpa:herbarium:246948",NA,"Byrsonima rodriguesii W.R.Anderson"
"3","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Byrsonima rodriguesii W.R.Anderson",NA,"Malpighiaceae","Byrsonima","rodriguesii","W.R.Anderson",NA,NA,NA,"203","Mike Hopkins",1990,12,12,"Brazil","Amazonas",NA,"Distrito Agropecuario da Suframa, Rod. BR-174 Km 64, depois 41 Km leste na ZF-3, Fazenda Esteio",-59.87,-2.416667,"Árvore de 15 m. de altura x 12,2 cm. DAP. Flores e frutos.","urn:catalog:inpa:herbarium:237731",NA,"Byrsonima rodriguesii W.R.Anderson"
"4",NA,"NY","NY","1802486","Byrsonima rodriguesii W.R.Anderson",NA,"Malpighiaceae","Byrsonima","rodriguesii","W.R.Anderson",NA,NA,NA,"144","M. Pacheco",1989,1,24,"Brazil","Amazonas",NA,"Distrito AgropecuÃ¡rio, Fazenda Porto Alegre, Reserva 3402 (Cabo Frio) of the WWF/INPA MCS project. Non-flooded moist forest.",-59.910556,-2.423611,NA,"86844124-0292-4633-8ad6-3e44a8e9e237",NA,"Byrsonima rodriguesii W.R.Anderson"
"5","2013-12-16T11:17:00.000+0000","MO","MO","2850241","Byrsonima rodriguesii W.R.Anderson",NA,"Malpighiaceae","Byrsonima","rodriguesii","W.R.Anderson","W.R. Anderson","1990-01-01T00:00:00.000+0000",NA,"Pacheco 144","M. Pacheco",1989,1,24,"Brazil","Amazonas",NA,"Distrito Agropecuário, Fazenda Porto Alegre, Reserva 3402 ( Cabo Frio ) of the WWF/INPA MCS project. Non-flooded moist forest.",-59.91055,-2.42361,NA,"urn:catalog:MO:Tropicos:2850241","http://www.tropicos.org/Specimen/2850241","Byrsonima rodriguesii W.R.Anderson"
"6","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","170089","Byrsonima rodriguesii W.R.Anderson",NA,"Malpighiaceae","Byrsonima","rodriguesii","W.R.Anderson","Anderson, W.R.",NA,NA,"144","Mike Hopkins",1989,1,24,"Brazil","Amazonas",NA,"Distrito Agropecuário, ZF3, Distrito Agropecuário, Fazenda Porto Alegre, Reserva nº 3402 (Cabo Frio). Non-flooded moist forest.",-59.9,-2.416667,NA,"urn:catalog:inpa:herbarium:118903",NA,"Byrsonima rodriguesii W.R.Anderson"
"7",NA,"NY","NY","1802490","Byrsonima rodriguesii W.R.Anderson",NA,"Malpighiaceae","Byrsonima","rodriguesii","W.R.Anderson",NA,NA,NA,"s.n.","S. S. da Silva",1989,6,13,"Brazil","Amazonas",NA,"Ca. 90 km N de Manaus. Distrito Agropecuário da SUFRAMA. Rodovia BR 174, km 64 depois 21 km Leste na ZF3, Fazenda Porto Alegre. Reserva Nº 3402. Arv. No. 4053. Mata de terra firme, sobre latosolo amarelo amostras não analisadas.",-59.904816,-2.434182,NA,"8e4941d7-a539-4716-a33f-d0cc5477d7c1",NA,"Byrsonima rodriguesii W.R.Anderson"
"8","2009-04-24T09:02:00.000+0000","MO","MO","100182824","Byrsonima rodriguesii W.R.Anderson","cf.","Malpighiaceae","Byrsonima","rodriguesii","W.R.Anderson","M. Nee","2007-01-01T00:00:00.000+0000",NA,"Silva s.n.","S.S. da Silva",1989,6,13,"Brazil","Amazonas",NA,"Mun. de Manaus, ca. 90 km N de Manaus, Distrito Agropecuário da SUFRAMA, Rodovia BR 174 km 64, depois 21 km leste na ZF3, Fazenda Porto Alegre. Projeto Dinâmica Biológica de Fragmentos Florestais. Reserva No. 3402, Arv. no. 4053. Mata de terra firme sobre latosolo amarelo amostras não analizadas.",-59.9,-2.416667,NA,"urn:catalog:MO:Tropicos:100182824","http://www.tropicos.org/Specimen/100182824","Byrsonima rodriguesii W.R.Anderson"
"9",NA,"Instituto de Botânica, IBT","SP","447725","Byrsonima rodriguesii W.R.Anderson",NA,"Malpighiaceae","Byrsonima","rodriguesii","W.R.Anderson","Nee, M","2007-01-01T00:00:00.000+0000",NA,"3402","Silva, SS",1989,6,13,"Brazil","Amazonas","Manaus","ca. 90km N de Manaus, Distrito Agropecuário da SUFRAMA, Rodovia BR 174km 64, depois 21km leste na ZF3, Fazenda Porto Alegre.",-59.9,-2.416667,NA,"BRA:IBt:SP:0000447725",NA,"Byrsonima rodriguesii W.R.Anderson"
"10",NA,"NY","NY","1802481","Byrsonima rodriguesii W.R.Anderson",NA,"Malpighiaceae","Byrsonima","rodriguesii","W.R.Anderson",NA,NA,NA,"s.n.","P. A. C. L. Assunção",1989,8,8,"Brazil","Amazonas",NA,"ca. 90 km N de Manaus, Distrito Agropecuário de SUFRAMA, Rodovia BR 174, Km 64, depois 23 Km leste na ZF3, Fazenda Esteio. Reserva nº 1301. Árv. nº 2348. Mata de terra firme sobre latosolo amarelo.",-59.888583,-2.429224,NA,"84c60867-13ae-427f-9011-5ee1851bb5fd",NA,"Byrsonima rodriguesii W.R.Anderson"
