"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","identificationQualifier","infraspecificEpithet","fieldNumber","comments","bibliographicCitation"
"1",NA,"Universidade Federal da Bahia (UFBA)","ALCB","125021","Myrcia pendula Sobral","Myrtaceae","Myrcia","pendula","Sobral","Guedes, ML","2016-12-01T00:00:00.000+0000",NA,"24687","Guedes, ML",2016,3,27,"Brazil","Bahia","Varzedo","Rio Cai Camarão.",-9.750833,-13.602222,"Árvore: Folhas coriáceas, discolores, face abaxial bulada e abaxial vilosa. Material estéril.; Mata Ciliar.","BRA:UFBA:ALCB:0000125021","Myrcia pendula Sobral",NA,NA,NA,NA,NA
"2",NA,"UESC","UESC","20983","Myrcia pendula Sobral","Myrtaceae","Myrcia","pendula","Sobral",NA,NA,NA,"603","Coelho, M.M.",2012,2,2,"Brazil","Bahia","Almadina",NA,-39.6,-14.7,"Árvore. Caule com tricomas ferrugíneos.","BRA:UESC:UESC:0000020983","Myrcia pendula Sobral",NA,NA,NA,NA,NA
"3",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","134890","Myrcia pendula Sobral","Myrtaceae","Myrcia","pendula","Sobral",NA,NA,NA,"603","M.M. Coelho",2012,2,2,"Brazil","Bahia","Almadina","Serra do Corcovado, acesso pela vertente oposta à de Seu Francisco. Área denominada de Corcovado São Domingos, acesso pela Fazenda Aleluia, proprietário Sérgio Brito, Contato seu China.",-39.6,-14.7,"Floresta Ombrófila Densa Montana","BRA:CEPLAC:CEPEC:0000134890","Myrcia pendula Sobral",NA,NA,NA,NA,NA
"4",NA,"NY","NY","01240699","Myrcia pendula Sobral","Myrtaceae","Myrcia","pendula","Sobral","M. Sobral","2010-01-01T00:00:00.000+0000",NA,"1232","M. M. M. Lopes",2007,4,19,"Brazil","Bahia",NA,"Serra do Corcovado. 9.8 km ao SW de Coaraci na estrada para Almadina, dai N ate a Fazenda SÃ£o JosÃ©. Proprietario Senhor Francisco. Parte baixa da encosta",-39.6033,-14.7058,NA,"96af6506-d567-4651-a802-c06b3a526e3a","Myrcia pendula Sobral",NA,NA,NA,NA,NA
"5",NA,"UnB","UB","146270","Myrcia pendula Sobral","Myrtaceae","Myrcia","pendula","Sobral","Faria, JEQ","2011-04-01T00:00:00.000+0000","ISOTYPE","4940","Amorim, AM; et al.",2005,5,12,"Brazil","Bahia","Ibirapitanga","Reserva Municipal Cachoeira do Pau. 22km de Itamarati na BR 101. Daí 6,8km E da estrada para a torre da Embratel",-39.459167,-13.890833,"Arvoreta 4m. Ramos com indumento ferrugíeneo. FOlhas verdes na face superior. Frutos ferrugíneos.; Floresta ombrófila densa montana","BRA:UnB:UB:0000146270","Myrcia pendula Sobral",NA,NA,NA,NA,NA
"6",NA,"UFSJ","HUFSJ","2476","Myrcia pendula Sobral","Myrtaceae","Myrcia","pendula","Sobral","Sobral, M","2010-01-01T00:00:00.000+0000",NA,"4940","Amorim, AM; Paixão, J; Sant'ana, S; Gome",2005,5,12,"Brazil","Bahia","Ibirapitanga","Reserva Municipal Cachoeira do Pau. 22km de Itamarati na BR-101. Daí 6,8km da estrada para a torre da Embratel. Floresta Ombrófila Densa Mon",-39.459167,-13.890833,"Arvoreta ca. 4m de altura. Ramos com indumento ferrugíneo. Folhas verdes na face superior. Frutos ferrugíneo.","BRA:UFSJ:HUFSJ:0000002476","Myrcia pendula Sobral",NA,NA,NA,NA,NA
"7","2017-10-06T12:40:13.000+0000","JBRJ","RB","RB00520325","Myrcia pendula Sobral","Myrtaceae","Myrcia","pendula","Sobral","B.S. Amorim",NA,NA,"4800","J.G. Jardim; J.L. Paixão, M.M. Lopes & L.C.J. Gomes",2005,12,17,"Brazil","Bahia","Arataca","Rodovia Arataca/Una entrada à direita no assentamento Santo Antônio 9,5 km, vicinal para a Fazenda Palmeira 8,9 km da entrada. Serra do Peito de Moça. Coletas efetuadas próximo ao córrego cerca de 2 km da sede. Reserva Particular do Patrimônio Natural Palmeira/IESB",-39.339444,-15.174167,"Árvore cerca de 10 metros de altura. Folhas verde-brilhantes, face inferior ferrugínea. Botão floral esverdeado, estípulas verdes","urn:catalog:JBRJ:RB:520325","Myrcia pendula Sobral",NA,NA,NA,NA,NA
"8",NA,"UFPE","UFP","82269","Myrcia pendula Sobral","Myrtaceae","Myrcia","pendula","Sobral","Amorim, B.S.","2017-02-01T00:00:00.000+0000",NA,"4800","Jardim, J.G.",2005,12,17,"Brazil","Bahia","Arataca","Reseva Particular do Patrimônio Natural Palmeira/-Rodovia Arataca/ Una entrada à direita no assentamento Santo Antônio 9,5km, vcinal para a Fazenda Palmeira, 8,9km da entrada. Serra do Peito de Moça. Coletas efetuadas próximo ao córrego cerca de 2km da s",-39.339444,-15.174167,"HABITAT:Floresta ombrófila.; DESC:Árvore cerca de 10m de altura. Folhas verde-brilhantes, face inferior ferugínea. Botão floral esverdeado, estípula verdes.;","BRA:UFPE:UFP:0000082269","Myrcia pendula Sobral",NA,NA,NA,NA,NA
"9",NA,"NY","NY","01240764","Myrcia pendula Sobral","Myrtaceae","Myrcia","pendula","Sobral","M. Sobral","2010-01-01T00:00:00.000+0000",NA,"13454","W. W. Thomas",2003,3,19,"Brazil","Bahia",NA,"23 km N of Itamarati on BR 101, then 6.8 km E on road to Embratel Tower. Reserva Municipal Cachoeira do Pau",-39.4592,-13.8908,NA,"40449eb3-9d02-4085-8ea8-63ded6ec233c","Myrcia pendula Sobral",NA,NA,NA,NA,NA
"10",NA,"USP","SPF","162136","Myrcia pendula Sobral","Myrtaceae","Myrcia","pendula","Sobral","Santos, MF","2014-01-01T00:00:00.000+0000",NA,"2732","Jardim, JG",2000,2,21,"Brazil","Bahia","Camamu",NA,-39.168611,-14.001944,NA,"BRA:USP:SPF:0000162136","Myrcia pendula Sobral",NA,NA,NA,NA,NA
