"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"1",NA,"UESC","UESC","16110","Eugenia lacistema Sobral",NA,"Myrtaceae","Eugenia","lacistema","Sobral",NA,NA,NA,"7","Nascimento, Francisca das C.G,",2013,4,6,"Brazil","Bahia","Una",NA,-39.034167,-14.340278,"Árvore, ca. 5,0 a 7,0m de altura.","BRA:UESC:UESC:0000016110","Eugenia lacistema Sobral"
"2",NA,"UnB","UB","207726","Eugenia lacistema Sobral",NA,"Myrtaceae","Eugenia","lacistema","Sobral","Faria, JEQ","2015-03-01T00:00:00.000+0000",NA,"3484","Matos, EN; Vidal, G; Santos, N",2012,5,1,"Brazil","Bahia","Valença","Faz. Bela Vista (Sr. Ubiratã)",-39.02,-13.256667,"Árvore. Flores brancas; Restinga. Floresta","BRA:UnB:UB:0000207726","Eugenia lacistema Sobral"
"3","2016-06-13T16:14:14.000+0000","JBRJ","RB","RB00316934","Eugenia lacistema Sobral",NA,"Myrtaceae","Eugenia","lacistema","Sobral","F.F. Mazine","2016-05-16T00:00:00.000+0000","PARATYPE","1321","P. Fiaschi; J.L. Paixão, S.C. Sant´Ana e J.G. Jardim",2003,2,18,"Brazil","Bahia","Canavieiras","Entrada à direita, ca. 14 da estrada de Canavieiras para Una, ca. 3,2 Km da entrada. região do Cotovelo.",-38.966667,-15.55,"Árvore ca. 8 m alt. Folhas fortemente discolores. Botões florais creme, flores com pétalas alvas. frutos imaturos verde-claros.","urn:catalog:JBRJ:RB:316934","Eugenia lacistema Sobral"
"4",NA,"UnB","UB","142796","Eugenia lacistema Sobral",NA,"Myrtaceae","Eugenia","lacistema","Sobral","Faria, JEQ","2014-03-01T00:00:00.000+0000",NA,"1321","Fiaschi, P; et al.",2003,2,18,"Brazil","Bahia","Canavieiras","Entrada à direita, ca. 14 da estrada de Canavieiras para Una, ca. 3,2km da entrada, Região do Cotovelo",-38.966667,-15.55,"Folhas fortemente discolores. Botões florais creme.; Árvore 8m. Flores com pétalas alvas. Frutos imaturos verde-claros.","BRA:UnB:UB:0000142796","Eugenia lacistema Sobral"
"5",NA,"NY","NY","02636674","Eugenia lacistema Sobral",NA,"Myrtaceae","Eugenia","lacistema","Sobral","F. F. Mazine","2016-05-16T00:00:00.000+0000",NA,"1321","P. Fiaschi",2003,2,18,"Brazil","Bahia",NA,"Entrada Ã  direita, ca. 14 km da estrada de Canavieiras para Una, ca. 3,2 km da entrada. RegiÃ£o do Cotovelo.",-38.9667,-15.55,NA,"f3460f78-e10c-40ef-bc25-95aa326d2908","Eugenia lacistema Sobral"
"6",NA,"UFSJ","HUFSJ","5486","Eugenia lacistema Sobral",NA,"Myrtaceae","Eugenia","lacistema","Sobral","Sobral, M",NA,NA,"1321","Fiaschi, P; et al.",2003,2,18,"Brazil","Bahia","Canavieiras","Entrada à direita, ca. 14 da estrada de Canavieiras para Una, ca. 3,2 Km da entrada. Região do Cotovelo.",-38.966667,-15.55,"Árvore com ca. 8m de altura. Folhas fortemente discolores. Botões florais creme, flores com pétalas alvas. Frutos imaturos verde-claros.","BRA:UFSJ:HUFSJ:0000005486","Eugenia lacistema Sobral"
"7",NA,"NY","NY","02715696","Eugenia lacistema Sobral",NA,"Myrtaceae","Eugenia","lacistema","Sobral","J. E. Q. de Faria","2014-02-01T00:00:00.000+0000",NA,"2650","A. M. Amorim",1998,11,11,"Brazil","Bahia",NA,"Rod. ItacarÃ© - IlhÃ©us, ca. 6 km a partir da sede do municipio. Assentamento da Marammbaia",-38.9965836192823,-14.2814954259902,NA,"c47a1451-b4aa-4c96-929a-14f93eb9900a","Eugenia lacistema Sobral"
"8",NA,"UnB","UB","193927","Eugenia lacistema Sobral",NA,"Myrtaceae","Eugenia","lacistema","Sobral","Faria, JEQ","2014-02-01T00:00:00.000+0000","ISOTYPE","2650","Amorim, AMA; Mansano, VF; Sant'Ana, SC",1998,11,11,"Brazil","Bahia","Itacaré","Rod. Itacaré-Ilhéus, ca. 6 km a partir da sede do município. Assentamento da Marambaia.",0,0,"Árvore ca. 8m alt. Folhas verdes, a face superior escura e brilhante. Hipanto verde-claro; estigma alvacento.; Mata Higrófila Sul Baiana.","BRA:UnB:UB:0000193927","Eugenia lacistema Sobral"
"9",NA,"UFSJ","HUFSJ","5481","Eugenia lacistema Sobral",NA,"Myrtaceae","Eugenia","lacistema","Sobral","Sobral, M",NA,NA,"114","Jardim, JG; et al.",1993,4,15,"Brazil","Bahia","Una","Reserva Biológica do Mico-Leão (IBAMA). Entrada no Km 46 da Rodovia BA-001 Ilhéus/Una. Região da Mata Higrófila Sul Baiana.",-39.083333,-15.15,"Árvore de até 5m de altura. Folhas verdes concolores. Orvários esverdeados.","BRA:UFSJ:HUFSJ:0000005481","Eugenia lacistema Sobral"
"10",NA,"UFSJ","HUFSJ","5485","Eugenia lacistema Sobral",NA,"Myrtaceae","Eugenia","lacistema","Sobral","Sobral, M",NA,NA,"165","Jardim, JG; et al.",1993,7,13,"Brazil","Bahia","Una","Reserva Biológica do Mico-Leão (IBAMA). Entrada no Km 46 da Rodovia BA-001 Ilhéus/Una. Região da Mata Higrófila Sul Baiana.",0,0,"Árvore com 7m de altura. Folhas verde concolores. Frutos imaturos verdes, vermelhos quando maduros.","BRA:UFSJ:HUFSJ:0000005485","Eugenia lacistema Sobral"
