"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"UnB","UB","209318","Eugenia pistaciifolia DC.",NA,"Myrtaceae","Eugenia","pistaciifolia","DC.","Faria, JEQ","2015-04-01T00:00:00.000+0000",NA,"4420",NA,"Faria, JEQ; Ribeiro, ARO",2015,4,20,"Brazil","Bahia","Piatã","Chapada Diamntina, entrada da estrada para Inúbia",-41.796111,-13.073611,"Subarbusto em touceira ca. 0,5 m de altura, frutos imaturos verdes; Campo sujo","BRA:UnB:UB:0000209318",NA,"Eugenia pistaciifolia DC."
"2",NA,"Universidade Federal da Bahia (UFBA)","ALCB","128251","Eugenia pistaciifolia DC.",NA,"Myrtaceae","Eugenia","pistaciifolia","DC.","Stadnik, A","2015-05-01T00:00:00.000+0000",NA,"317",NA,"Stadnik, A; Lopes, R; Coelho, J; Santana, A",2015,5,13,"Brazil","Bahia","Licínio de Almeida","Caminho para o cachoeirão",-42,-14,"ca. 1,6m alt. Folhas levemente discolores. Sépalas verdes, pétalas e filetes alvos.","BRA:UFBA:ALCB:0000128251",NA,"Eugenia pistaciifolia DC."
"3",NA,"Universidade Federal da Bahia (UFBA)","ALCB","128200","Eugenia pistaciifolia DC.",NA,"Myrtaceae","Eugenia","pistaciifolia","DC.","Stadnik, A","2014-05-01T00:00:00.000+0000",NA,"217",NA,"Stadnik, A; Lopes, R; Coelho, J; Alves, R",2014,5,29,"Brazil","Bahia","Licínio de Almeida","Sete quedas",-42.533056,-14.516111,"ca. 2m alt. Folhas discolores. Frutos verdes, amarelos a vermelhos quando maduros.","BRA:UFBA:ALCB:0000128200",NA,"Eugenia pistaciifolia DC."
"4",NA,"UFRB","HURB","8329","Eugenia pistaciifolia DC.",NA,"Myrtaceae","Eugenia","pistaciifolia","DC.","Stadnik, A. Melo, J.D.O.; Pereira, J.S.","2017-10-01T00:00:00.000+0000",NA,"21694",NA,"Guedes, M.L.; et al",2014,5,3,"Brazil","Bahia","Andaraí","Chapada Diamantina; Caminho para Marimbus",-41.333333,-12.708889,"Hábito: arbusto","BRA:UFRB:HURB:0000008329",NA,"Eugenia pistaciifolia DC."
"5",NA,"UEFS","HUEFS","229961","Eugenia pistaciifolia DC.",NA,"Myrtaceae","Eugenia","pistaciifolia","DC.",NA,NA,NA,"150",NA,"Stadnik,A.",2013,5,22,"Brazil","Bahia","Licínio de Almeida","Trilha ao lado da 7 quedas",-42.533333,-14.520833,NA,"BRA:UEFS:HUEFS:0000229961",NA,"Eugenia pistaciifolia DC."
"6",NA,"Universidade Federal da Bahia (UFBA)","ALCB","128191","Eugenia pistaciifolia DC.",NA,"Myrtaceae","Eugenia","pistaciifolia","DC.","Stadnik, A","2013-11-01T00:00:00.000+0000",NA,"188",NA,"Stadnik, A; Lopes, R; Hurbath, F; Azevedo, FP; Silva, TTS",2013,11,5,"Brazil","Bahia","Licínio de Almeida","Sete quedas",-42,-14,"ca. 3m alt. Folhas discolores. Sépalas verdes, pétalas e filetes alvos.","BRA:UFBA:ALCB:0000128191",NA,"Eugenia pistaciifolia DC."
"7",NA,"UEFS","HUEFS","203530","Eugenia pistaciifolia DC.",NA,"Myrtaceae","Eugenia","pistaciifolia","DC.",NA,NA,NA,"2645",NA,"Faria, J.E.Q.",2012,4,13,"Brazil","Bahia","Palmeiras","Estrada Palemeiras para Guiné.",-41.565833,-12.642778,"Campos gerais.","BRA:UEFS:HUEFS:0000203530",NA,"Eugenia pistaciifolia DC."
"8",NA,"UFSJ","HUFSJ","5864","Eugenia pistaciifolia DC.",NA,"Myrtaceae","Eugenia","pistaciifolia","DC.","Faria, JEQ","2012-04-01T00:00:00.000+0000",NA,"2645",NA,"Faria, JEQ",2012,4,13,"Brazil","Bahia","Palmeiras","Estrada Palemeiras para Guiné",-41.565833,-12.642778,"Arbusto bem ramificado ca. 1 m de altura, caule rugoso acinzentado, fruto imaturo verde (coletado material em sílica gel)","BRA:UFSJ:HUFSJ:0000005864",NA,"Eugenia pistaciifolia DC."
"9",NA,"UnB","UB","213248","Eugenia pistaciifolia DC.",NA,"Myrtaceae","Eugenia","pistaciifolia","DC.","Sobral, M","2011-03-08T00:00:00.000+0000",NA,"2329",NA,"Siqueira-Filho, JA; et al.",2010,1,29,"Brazil","Bahia","Sento Sé","Serra do Campo Largo, PNBO",0,0,"Arbusto com ca. de 50cm de alt. Frutos alaranjados com visitas de formigas; Savana Estépica Parque. Latossolo vermelho amarelo","BRA:UnB:UB:0000213248",NA,"Eugenia pistaciifolia DC."
"10",NA,"UFSJ","HUFSJ","1810","Eugenia pistaciifolia DC.",NA,"Myrtaceae","Eugenia","pistaciifolia","DC.","Sobral, M","2011-01-01T00:00:00.000+0000",NA,"2329",NA,"Siqueira Filho, J; Coelho, MM; Melo, JMM; et",2010,1,29,"Brazil","Bahia","Sento Sé","Serra do Campo Largo, PNBO. Savana Estépica, Parque. Latossolo vermelho amarelo.",-41.364722,-10.448056,"Arbusto com ca. 50cm de altura. Frutos alaranjados com visitas de formigas.","BRA:UFSJ:HUFSJ:0000001810",NA,"Eugenia pistaciifolia DC."
