"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","fieldNumber","comments"
"1","2013-12-03T09:48:49.000+0000","K","Herbarium","K000567176","Myrcia grazielae NicLugh.","Myrtaceae","Myrcia","grazielae","NicLugh.","Nic Lughadha, E.M.",NA,"PARATYPE","381","Mattos Silva, L.A.; Brito, H.S.; Ribeiro, A.J.; Aquino, R.",1979,5,17,"Brazil",NA,NA,"Mun. de Belmonte. Estação Exp. Gregório Bondar, km 58 da Rod. Belmonte/Itapebi.",NA,NA,"N.V.: Murta cumbuca.; sheet 1/2","http://specimens.kew.org/herbarium/K000567176",NA,"Myrcia grazielae NicLugh.",NA,NA,NA,NA
"2",NA,"NY","NY","720487","Myrcia grazielae NicLugh.","Myrtaceae","Myrcia","grazielae","NicLugh.",NA,NA,NA,"381","L. A. Mattos Silva",1979,5,17,"Brazil","Bahia",NA,"EstaÃ§Ã£o Exp. GregÃ³rio Bondar, km 58 da Rod. Belmonte/Itapebi.",-39.207196,-16.094866,NA,"dcaa7ba4-ae5d-46ff-934a-67878e02707c",NA,"Myrcia grazielae NicLugh.",NA,NA,NA,NA
"3",NA,"UFPR","UPCB","92252","Myrcia grazielae NicLugh.","Myrtaceae","Myrcia","grazielae","NicLugh.",NA,NA,"ISOTYPE","2999","Belém, R.P. | Pinheiro, R.S.",1967,1,6,"Brazil","Bahia","Itacaré","Mata Costeira",NA,NA,"Mata Costeira. Árvore de 25m x 35cm de diâm; flores brancas, estames amarelados, cálice amarelo-ouro. Col. Madeira.","BRA:UFPR:UPCB:0000092252",NA,"Myrcia grazielae NicLugh.",NA,NA,NA,NA
"4","2013-12-03T10:08:51.000+0000","K","Herbarium","K000003140","Myrcia grazielae NicLugh.","Myrtaceae","Myrcia","grazielae","NicLugh.","Nic Lughadha, E.M.",NA,"PARATYPE","851","Folli, D.A.",1989,1,10,"Brazil",NA,NA,"Reserva Florestal de Porto Seguro - CVRD/BA. Aceiro prox. ao córrego Águas Claras, lado direito.",-39.08,-16.43,"Reserva Florestal  da C.V.R.D. Linhares Esp. Santo Exsicata N.o. de Registro 2149; Darwin Initiative seen for repatriation of data to Bahia Brazil 1998/99; Murta vermelha","http://specimens.kew.org/herbarium/K000003140",NA,"Myrcia grazielae NicLugh.",NA,NA,NA,NA
"5",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","18485","Myrcia grazielae NicLugh.","Myrtaceae","Myrcia","grazielae","NicLugh.","E. M. Nic Lughadha",NA,NA,"13061","S. A. Mori",NA,NA,NA,"Brazil","Bahia","URUÇUCA","Estrada que liga Uruçuca/Serra Grande, a 28Km ao NE de Uruçuca.",NA,NA,"Ambiente: Mata higrófila. Mata em via de destruição. Habito: Árvore, 12m X 15cm.","BRA:CEPLAC:CEPEC:0000018485",NA,"Myrcia grazielae NicLugh.",NA,NA,NA,NA
"6",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","55642","Myrcia grazielae NicLugh.","Myrtaceae","Myrcia","grazielae","NicLugh.","E. M. Nic Lughadha",NA,NA,"9397","W. W. Thomas",NA,NA,NA,"Brazil","Bahia","ITACARÉ","Marambaia, 1Km ao N e 2,5Km a W na junção da Rod. Marambaia/BR-101 para Itacaré (BA-654), 6Km a W de Itacaré.",-39.083333,-14.333333,"Ambiente: Mata Higrófila. Habito: Árvore, 5m.","BRA:CEPLAC:CEPEC:0000055642",NA,"Myrcia grazielae NicLugh.",NA,NA,NA,NA
"7",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","13895","Myrcia grazielae NicLugh.","Myrtaceae","Myrcia","grazielae","NicLugh.","E. M. Nic Lughadha",NA,NA,"10208","S. A. Mori",NA,NA,NA,"Brazil","Bahia","SANTA CRUZ CABRÁLIA","Estação Ecológica do Pau-brasil (ESPAB) e arredores, ca. 16Km a W de Porto Seguro.",NA,NA,"Ambiente: Mata Higrófila. Habito: Árvore, 8m X 12cm.","BRA:CEPLAC:CEPEC:0000013895",NA,"Myrcia grazielae NicLugh.",NA,NA,NA,NA
"8",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","13720","Myrcia grazielae NicLugh.","Myrtaceae","Myrcia","grazielae","NicLugh.","E. M. Nic Lughadha",NA,NA,"9838","S. A. Mori",NA,NA,NA,"Brazil","Bahia","SANTA CRUZ CABRÁLIA","Estação Ecológica do Pau-brasil (ESPAB) e arredores. Ca. 16Km a W de Porto Seguro.",NA,NA,"Ambiente: Mata Higrófila. Habito: Árvore, 9m X 15cm.","BRA:CEPLAC:CEPEC:0000013720",NA,"Myrcia grazielae NicLugh.",NA,NA,NA,NA
"9",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","17047","Myrcia grazielae NicLugh.","Myrtaceae","Myrcia","grazielae","NicLugh.","E. M. Nic Lughadha",NA,NA,"12068","S. A. Mori",NA,NA,NA,"Brazil","Bahia","SANTA CRUZ CABRÁLIA","Ramal para a torre da Embratel com entrada no Km 25,6 da Rod. Br-367 (Eunápolis/Porto Seguro).",NA,NA,"Ambiente: Mata Higrófila. Vegetação perturbada. Habito: Árvore, 14m.","BRA:CEPLAC:CEPEC:0000017047",NA,"Myrcia grazielae NicLugh.",NA,NA,NA,NA
"10",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","52338","Myrcia grazielae NicLugh.","Myrtaceae","Myrcia","grazielae","NicLugh.","E. M. Nic Lughadha",NA,NA,"464","A. M. Amorim",NA,NA,NA,"Brazil","Bahia","UBAITABA","Ramal a esq. Na estrada Ubaitaba/Itacaré, a 4Km do Loteamento da Marambaia.",NA,NA,"Ambiente: Mata Higrófila. Habito: Árvore, ca, 8-10m.","BRA:CEPLAC:CEPEC:0000052338",NA,"Myrcia grazielae NicLugh.",NA,NA,NA,NA
