"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","comments"
"1",NA,"UFPR","UPCB","82423","Myrcia vittoriana Kiaersk.",NA,"Myrtaceae","Myrcia","vittoriana",NA,"Kiaersk.","Lima, D.F.","2016-01-01T00:00:00.000+0000",NA,"1765",NA,"Goldenberg, R.",2014,2,21,"Brazil","Bahia","Wenceslau Guimarães","Nova Esperança, E. E. Wenceslau Guimarães; trilha do Pico do Urubu, Pedra da Antena",-39.719,-13.588,"Arbusto 2m; flores creme.","BRA:UFPR:UPCB:0000082423",NA,"Myrcia vittoriana Kiaersk.",NA
"2",NA,"UFPE","UFP","76949","Myrcia vittoriana Kiaersk.",NA,"Myrtaceae","Myrcia","vittoriana",NA,"Kiaersk.","Amorim, B.S.","2014-03-01T00:00:00.000+0000",NA,"1968",NA,"Amorim, B.S.",2014,4,22,"Brazil","Espírito Santo","Conceição da Barra","Parque Estadual de itaúnas-Trilha da restinga, borda da mata Floresta.",0,0,"DESC:Arbusto 3m alt., frutos jovens amarelos.;","BRA:UFPE:UFP:0000076949",NA,"Myrcia vittoriana Kiaersk.",NA
"3",NA,"IMA","MAC","62491","Myrcia vittoriana Kiaersk.",NA,"Myrtaceae","Myrcia","vittoriana",NA,"Kiaersk.","M.C.S.Mota","2013-01-04T00:00:00.000+0000",NA,"11898",NA,"M.C.S.Mota",2013,1,4,"Brazil","Alagoas","Murici","Estação Ecológica de Murici, Fazenda Bananeiras.",-36.559167,-9.535278,"Arbusto ca. 3.5 m de alt. Botões e flores cremes. Frutos imaturos verdes.; Mata Atlântica.","BRA:IMA:MAC:0000062491",NA,"Myrcia vittoriana Kiaersk.",NA
"4",NA,"UFES","VIES","26749","Myrcia vittoriana Kiaersk.",NA,"Myrtaceae","Myrcia","vittoriana",NA,"Kiaersk.","Giaretta, A.O.","1905-07-04T00:00:00.000+0000",NA,"1201",NA,"Giaretta, A.O.",2012,1,26,"Brazil","Espírito Santo","Conceição da Barra","Parque Estadual de Itaúnas.",NA,NA,"SW1839","BRA:UFES:VIES:0000026749",NA,"Myrcia vittoriana Kiaersk.",NA
"5","2017-10-17T18:38:29.000+0000","JBRJ","RB","RB00740368","Myrcia vittoriana Kiaersk.",NA,"Myrtaceae","Myrcia","vittoriana",NA,"Kiaersk.",NA,NA,NA,"1166",NA,"Giaretta, A.",2012,1,24,"Brazil","Espírito Santo","Espírito Santo","Conceição da Barra. Quadrado. Floresta de restinga seca sobre cordão arenoso. APA de Conceição da Barra",-39.783056,-18.693333,"Árovre de 4m. Pétalas alvas e sépalas creme. Botão creme.","urn:catalog:JBRJ:RB:740368",NA,"Myrcia vittoriana Kiaersk.",NA
"6","2017-10-17T19:11:01.000+0000","JBRJ","RB","RB00740370","Myrcia vittoriana Kiaersk.",NA,"Myrtaceae","Myrcia","vittoriana",NA,"Kiaersk.",NA,NA,NA,"1157",NA,"Giaretta, A.",2012,1,17,"Brazil","Espírito Santo","Espírito Santo","Conceição da Barra. Fazenda Jequitaia. Mata seca de restinga sobre cordão arenoso.",-39.718889,-18.423889,"Árvore de 6m. Flores amareladas. Frutos jovens.","urn:catalog:JBRJ:RB:740370",NA,"Myrcia vittoriana Kiaersk.",NA
"7",NA,"UFSJ","HUFSJ","5801","Myrcia vittoriana Kiaersk.",NA,"Myrtaceae","Myrcia","vittoriana",NA,"Kiaersk.","Sobral, M","2013-01-01T00:00:00.000+0000",NA,"2501",NA,"Faria, JEQ; Staggemeier, VG; Siqueira, G",2012,3,29,"Brazil","Espírito Santo","Linhares","Resereva Natural da Vale do Rio Doce, estrada da Mantegueira, próximo ao escritório",-40.066389,-19.1525,"Arvoreta ca. 3,5 m de altura, fruto imaturo amarelo e maduro cinza, testa da semente marrom brilhante, escura, embrião verde (coletado material em sílica gel)","BRA:UFSJ:HUFSJ:0000005801",NA,"Myrcia vittoriana Kiaersk.",NA
"8",NA,"UnB","UB","191651","Myrcia vittoriana Kiaersk.",NA,"Myrtaceae","Myrcia","vittoriana",NA,"Kiaersk.","Sobral, M","2013-01-01T00:00:00.000+0000",NA,"2565",NA,"Faria, JEQ; Staggemeier, VG",2012,4,5,"Brazil","Bahia","Una","Estrada entrando à direita no sentido Una/Ihéus, ca. 2 km do rio Maruim",0,0,"Arvoreta ca. 3 m de altura, fruto imaturo verde; Floresta ombrófila","BRA:UnB:UB:0000191651",NA,"Myrcia vittoriana Kiaersk.",NA
"9","2017-10-19T00:28:20.000+0000","JBRJ","RB","RB00896146","Myrcia vittoriana Kiaersk.",NA,"Myrtaceae","Myrcia","vittoriana",NA,"Kiaersk.","B.S. Amorim",NA,NA,"8479",NA,"J.A. Lombardi et. al.;",2011,4,15,"Brazil","Rio de Janeiro","Guapimirim","Parque Nacional da Serra dos Orgãos; Trilha do poço verde.",-43,-22.483333,"Árvore ca. 5 m frutos imaturos verde-amarronzados;","urn:catalog:JBRJ:RB:896146",NA,"Myrcia vittoriana Kiaersk.",NA
"10",NA,"UFSJ","HUFSJ","3376","Myrcia vittoriana Kiaersk.",NA,"Myrtaceae","Myrcia","vittoriana",NA,"Kiaersk.","Sobral, M","2010-01-01T00:00:00.000+0000",NA,"140",NA,"Monteiro, MM; Oliveira, AG; Oliveira, MG",2009,2,3,"Brazil","Espírito Santo","Conceição da Barra","itaúnas, mata de restinga sobre cordão arenoso próximo de uma área ente cordões dominada por Montrichardia. Área atrás da fazenda Jequitaia.",-39.739167,-18.423889,"Planta de 5m com flores alvas e tricomas na face abaxial.","BRA:UFSJ:HUFSJ:0000003376",NA,"Myrcia vittoriana Kiaersk.",NA
