"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","acceptedNameUsage","occurrenceID","comments","bibliographicCitation"
"1",NA,NA,"RB","RB01387637","Aspidosperma carapanauba Pichon",NA,"Apocynaceae","Aspidosperma","carapanauba",NA,"Pichon","H. Medeiros","2017-01-01",NA,"2640",NA,"H. Medeiros; Ilnaira G. Sousa, Elinio M. Soares, Raimundo N. Soares, Daniel S. Costa & Adriano S. Lima",2017,10,17,"brazil","Acre","Sena Madureira","Reserva Extrativista do Cazumbá-Iracema, Programa de Monitoramente da Biodiversidade, Unidade Amostral 01 (Cazumbá), PÁ ""N"".",-68.951111,-9.168889,"Árvore 11 m, estéril. Placa #41.","Aspidosperma carapanauba Pichon",NA,"original coordinates OK","GBIF"
"2",NA,NA,"HERBAM","10956","Aspidosperma carapanauba Pichon",NA,"Apocynaceae","Aspidosperma","carapanauba",NA,"Pichon","Rodrigues, L","2017-07-18",NA,"068544",NA,"Rodrigues, L; Lopes, A R; Sardinha, S M; Lourençoni, T",2014,8,11,"brazil","Mato Grosso","Alta Floresta","Casa de Sementes - Estrela do Sul, Área seca, Quintal, Planície.",-55.880444,-9.793028,"Projeto Sementes do Portal Fase 2.","Aspidosperma carapanauba Pichon",NA,"original coordinates OK","GBIF"
"3",NA,NA,"HERBAM","10271","Aspidosperma carapanauba Pichon",NA,"Apocynaceae","Aspidosperma","carapanauba",NA,"Pichon","F.Citadella","2014-12-30",NA,"CL 3038229",NA,"Soares-Lopes, CRA; Lima, WM; Benetti, E; Fernandes, E; Filho, JI; Da Silva, WL",2014,12,22,"brazil","Mato Grosso","Alta Floresta","PCH Cabeça-de-boi, Canteiro Industrial 02, Terra firme",-56.365843,-10.055171,"Complexo Hidrelétrico Apiacás","Aspidosperma carapanauba Pichon",NA,"centroide mpo OK","GBIF"
"4",NA,NA,"UEC","198021","Aspidosperma carapanauba Pichon",NA,"Apocynaceae","Aspidosperma","carapanauba",NA,"Pichon","Piva, J.H.","2011-10-18",NA,"8229",NA,"Soares, C.R.A.; et al.",2011,10,18,"brazil","Mato Grosso","Paranaíta","",-56.776389,-9.337778,"árvore de 17m de altura, cap 80cm, folhas discolor cartáceas, lactescentes. folículos imaturos, rugosos, imaturos verdes; terra firme","Aspidosperma carapanauba Pichon",NA,"original coordinates OK","GBIF"
"5",NA,NA,"HERBAM","6830","Aspidosperma carapanauba Pichon",NA,"Apocynaceae","Aspidosperma","carapanauba",NA,"Pichon","Soares, CRA","",NA,"Verde 324115",NA,"Soares, CRA; Duarte, JAS; Matos, DL; Oliveira, PS",2011,10,10,"brazil","Mato Grosso","Paranaíta","Terra Firme.",-56.781667,-9.329167,"UHE Teles Pires","Aspidosperma carapanauba Pichon",NA,"original coordinates OK","GBIF"
"6",NA,NA,"HERBAM","6944","Aspidosperma carapanauba Pichon",NA,"Apocynaceae","Aspidosperma","carapanauba",NA,"Pichon","Piva, JH","2011-10-18",NA,"Amarelo 114301",NA,"Soares, CRA; Matos, DL; Damasceno, ASV; Piva, JH; Petini-Benelli, A",2011,10,18,"brazil","Mato Grosso","Paranaíta","Terra Firme.",-56.776389,-9.337778,"UHE Teles Pires","Aspidosperma carapanauba Pichon",NA,"original coordinates OK","GBIF"
"7",NA,NA,"UEC","198003","Aspidosperma carapanauba Pichon",NA,"Apocynaceae","Aspidosperma","carapanauba",NA,"Pichon","Soares, C.R.A.","",NA,"4115",NA,"Soares, C.R.A.; et al.",2011,10,11,"brazil","Mato Grosso do Sul","Paranaíba","",-56.781667,-9.329167,"árvore com 25m de altura; cap: 45 cm. folhas discolor, cartácea. frutos secos, indeiscentes; terra firme","Aspidosperma carapanauba Pichon",NA,"original coordinates outside municipality original in paranaiba falls in paranaita","GBIF"
"8",NA,NA,"EAFM","425","Aspidosperma carapanauba Pichon",NA,"Apocynaceae","Aspidosperma","carapanauba",NA,"Pichon","Kinupp, V.F.","2009-03-25",NA,"3669",NA,"Kinupp, V.F.; Ming, L.C.; Vieira, D.A.F. & Araújo, A.A.",2009,3,25,"brazil","Amazonas","Santa Isabel do Rio Negro","Comunidade Camarú",-65.52098,-0.318629,"Árvore; 12 m; folha verde-escura com ovos que a planta desenvolve e se transforma em uma galha; material estéril; de uso medicinal para malária.; Floresta de terra-firme. ; HA","Aspidosperma carapanauba Pichon",NA,"centroide mpo (0) OK","GBIF"
"9",NA,NA,"Herbarium","K000447737","Aspidosperma carapanauba Pichon",NA,"Apocynaceae","Aspidosperma","carapanauba",NA,"Pichon","Sasaki , D.","",NA,"1377",NA,"Piva, J.H.; Henicka, G.S.; Monteiro, M.; Sasaki, D.; Nascimento, J.",2007,1,22,"brazil","","Novo Mundo","Propriedade particular de preservação ambiental delimitada pelo Parque Estadual Cristalino e pelos rios Teles Pires e Cristalino. Próximo ao Cristalino Jungle Lodge.GPS :A 337",-55.92,-9.61,"Common Name: guarantã","Aspidosperma carapanauba Pichon",NA,"original coordinates OK","GBIF"
"10",NA,NA,"Herbarium","K000447738","Aspidosperma carapanauba Pichon",NA,"Apocynaceae","Aspidosperma","carapanauba",NA,"Pichon","Ramos, J.F.","",NA,"432",NA,"Projeto Flora Cristalino; Piva, J.H.; Vieira, I.; Sasaki, D.",2006,9,27,"brazil","","Novo Mundo","Área particular de preservação ambiental, delimitada pelo Parque Estadual Cristalino e pelos Rios Teles Pires e Cristalino. Nas proximidades da estrada de terra que leva à base do Limão.GPS :A 047",-55.89,-9.54,"Common Name: guarantã","Aspidosperma carapanauba Pichon",NA,"original coordinates OK","GBIF"
