"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","EAFM","15312","Ambelania duckei Markgr.",NA,"Apocynaceae","Ambelania","duckei","Markgr.","Marra, D.M.","2012-08-24T00:00:00.000+0000",NA,"929",NA,"Marra, D.M.; Neves, A.F. & Souza, I.G.",2012,8,24,"Brazil","Amazonas","Manaus, Presidente Figueiredo","Ramal ZF5 (SUFRAMA), BR-174, Km 83, Parcelas permanentes instaladas ao longo de transectos que cruzam uma floresta de terra-firme (ca. 900 hectares) atingida por uma tempestade de vento ocorrida no ano de 1996",-60.288986,-2.44045,"árvore, DAP = 10.5 cm; Floresta de terra-firme ; HA","BRA:IFAM - CMZL:EAFM:0000015312",NA,"Ambelania duckei Markgr."
"2",NA,"Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","EAFM","15402","Ambelania duckei Markgr.",NA,"Apocynaceae","Ambelania","duckei","Markgr.","Marra, D.M.; Carneiro, V.M.C.","2012-09-02T00:00:00.000+0000",NA,"1019",NA,"Marra, D.M.; Neves, A.F. & Souza, I.G.",2012,9,2,"Brazil","Amazonas","Manacapurú, Novo Airão","Reserva de Desenvolvimento Sustentável do Rio Negr, Parcelas permanentes instaladas ao longo de transectos que cruzam uma área (ca. 75 hectares) de floresta atingida por uma tempestade de vento ocorrida no ano de 1987",-61.256153,-3.653267,"árvore, DAP = 10.6 cm; Floresta de terra-firme ; HA","BRA:IFAM - CMZL:EAFM:0000015402",NA,"Ambelania duckei Markgr."
"3",NA,"Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","EAFM","14715","Ambelania duckei Markgr.",NA,"Apocynaceae","Ambelania","duckei","Markgr.","Marra, D.M.","2011-05-23T00:00:00.000+0000",NA,"332",NA,"Marra, D.M.; Neves, A.F. & Souza, I.G.",2011,5,23,"Brazil","Amazonas","Manaus, Presidente Figueiredo","Ramal ZF5 (SUFRAMA), BR-174, Km 83, Parcelas permanentes instaladas ao longo de transectos que cruzam uma floresta de terra-firme (ca. 900 hectares) atingida por uma tempestade de vento ocorrida no ano de 1996",-60.304556,-2.413731,"árvore, DAP = 10 cm; Floresta de terra-firme ; HA","BRA:IFAM - CMZL:EAFM:0000014715",NA,"Ambelania duckei Markgr."
"4","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","228009","Ambelania duckei Markgr.",NA,"Apocynaceae","Ambelania","duckei","Markgr.","Simões, A.O.","2008-09-24T00:00:00.000+0000",NA,"#04/2008",NA,"Mike Hopkins",2008,9,24,"Brazil","Amazonas",NA,"Reserva Ducke, área 10, campinarana.",NA,NA,NA,"urn:catalog:inpa:herbarium:208972",NA,"Ambelania duckei Markgr."
"5",NA,"USP","SPF","151127","Ambelania duckei Markgr.",NA,"Apocynaceae","Ambelania","duckei","Markgr.","Groppo, M","2001-12-01T00:00:00.000+0000",NA,"921",NA,"Groppo, M",2001,12,4,"Brazil","Amazonas","Manaus","Reserva Florestal Adolpho Ducke, Estrada Manaus-Itacoatira km 26, mata de terra de firme, solo argiloso-arenoso.",-59.966667,-2.883333,"Arvoreta latescente, ca. 4 m, ramos patentes. Frutos grandes, verdes, lustrosos, pêndulos, ca. 12 cm compr., com látex extremamente pegajoso. Na submata, local úmido e sombreado, próximo ao antigo campo de futebol.","BRA:USP:SPF:0000151127",NA,"Ambelania duckei Markgr."
"9","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","195631","Ambelania duckei Markgr.",NA,"Apocynaceae","Ambelania","duckei","Markgr.",NA,NA,NA,"808",NA,"Mike Hopkins",1998,10,2,"Brazil","Amazonas",NA,"km 160 da BR 174.",NA,NA,NA,"urn:catalog:inpa:herbarium:177131",NA,"Ambelania duckei Markgr."
"10",NA,"USP","SPF","122297","Ambelania duckei Markgr.",NA,"Apocynaceae","Ambelania","duckei","Markgr.","Anônimo",NA,NA,"1208",NA,"Vicentini, A",1997,1,31,"Brazil","Amazonas","Manaus","Reserva Florestal Adolpho Ducke, Trilha atrás do alojamento. Floresta de Vertente.",-59.966667,-2.883333,"Árvore. Pétalas brancas, esverdeadas na base.","BRA:USP:SPF:0000122297",NA,"Ambelania duckei Markgr."
"11",NA,NA,"Botany","U.1088723","Ambelania duckei Markgr.",NA,"Apocynaceae","Ambelania","duckei","Markgr.","Allorge L",NA,NA,NA,NA,"Vicentini A; Souza RG",1997,1,31,"Brazil","Amazonas",NA,NA,-59.966667,-2.883333,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1088723",NA,"Ambelania duckei Markgr."
"13",NA,NA,"Botany","WAG.1475314","Ambelania duckei Markgr.",NA,"Apocynaceae","Ambelania","duckei","Markgr.",NA,NA,NA,NA,NA,"Olivares A; Assunção PACL",1995,7,31,"Brazil",NA,NA,"Flora da Reserva Ducke. Amazonas, Brazil. Reserva Florestal Ducke, Manaus-Itacoatiara, km 26. Proximo a entrada da reserva, ao lado da estrada.",-59.966667,-2.883333,NA,"http://data.biodiversitydata.nl/naturalis/specimen/WAG.1475314",NA,"Ambelania duckei Markgr."
"14",NA,"USP","SPF","106013","Ambelania duckei Markgr.",NA,"Apocynaceae","Ambelania","duckei","Markgr.","Oliveira, AA; Leuwenberg, T","1997-09-01T00:00:00.000+0000",NA,"2801",NA,"Oliveira, AA",1995,7,31,"Brazil","Amazonas","Manaus","Reserva Florestal Adolpho Ducke, Próximo à entrada da reserva, ao lado da estrada. Floresta de platô.",-59.966667,-2.883333,"Arvoreta, 8 m alt, 7 cm de DAP, tronco anelado. Casca externa marrom-escura, interna alaranjada. Látex branco abundante. Frutos verdes, piriformes, levemente alongados.","BRA:USP:SPF:0000106013",NA,"Ambelania duckei Markgr."
