"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","acceptedNameUsage","occurrenceID","comments","bibliographicCitation"
"1",NA,NA,"EAFM","15312","Ambelania duckei Markgr.",NA,"Apocynaceae","Ambelania","duckei",NA,"Markgr.","Marra, D.M.","2012-08-24",NA,"929",NA,"Marra, D.M.; Neves, A.F. & Souza, I.G.",2012,8,24,"brazil","Amazonas","Manaus, Presidente Figueiredo","Ramal ZF5 (SUFRAMA), BR-174, Km 83, Parcelas permanentes instaladas ao longo de transectos que cruzam uma floresta de terra-firme (ca. 900 hectares) atingida por uma tempestade de vento ocorrida no ano de 1996",-60.288986,-2.44045,"árvore, DAP = 10.5 cm; Floresta de terra-firme ; HA","Ambelania duckei Markgr.",NA,"original coordinates outside municipality original in manaus, presidente figueiredo falls in manaus","GBIF"
"2",NA,NA,"EAFM","15402","Ambelania duckei Markgr.",NA,"Apocynaceae","Ambelania","duckei",NA,"Markgr.","Marra, D.M.; Carneiro, V.M.C.","2012-09-02",NA,"1019",NA,"Marra, D.M.; Neves, A.F. & Souza, I.G.",2012,9,2,"brazil","Amazonas","Manacapurú, Novo Airão","Reserva de Desenvolvimento Sustentável do Rio Negr, Parcelas permanentes instaladas ao longo de transectos que cruzam uma área (ca. 75 hectares) de floresta atingida por uma tempestade de vento ocorrida no ano de 1987",-61.256153,-3.653267,"árvore, DAP = 10.6 cm; Floresta de terra-firme ; HA","Ambelania duckei Markgr.",NA,"original coordinates outside municipality original in manacapuru, novo airao falls in manacapuru","GBIF"
"3",NA,NA,"EAFM","14715","Ambelania duckei Markgr.",NA,"Apocynaceae","Ambelania","duckei",NA,"Markgr.","Marra, D.M.","2011-05-23",NA,"332",NA,"Marra, D.M.; Neves, A.F. & Souza, I.G.",2011,5,23,"brazil","Amazonas","Manaus, Presidente Figueiredo","Ramal ZF5 (SUFRAMA), BR-174, Km 83, Parcelas permanentes instaladas ao longo de transectos que cruzam uma floresta de terra-firme (ca. 900 hectares) atingida por uma tempestade de vento ocorrida no ano de 1996",-60.304556,-2.413731,"árvore, DAP = 10 cm; Floresta de terra-firme ; HA","Ambelania duckei Markgr.",NA,"original coordinates outside municipality original in manaus, presidente figueiredo falls in manaus","GBIF"
"4",NA,NA,"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","228009","Ambelania duckei Markgr.",NA,"Apocynaceae","Ambelania","duckei",NA,"Markgr.","Simões, A.O.","2008-09-24",NA,"#04/2008",NA,"Sim̵es, AO",2008,9,24,"brazil","Amazonas","","Reserva Ducke, área 10, campinarana.",NA,NA,"","Ambelania duckei Markgr.",NA,NA,"GBIF"
"5",NA,NA,"SPF","151127","Ambelania duckei Markgr.",NA,"Apocynaceae","Ambelania","duckei",NA,"Markgr.","Groppo, M","2001-12-01",NA,"921",NA,"Groppo, M",2001,12,4,"brazil","Amazonas","Manaus","Reserva Florestal Adolpho Ducke, Estrada Manaus-Itacoatira km 26, mata de terra de firme, solo argiloso-arenoso.",-59.966667,-2.883333,"Arvoreta latescente, ca. 4 m, ramos patentes. Frutos grandes, verdes, lustrosos, pêndulos, ca. 12 cm compr., com látex extremamente pegajoso. Na submata, local úmido e sombreado, próximo ao antigo campo de futebol.","Ambelania duckei Markgr.",NA,"original coordinates OK","GBIF"
"6",NA,NA,"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","195631","Ambelania duckei Markgr.",NA,"Apocynaceae","Ambelania","duckei",NA,"Markgr.","","",NA,"808",NA,"Silva, JAC da",1998,10,2,"brazil","Amazonas","","km 160 da BR 174.",NA,NA,"","Ambelania duckei Markgr.",NA,NA,"GBIF"
"7",NA,NA,"SPF","122297","Ambelania duckei Markgr.",NA,"Apocynaceae","Ambelania","duckei",NA,"Markgr.","Anônimo","",NA,"1208",NA,"Vicentini, A",1997,1,31,"brazil","Amazonas","Manaus","Reserva Florestal Adolpho Ducke, Trilha atrás do alojamento. Floresta de Vertente.",-59.966667,-2.883333,"Árvore. Pétalas brancas, esverdeadas na base.","Ambelania duckei Markgr.",NA,"original coordinates OK","GBIF"
"8",NA,NA,"Botany","U.1088723","Ambelania duckei Markgr.",NA,"Apocynaceae","Ambelania","duckei",NA,"Markgr.","Allorge L","",NA,"",NA,"Vicentini A; Souza RG",1997,1,31,"brazil","Amazonas","","",-59.966667,-2.883333,"","Ambelania duckei Markgr.",NA,"original coordinates outside municipality original in  falls in manaus","GBIF"
"9",NA,NA,"Botany","WAG.1475314","Ambelania duckei Markgr.",NA,"Apocynaceae","Ambelania","duckei",NA,"Markgr.","","",NA,"",NA,"Olivares A; Assunção PACL",1995,7,31,"brazil","","","Flora da Reserva Ducke. Amazonas, Brazil. Reserva Florestal Ducke, Manaus-Itacoatiara, km 26. Proximo a entrada da reserva, ao lado da estrada.",-59.966667,-2.883333,"","Ambelania duckei Markgr.",NA,"original coordinates outside municipality original in  falls in manaus","GBIF"
"10",NA,NA,"SPF","106013","Ambelania duckei Markgr.",NA,"Apocynaceae","Ambelania","duckei",NA,"Markgr.","Oliveira, AA; Leuwenberg, T","1997-09-01",NA,"2801",NA,"Oliveira, AA",1995,7,31,"brazil","Amazonas","Manaus","Reserva Florestal Adolpho Ducke, Próximo à entrada da reserva, ao lado da estrada. Floresta de platô.",-59.966667,-2.883333,"Arvoreta, 8 m alt, 7 cm de DAP, tronco anelado. Casca externa marrom-escura, interna alaranjada. Látex branco abundante. Frutos verdes, piriformes, levemente alongados.","Ambelania duckei Markgr.",NA,"original coordinates OK","GBIF"
"11",NA,NA,"Herbarium","K000965455","Ambelania duckei Markgr.",NA,"Apocynaceae","Ambelania","duckei",NA,"Markgr.","Oliveira, A.A.","",NA,"2801",NA,"Oliveira, A.A.; Assunção, P.A.C.L.",1995,7,31,"brazil","","Manaus","Reserva Florestal Ducke, Manaus-Itacoatiara, Km 26.",-59.97,-2.88,"Planta fichada:3049-21","Ambelania duckei Markgr.",NA,"original coordinates OK","GBIF"
"12",NA,NA,"Botany","U  0140997","Ambelania duckei Markgr.",NA,"Apocynaceae","Ambelania","duckei",NA,"Markgr.","Leeuwenberg AJM","1997-09-01",NA,"",NA,"Vicentini A; et al.",1994,4,26,"brazil","Amazonas","","",NA,NA,"","Ambelania duckei Markgr.",NA,NA,"GBIF"
"13",NA,NA,"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","180509","Ambelania duckei Markgr.",NA,"Apocynaceae","Ambelania","duckei",NA,"Markgr.","Oliveira, A.A. de","",NA,"499",NA,"Vicentini, A",1994,4,26,"brazil","Amazonas","","Reserva Florestal Adolfo Ducke, Porção Nordeste da Reserva, vale do Igarapé do Tinga. Solo arenoso.",-59.97,-2.883333,"","Ambelania duckei Markgr.",NA,"original coordinates outside municipality original in  falls in manaus","GBIF"
"14",NA,NA,"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","180484","Ambelania duckei Markgr.",NA,"Apocynaceae","Ambelania","duckei",NA,"Markgr.","Oliveira, A.A. de","1995-08-01",NA,"930",NA,"Ribeiro, JELS",1993,6,29,"brazil","Amazonas","","Reserva Florestal Adolfo Ducke, Igarapé Ipiranga.",-59.97,-2.883333,"","Ambelania duckei Markgr.",NA,"original coordinates outside municipality original in  falls in manaus","GBIF"
"15",NA,NA,"Botany","WAG.1475316","Ambelania duckei Markgr.",NA,"Apocynaceae","Ambelania","duckei",NA,"Markgr.","","",NA,"",NA,"Ribeiro JELS; Ramos JF; Santana EM; Souza SS",1993,6,29,"brazil","","","Flora da Reserva Ducke. Amazonas, Brazil. Reserva Florestal Ducke, Manaus-Itacoatiara, km 26. Igarape Ipirango. Floresta de Baixio.",-59.966667,-2.883333,"","Ambelania duckei Markgr.",NA,"original coordinates outside municipality original in  falls in manaus","GBIF"
"16",NA,NA,"Herbarium","K000965457","Ambelania duckei Markgr.",NA,"Apocynaceae","Ambelania","duckei",NA,"Markgr.","Oliveira, A.A.","",NA,"930",NA,"Santana Filho, E.M.; Ribeiro, J.E.L.S.; Ramos, J.F.; Souza, S.S.",1993,6,29,"brazil","","","Reserva Florestal Ducke, Manaus - Itacoatiara, Km 26.",-59.97,-2.88,"Flora da Reserva Ducke. See carpological Collection. Instituto Nacional de Pesquisas da Amazonia Overseas Development Administration","Ambelania duckei Markgr.",NA,"original coordinates outside municipality original in  falls in manaus","GBIF"
"17",NA,NA,"MO","100461941","Ambelania duckei Markgr.",NA,"Apocynaceae","Ambelania","duckei",NA,"Markgr.","M. Nee","2011-01-01",NA,"Nee 42867",NA,"Michael H. Nee",1992,6,24,"brazil","Amazonas","","Ca. 80 km NNE de Manaus, Distrito Agropecuário da SUFRAMA, Rodovia BR 174, km 64, depois 34 km leste na ZF3, Fazenda Esteio.",-59.8,-2.433333,"","Ambelania duckei Markgr.",NA,"original coordinates outside municipality original in  falls in rio preto da eva","GBIF"
"18",NA,NA,"NY","01252640","Ambelania duckei Markgr.",NA,"Apocynaceae","Ambelania","duckei",NA,"Markgr.","M. H. Nee","2011-01-01",NA,"42867",NA,"M. H. Nee",1992,6,24,"brazil","Amazonas","","Ca. 80 km NNE de Manaus, Distrito Agropecuário da SUFRAMA, Rodovia BR 174, km 64, depois 34 km leste na ZF3, Fazenda Esteio.  Projeta Dinâmica Biológica de Fragmentos Florestais, vic. acampamento ""km 34"".",-59.81096,-2.435061,"","Ambelania duckei Markgr.",NA,"original coordinates outside municipality original in  falls in rio preto da eva","GBIF"
