"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","typeStatus","comments"
"1",NA,"Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","EAFM","15356","Pouteria erythrochrysa T.D.Penn.","Sapotaceae","Pouteria","erythrochrysa","T.D.Penn.","Marra, D.M.","2012-08-24T00:00:00.000+0000","973",NA,"Marra, D.M.; Neves, A.F. & Souza, I.G.",2012,8,24,"Brazil","Amazonas","Manaus, Presidente Figueiredo","Ramal ZF5 (SUFRAMA), BR-174, Km 83, Parcelas permanentes instaladas ao longo de transectos que cruzam uma floresta de terra-firme (ca. 900 hectares) atingida por uma tempestade de vento ocorrida no ano de 1996",-60.28665,-2.446,"árvore, DAP = 20.7 cm; Floresta de terra-firme ; HA","BRA:IFAM - CMZL:EAFM:0000015356",NA,"Pouteria erythrochrysa T.D.Penn.",NA,NA,NA,NA
"2",NA,"Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","EAFM","14416","Pouteria erythrochrysa T.D.Penn.","Sapotaceae","Pouteria","erythrochrysa","T.D.Penn.","Marra, D.M.","2013-11-08T00:00:00.000+0000","33",NA,"Marra, D.M.; Reis, F.Q. & Neves, A.F.",2012,10,17,"Brazil","Amazonas","Manaus","Estação Experimental de Silvicultura Tropical (EES, Floresta de terra-firme (ca. 250 hectares) atingida por uma tempestade de vento ocorrida no ano de 2005; lado esquerdo do ramal, transecto médio",-60.404642,-2.975647,"árvore; DAP = 14 cm; sapopemas; ritidoma avermelhado com desprendimento em placas; folhas pilosas na face abaxial com nervuras secundárias curvadas em direção ao ápice; ápice acuminado e base aguda a obtusa; ramos avermelhados; coletada em floresta d; HA","BRA:IFAM - CMZL:EAFM:0000014416",NA,"Pouteria erythrochrysa T.D.Penn.",NA,NA,NA,NA
"3",NA,"Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","EAFM","15051","Pouteria erythrochrysa T.D.Penn.","Sapotaceae","Pouteria","erythrochrysa","T.D.Penn.","Marra, D.M.","2011-09-15T00:00:00.000+0000","668",NA,"Marra, D.M.; Neves, A.F. & Souza, I.G.",2011,9,15,"Brazil","Amazonas","Manaus, Presidente Figueiredo","Ramal ZF5 (SUFRAMA), BR-174, Km 83, Parcelas permanentes instaladas ao longo de transectos que cruzam uma floresta de terra-firme (ca. 900 hectares) atingida por uma tempestade de vento ocorrida no ano de 1996",-60.290981,-2.427822,"árvore, DAP = 20 cm; Floresta de terra-firme ; HA","BRA:IFAM - CMZL:EAFM:0000015051",NA,"Pouteria erythrochrysa T.D.Penn.",NA,NA,NA,NA
"4",NA,"Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","EAFM","3472","Pouteria erythrochrysa T.D.Penn.","Sapotaceae","Pouteria","erythrochrysa","T.D.Penn.","Ramos, J. .F.","2010-12-07T00:00:00.000+0000","992",NA,"Junqueira, A.B.; Ramos, J.F.",2009,12,9,"Brazil","Pará","Oriximiná","Porto Trombetas, Floresta Nacional Saracá-Taquera. Área de atividade da Mineração Rio Norte S/A. Sítio arqueológico ""Cipoal do Araticum"".",-56.841444,-2.294194,"Árvore; 18 m.; Floresta secundária sobre solo antropogênico (Terra Preta de Índio). Dossel e subosque com elevada dominância de lianas. ; HA","BRA:IFAM - CMZL:EAFM:0000003472",NA,"Pouteria erythrochrysa T.D.Penn.",NA,NA,NA,NA
"5","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","230155","Pouteria erythrochrysa T.D.Penn.","Sapotaceae","Pouteria","erythrochrysa","T.D.Penn.","Nogueira, C.","2008-02-01T00:00:00.000+0000","478",NA,"Ramos, MP",2007,11,9,"Brazil","Pará",NA,"Estrada Mutum- próximo a fazenda maçaranduba",NA,NA,"Árvore de 7m de altura, DAP 9.3cm. Flores na cor creme.","urn:catalog:inpa:herbarium:216568",NA,"Pouteria erythrochrysa T.D.Penn.",NA,NA,NA,NA
"6","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","233064","Pouteria erythrochrysa T.D.Penn.","Sapotaceae","Pouteria","erythrochrysa","T.D.Penn.",NA,NA,"969",NA,"Castilho, CV",2003,1,17,"Brazil","Amazonas",NA,"Reserva Florestal Adolpho Ducke., Rodovia Manaus-Itacoatiara, km 26. Trilha L-O4, km 3.5. Solo muito argiloso.",-59.93,-2.949478,NA,"urn:catalog:inpa:herbarium:215673",NA,"Pouteria erythrochrysa T.D.Penn.",NA,NA,NA,NA
"7",NA,"Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","EAFM","12786","Pouteria erythrochrysa T.D.Penn.","Sapotaceae","Pouteria","erythrochrysa","T.D.Penn.",NA,NA,"969",NA,"Castilho, C.V.; Pereira, E da C; Souza, S.S. de & Mello, A.",2003,1,17,"Brazil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Rodovia Manaus-Itacoatiara, km 26. Trilha L-O4, km 3.5. Solo muito argiloso.",-59.934028,-2.949478,"Árvore de dossel. Base com sapopemas. Ritidoma castanho, esfoliante. Exsudato café com leite. DAP:41 cm. Fruto imaturo, verde, glabro. ; DE","BRA:IFAM - CMZL:EAFM:0000012786",NA,"Pouteria erythrochrysa T.D.Penn.",NA,NA,NA,NA
"8","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","232958","Pouteria erythrochrysa T.D.Penn.","Sapotaceae","Pouteria","erythrochrysa","T.D.Penn.",NA,NA,"334",NA,"Pereira, E da C.",2003,2,11,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Rodovia Manaus-Itacoatiara, km 26. Trilha L-O3, km 4.5.",-59.55,-2.5621,NA,"urn:catalog:inpa:herbarium:215114",NA,"Pouteria erythrochrysa T.D.Penn.",NA,NA,NA,NA
"9","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","232904","Pouteria erythrochrysa T.D.Penn.","Sapotaceae","Pouteria","erythrochrysa","T.D.Penn.",NA,NA,"399",NA,"Pereira, E da C.",2003,3,25,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Rodovia Manaus-Itacoatiara, km 26. Trilha L-O6, km 4.5.",-59.55,-2.5757,NA,"urn:catalog:inpa:herbarium:215735",NA,"Pouteria erythrochrysa T.D.Penn.",NA,NA,NA,NA
"10",NA,"NY","NY","01211593","Pouteria erythrochrysa T.D.Penn.","Sapotaceae","Pouteria","erythrochrysa","T.D.Penn.","T. D. Pennington","1998-03-01T00:00:00.000+0000","647",NA,"P. A. C. L. AssunÃ§Ã£o",1997,9,11,"Brazil","Amazonas",NA,"Reserva Florestal Ducke, Manaus-Itacoatiara, Km 26.  Floresta de Vertente.",0,0,NA,"a310db89-ef06-4356-93d9-c167eac9260c",NA,"Pouteria erythrochrysa T.D.Penn.",NA,NA,NA,NA
